,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
205,2022-08-13 13:10:13.900000,-87.522263,41.693233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-98.31,-15.29,-63.01,,,10.7,0.54,7.0,0.0,,,,,,TM4,10.0,,,,18.0,,,64QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,52314.0,3CA,NonCA,Band 66+Band 13+Band 2,,394.0,Band 13,5230.0,23230.0,10.0,10.0,-89.49,-13.79,-58.73,2.19,394.0,Band 2,925.0,18925.0,5.0,-94.91,-13.16,-67.78,1.47,,,,,,,,,,0.003,0.003,198.0,198.0
206,2022-08-13 13:10:14.000000,-87.522263,41.693211,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,394.0,Band 66,66536.0,132072.0,20.0,20.0,-96.28,-14.02,-62.25,,,15.0,0.72,8.0,0.0,,,,,,TM4,10.0,,5.8,,,QPSK,,,22.0,,0.44,0.44,0.0,0.04,0.0,0.0,0.015,0.023,0.015,0.017,22.0,,0.44,0.04,0.0,0.0,0.015,0.023,0.015,0.017,0.004,,0.004,,52314.0,3CA,,Band 66+Band 13+Band 2,20.0,394.0,Band 13,5230.0,23230.0,10.0,10.0,-91.65,-15.47,-59.19,-1.07,394.0,Band 2,925.0,18925.0,5.0,-93.72,-13.1,-66.67,2.89,,,,,,,,,,,,,
207,2022-08-13 13:10:14.100000,-87.52227,41.693188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-100.93,-17.14,-63.76,21.59,9.98,14.64,-3.24,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,3CA,,Band 66+Band 13+Band 2,,394.0,Band 13,5230.0,23230.0,10.0,10.0,-91.8,-15.59,-59.22,1.28,394.0,Band 2,925.0,18925.0,5.0,-97.26,-15.52,-67.75,-1.63,,,,,,,,,,,,,
208,2022-08-13 13:10:14.200000,-87.52227,41.693165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-103.23,-18.88,-63.84,,9.0,11.6,-3.35,5.0,0.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,52314.0,2CA,,Band 66+Band 2,,,,,,,,,,,,394.0,Band 2,925.0,18925.0,5.0,-98.1,-15.19,-68.95,-1.74,,,,,,,,,,,,,
209,2022-08-13 13:10:14.300000,-87.52227,41.693146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-102.91,-18.62,-64.29,,,11.63,-2.36,5.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,6.0,,2.33,,,QPSK,,,4.67,,,,,,0.0,37.5,,,,,4.67,,,,0.0,37.5,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2022-08-13 13:10:14.400000,-87.52227,41.693123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-103.19,-18.36,-64.79,,,7.0,-2.6,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
211,2022-08-13 13:10:14.500000,-87.52227,41.6931,-87.52227,41.6931,13:10:13,180.0,91.0,91.0,24.5,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-98.47,-15.88,-62.59,,,12.5,1.02,6.0,0.0,,,,,,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,0.003,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2022-08-13 13:10:14.600000,-87.52227,41.693077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-94.91,-12.1,-62.8,,,4.5,4.19,8.0,0.0,,,,,,TM4,10.0,,2.5,,,QPSK,,,6.0,,,,,,0.0,,,,,,6.0,,,,0.0,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2022-08-13 13:10:14.700000,-87.52227,41.69305,,,,,,,,,,,11.0,9.0,109.0,27.0,18.0,46.0,308.0,21.0,23.0,22.0,254.0,22.0,26.0,5.0,295.0,24.0,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-97.31,-13.72,-63.61,,,12.44,1.34,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,14.56,,,64QAM,,2.33,,,,,,16.67,,,,,,2.33,,,,16.67,,,,,0.002,0.003,0.002,,52314.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2022-08-13 13:10:14.800000,-87.52227,41.693027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-97.41,-14.51,-62.89,,,11.5,2.34,8.0,0.0,,,,,,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2022-08-13 13:10:14.900000,-87.52227,41.693005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-96.5,-13.4,-63.11,,,15.88,3.5,9.0,0.0,,,,,,TM4,10.0,,3.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
216,2022-08-13 13:10:15.000000,-87.52227,41.692978,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,394.0,Band 66,66536.0,132072.0,20.0,20.0,-96.4,-13.93,-62.48,,,10.5,1.52,9.0,0.0,,,,,,TM4,10.0,4x4,,,,,,,,,0.9,0.9,0.0,0.11,,,0.146,0.045,0.092,0.038,,,0.9,0.11,,,0.146,0.045,0.092,0.038,0.002,,0.002,,52314.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2022-08-13 13:10:15.100000,-87.52227,41.692955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-97.59,-15.82,-61.77,,,11.57,-0.36,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,14.29,,,,,,,,,,14.29,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2022-08-13 13:10:15.200000,-87.52227,41.692932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-99.06,-16.26,-62.83,,,10.5,-1.46,7.0,0.0,,,,,,TM4,10.0,,6.0,,16.0,QPSK,,64QAM,4.0,2.0,,,,,0.0,,,,,,4.0,2.0,,,0.0,,,,,,0.002,,0.002,,52314.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2022-08-13 13:10:15.300000,-87.52227,41.692909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-97.73,-15.02,-62.7,,,13.33,0.6,8.0,0.0,,,,,,TM4,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2022-08-13 13:10:15.400000,-87.52227,41.692883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-96.08,-14.81,-61.28,21.26,,6.0,1.91,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
221,2022-08-13 13:10:15.500000,-87.52227,41.69286,-87.52227,41.69286,13:10:14,180.0,90.0,90.0,26.72,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-96.89,-16.0,-60.88,,7.38,13.79,-3.29,8.5,0.0,,,,,,TM4,10.0,,3.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,0.004,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2022-08-13 13:10:15.600000,-87.52227,41.692837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-98.45,-17.96,-60.48,,,16.21,-5.69,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,13.08,,,64QAM,,4.64,,,,,,36.36,,,,,,4.64,,,,36.36,,,,,,,,,52314.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2022-08-13 13:10:15.700000,-87.52227,41.692814,,,,,,,,,,,11.0,9.0,109.0,27.0,18.0,46.0,308.0,22.0,23.0,22.0,254.0,27.0,26.0,5.0,295.0,22.0,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-100.64,-18.66,-61.89,,,13.86,-2.68,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.205,,0.204,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2022-08-13 13:10:15.800000,-87.52227,41.692795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-98.13,-16.66,-61.48,,,6.67,-1.44,8.0,0.0,,,,,,TM4,10.0,,7.8,,,QPSK,,,42.67,,,,,,16.67,,,,,,42.67,,,,16.67,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2022-08-13 13:10:15.900000,-87.52227,41.692772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-97.94,-16.76,-61.18,,,15.05,-2.75,7.5,0.0,,,,,,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,0.027,6516.0,1655.0
226,2022-08-13 13:10:16.000000,-87.522278,41.692749,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,394.0,Band 66,66536.0,132072.0,20.0,20.0,-97.47,-15.47,-62.0,,,11.33,0.1,,,2.0,0.0,100.0,0.0,0.0,TM4,,4x4,,,12.11,,,16QAM,,3.22,0.32,0.32,0.25,0.08,,,0.075,0.032,0.071,0.026,,3.22,0.32,0.08,,,0.075,0.032,0.071,0.026,0.002,,0.002,,52314.0,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2022-08-13 13:10:16.100000,-87.522278,41.692726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-97.08,-16.29,-60.77,,,8.8,-0.61,5.0,6.0,,,,,,TM4,2.0,,3.0,,,QPSK,,,4.0,,,,,,25.0,16.67,,,,,4.0,,,,25.0,16.67,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2022-08-13 13:10:16.200000,-87.522278,41.692703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-97.53,-16.08,-61.45,,,11.5,1.36,5.5,7.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.011,0.002,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2022-08-13 13:10:16.300000,-87.522278,41.692684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-97.31,-16.26,-60.8,,,9.79,0.88,6.5,7.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2022-08-13 13:10:16.400000,-87.522278,41.692661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-99.38,-16.76,-62.28,,6.5,10.79,-1.54,5.0,5.0,,,,,,TM4,2.0,,5.22,8.33,17.22,QPSK,QPSK,64QAM,19.6,3.2,,,,,6.25,,,,,,19.6,3.2,,,6.25,,,,,,,,,0.022,52314.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094,0.017,5892.0,1084.0
231,2022-08-13 13:10:16.500000,-87.522278,41.692638,-87.52228,41.69264,13:10:15,180.0,88.0,88.0,24.5,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-100.5,-17.41,-63.0,,,7.86,-1.92,5.0,7.0,,,,,,TM4,2.0,,,,18.6,,,256QAM,,1.33,,,,,,28.57,,,,,,1.33,,,,28.57,,,,,0.192,,0.191,,52314.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2022-08-13 13:10:16.600000,-87.522278,41.692616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-100.47,-17.14,-63.27,,,2.0,-0.74,5.0,6.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2022-08-13 13:10:16.700000,-87.522278,41.692596,,,,,,,,,,,11.0,9.0,109.0,31.0,18.0,46.0,308.0,21.0,23.0,22.0,254.0,26.0,26.0,5.0,295.0,22.0,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-97.91,-15.51,-62.41,20.95,,10.0,0.49,5.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,3.0,7.5,,QPSK,16QAM,,4.0,,,,,,12.5,,,,,,4.0,,,,12.5,,,,,,0.002,,0.002,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2022-08-13 13:10:16.800000,-87.522285,41.692574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-98.51,-16.98,-61.52,,3.13,9.67,-1.34,5.0,7.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2022-08-13 13:10:16.900000,-87.522285,41.692551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-94.2,-13.8,-60.4,,,11.33,4.16,8.5,4.5,1.0,100.0,0.0,0.0,0.0,TM4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.003,270.0,198.0
236,2022-08-13 13:10:17.000000,-87.522285,41.692528,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,394.0,Band 66,66536.0,132072.0,20.0,20.0,-93.35,-13.44,-59.92,,,3.0,5.17,,,2.0,0.0,100.0,0.0,0.0,TM4,,,4.0,0.0,,QPSK,QPSK,,5.33,,0.08,0.08,0.04,0.04,0.0,,0.007,0.012,0.007,0.012,5.33,,0.08,0.04,0.0,,0.007,0.012,0.007,0.012,0.002,,0.002,,52314.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2022-08-13 13:10:17.100000,-87.522285,41.692509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-93.3,-12.67,-60.58,,,2.0,3.85,7.0,8.5,,,,,,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2022-08-13 13:10:17.200000,-87.522285,41.692486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-95.27,-12.96,-62.33,,,0.0,1.9,6.0,8.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2022-08-13 13:10:17.400000,-87.522293,41.692444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5.0,8.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
240,2022-08-13 13:10:17.500000,-87.522293,41.692421,-87.52229,41.69242,13:10:16,182.0,86.0,86.0,24.5,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2022-08-13 13:10:17.600000,-87.522293,41.692398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2022-08-13 13:10:17.700000,-87.522293,41.692375,,,,,,,,,,,11.0,9.0,109.0,32.0,18.0,46.0,308.0,23.0,23.0,22.0,254.0,26.0,26.0,5.0,295.0,22.0,,,,,,,,,,,,,,,,,0.0,,6.0,9.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2022-08-13 13:10:17.800000,-87.522293,41.692356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,64QAM,,2.2,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,NonCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2022-08-13 13:10:17.900000,-87.522293,41.692333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
245,2022-08-13 13:10:18.000000,-87.522293,41.69231,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,394.0,Band 66,66536.0,132072.0,20.0,20.0,-94.0,-11.44,-62.5,,,,10.0,10.0,12.0,,,,,,TM4,2.0,4x4,,,,,,,,,1.0,0.5,0.86,,,,0.349,0.019,0.232,0.014,,,1.0,,,,0.349,0.019,0.232,0.014,,,,,52314.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2022-08-13 13:10:18.200000,-87.522301,41.692265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,2.83,2.0,,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2022-08-13 13:10:18.300000,-87.522301,41.692245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-101.75,-14.44,-67.31,,,4.0,2.9,6.0,7.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2022-08-13 13:10:18.400000,-87.522301,41.692223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
249,2022-08-13 13:10:18.500000,-87.522301,41.6922,-87.5223,41.6922,13:10:17,183.0,85.0,85.0,24.5,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-106.63,-20.13,-66.5,,,16.25,0.8,8.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2022-08-13 13:10:18.600000,-87.522301,41.692177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,Band 66,66536.0,132072.0,20.0,20.0,-96.01,-11.15,-64.8,,,16.76,6.5,7.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,27.27,,,,,,,,,,27.27,,,,,,,,,52314.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
