,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
67,2022-08-12 16:52:19.600000,-93.18692,41.693146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-94.03,-10.17,-63.73,,,0.0,22.67,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,10.0,,,256QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,0.003,0.002,198.0,132.0
68,2022-08-12 16:52:19.700000,-93.186874,41.69313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-94.0,-12.12,-61.88,,,3.33,22.6,13.0,14.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
69,2022-08-12 16:52:19.800000,-93.186836,41.693115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-93.39,-11.86,-61.5,,,-3.5,23.45,14.0,14.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,,,,
70,2022-08-12 16:52:19.900000,-93.186798,41.6931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-94.34,-10.29,-63.96,,,5.71,21.97,14.0,14.0,,,,,,TM4,3.0,,10.0,,22.91,256QAM,,256QAM,4.0,1.73,,,,,0.0,,,,,,4.0,1.73,,,0.0,,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
71,2022-08-12 16:52:20.000000,-93.18676,41.693085,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,320.0,Band 66,66636.0,132172.0,20.0,-95.24,-12.56,-62.35,,,0.67,21.62,12.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,25.0,,,256QAM,,2.0,0.09,0.09,0.0,0.04,,,0.026,0.029,0.026,0.02,,2.0,0.09,0.04,,,0.026,0.029,0.026,0.02,,,,0.003,NonCA,NonCA,Band 66,,,,
72,2022-08-12 16:52:20.100000,-93.186722,41.693069,-93.18672,41.69307,16:52:19,117.0,133.0,133.0,36.47,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-93.78,-10.98,-62.63,,,7.86,23.42,13.5,14.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.002,0.003,132.0,198.0
73,2022-08-12 16:52:20.200000,-93.186684,41.693054,,,,,,,,,,,8.0,14.0,295.0,24.0,10.0,71.0,342.0,30.0,18.0,26.0,159.0,30.0,23.0,61.0,77.0,29.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-93.95,-9.63,-63.49,,,6.5,23.53,13.0,14.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,28.57,,,,,,,,,,28.57,,,,,0.004,,0.004,,NonCA,,Band 66,,,,
74,2022-08-12 16:52:20.300000,-93.186638,41.693039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.93,-10.38,-63.51,14.38,,5.86,21.5,,,2.0,0.0,100.0,0.0,0.0,TM4,,,10.0,,,256QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,0.003,,,NonCA,,Band 66,,,,
75,2022-08-12 16:52:20.400000,-93.1866,41.693024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-98.26,-11.69,-65.64,,2.31,1.5,21.32,11.0,12.5,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
76,2022-08-12 16:52:20.500000,-93.186562,41.693008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-97.61,-11.77,-65.44,,,8.75,22.3,12.0,13.0,,,,,,TM4,3.0,,7.75,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
77,2022-08-12 16:52:20.600000,-93.186523,41.692993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.68,-10.74,-64.93,,,9.5,24.36,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,,,,,NonCA,,Band 66,0.003,0.002,198.0,132.0
78,2022-08-12 16:52:20.700000,-93.186478,41.692982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.01,-8.59,-65.79,,,7.0,22.96,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
79,2022-08-12 16:52:20.800000,-93.18644,41.692966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-99.88,-10.14,-69.17,,,9.0,20.97,13.0,12.5,,,,,,TM4,3.0,,10.0,,22.0,256QAM,,256QAM,4.0,2.0,,,,,0.0,,,,,,4.0,2.0,,,0.0,,,,,,,,,,NonCA,NonCA,Band 66,,,,
80,2022-08-12 16:52:20.900000,-93.186401,41.692951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-94.56,-8.98,-65.44,,,7.0,24.36,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
81,2022-08-12 16:52:21.000000,-93.186356,41.692936,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,320.0,Band 66,66636.0,132172.0,20.0,-95.2,-8.98,-65.79,,,10.0,24.02,14.0,14.0,,,,,,TM4,3.0,4x2,,,,,,,,,0.12,0.12,0.02,0.05,,28.57,0.057,0.035,0.057,0.031,,,0.12,0.05,,28.57,0.057,0.035,0.057,0.031,,,,0.003,NonCA,,Band 66,,,,
82,2022-08-12 16:52:21.100000,-93.186317,41.692921,-93.18632,41.69292,16:52:20,117.0,133.0,133.0,37.21,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.62,-9.08,-65.39,,,7.86,24.09,14.0,14.0,,,,,,TM4,3.0,,10.0,,,256QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,,,NonCA,,Band 66,0.002,0.003,132.0,198.0
83,2022-08-12 16:52:21.200000,-93.186279,41.692905,,,,,,,,,,,8.0,14.0,295.0,25.0,10.0,71.0,342.0,30.0,18.0,26.0,159.0,33.0,23.0,61.0,77.0,29.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.95,-8.54,-67.31,,,10.0,22.5,13.0,14.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,NonCA,,Band 66,,,,
84,2022-08-12 16:52:21.300000,-93.186241,41.69289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.24,-9.73,-66.28,,,7.38,23.82,14.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
85,2022-08-12 16:52:21.400000,-93.186195,41.692875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-94.96,-6.65,-68.09,,,7.5,23.99,13.0,14.0,,,,,,TM4,3.0,,,,20.71,,,64QAM,,2.0,,,,,,16.67,,,,,,2.0,,,,16.67,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
86,2022-08-12 16:52:21.500000,-93.186157,41.69286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.77,-8.59,-66.96,15.91,,8.0,23.82,13.0,14.0,,,,,,TM4,3.0,,10.0,,,256QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
87,2022-08-12 16:52:21.600000,-93.186119,41.692844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.28,-9.06,-65.93,,2.6,5.36,23.8,13.5,13.5,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.004,0.018,270.0,1134.0
88,2022-08-12 16:52:21.700000,-93.186081,41.692829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-94.12,-9.85,-64.26,,,3.5,24.11,13.0,13.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.061,0.009,0.061,,NonCA,,Band 66,,,,
89,2022-08-12 16:52:21.800000,-93.186043,41.692814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-93.76,-7.5,-66.27,,,8.0,24.81,14.0,14.0,,,,,,TM4,2.0,,11.22,20.5,,256QAM,256QAM,,4.44,,,,,,0.0,,,,,,4.44,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
90,2022-08-12 16:52:21.900000,-93.185997,41.692799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.75,-9.44,-66.24,,,6.71,23.67,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,21.7,,,256QAM,,3.0,,,,,,,,,,,,3.0,,,,,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
91,2022-08-12 16:52:22.000000,-93.185959,41.692783,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,320.0,Band 66,66636.0,132172.0,20.0,-94.32,-8.78,-65.56,,,1.0,25.1,13.5,13.5,,,,,,TM4,3.0,,10.0,,,256QAM,,,4.0,,0.08,0.08,0.0,0.03,0.0,,0.027,0.017,0.027,0.017,4.0,,0.08,0.03,0.0,,0.027,0.017,0.027,0.017,,,,0.012,NonCA,,Band 66,,,,
92,2022-08-12 16:52:22.100000,-93.185921,41.692768,-93.18592,41.69277,16:52:21,117.0,133.0,133.0,37.21,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-92.65,-8.26,-64.38,,,6.38,25.5,13.0,13.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,0.03,0.005,1898.0,342.0
93,2022-08-12 16:52:22.200000,-93.185883,41.692753,,,,,,,,,,,8.0,14.0,295.0,25.0,10.0,71.0,342.0,28.0,18.0,26.0,159.0,37.0,23.0,61.0,77.0,31.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-94.4,-6.89,-67.3,,,5.13,23.95,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,NonCA,,Band 66,,,,
94,2022-08-12 16:52:22.300000,-93.185844,41.692738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.43,-8.98,-66.47,,,8.63,24.35,14.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,10.0,,,256QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
95,2022-08-12 16:52:22.400000,-93.185806,41.692722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-93.9,-9.38,-64.51,,,1.5,25.13,13.0,13.5,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
96,2022-08-12 16:52:22.500000,-93.185768,41.692707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.8,-8.62,-66.2,,,7.13,23.18,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
97,2022-08-12 16:52:22.600000,-93.18573,41.692688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.43,-8.04,-67.43,,,7.63,24.17,11.0,13.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,0.003,0.002,198.0,132.0
98,2022-08-12 16:52:22.700000,-93.185684,41.692673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-98.32,-7.74,-68.43,,,10.29,22.78,12.0,14.0,,,,,,TM4,3.0,,10.0,,21.86,256QAM,,64QAM,4.0,2.0,,,,,0.0,0.0,,,,,4.0,2.0,,,0.0,0.0,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
99,2022-08-12 16:52:22.800000,-93.185646,41.692657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-102.66,-9.52,-70.97,17.44,,7.0,20.61,10.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
100,2022-08-12 16:52:22.900000,-93.185608,41.692642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-97.68,-8.22,-68.01,,3.25,12.89,23.9,11.5,13.5,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,10.0,,,256QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
101,2022-08-12 16:52:23.000000,-93.18557,41.692627,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,320.0,Band 66,66636.0,132172.0,20.0,-97.6,-7.69,-67.46,,,5.0,23.89,11.0,13.0,,,,,,TM4,3.0,4x2,,,,,,,,,0.09,0.09,0.0,0.02,,,0.018,0.021,0.018,0.016,,,0.09,0.02,,,0.018,0.021,0.018,0.016,,,,0.003,NonCA,,Band 66,,,,
102,2022-08-12 16:52:23.100000,-93.185532,41.692612,-93.18553,41.69261,16:52:22,117.0,133.0,133.0,36.99,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-97.78,-8.4,-67.22,,,8.5,22.63,12.0,13.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.002,0.003,132.0,198.0
103,2022-08-12 16:52:23.200000,-93.185493,41.692596,,,,,,,,,,,8.0,14.0,295.0,23.0,10.0,71.0,342.0,28.0,18.0,26.0,159.0,35.0,23.0,61.0,77.0,30.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-99.39,-7.33,-70.21,,,8.0,20.65,8.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,10.0,,,256QAM,,,4.0,,,,,,0.0,16.67,,,,,4.0,,,,0.0,16.67,,,,,0.004,0.003,0.004,,NonCA,,Band 66,,,,
104,2022-08-12 16:52:23.300000,-93.185455,41.692581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-102.47,-8.44,-73.4,,,11.88,18.68,9.0,5.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
105,2022-08-12 16:52:23.400000,-93.185417,41.692566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-101.23,-9.53,-71.7,,,13.88,21.54,9.0,10.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
106,2022-08-12 16:52:23.500000,-93.185379,41.692551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-93.63,-8.77,-64.73,,,14.75,23.79,6.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,2.0,,,,21.3,,,64QAM,,1.64,,,,,,,,,,,,1.64,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,
107,2022-08-12 16:52:23.600000,-93.185333,41.692535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.23,-8.06,-66.72,,,10.63,20.57,9.0,12.5,,,,,,TM4,2.0,,4.0,,,QPSK,,,4.0,,,,,,0.0,16.67,,,,,4.0,,,,0.0,16.67,,,,,,,,,NonCA,,Band 66,0.003,0.002,198.0,132.0
108,2022-08-12 16:52:23.700000,-93.185295,41.69252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-96.88,-8.86,-66.2,,,9.57,20.93,9.0,12.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
109,2022-08-12 16:52:23.800000,-93.185257,41.692505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.24,-8.82,-65.31,,,11.5,21.02,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
110,2022-08-12 16:52:23.900000,-93.185219,41.69249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.39,-8.31,-66.24,,,7.88,22.81,13.0,13.0,,,,,,TM4,3.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
111,2022-08-12 16:52:24.000000,-93.185181,41.692474,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,320.0,Band 66,66636.0,132172.0,20.0,-94.94,-9.47,-64.72,,,7.38,22.38,11.0,13.5,,,,,,TM4,2.0,4x2,,,22.33,,,256QAM,,2.0,0.1,0.1,0.01,0.05,,,0.045,0.031,0.045,0.029,,2.0,0.1,0.05,,,0.045,0.031,0.045,0.029,,,,0.003,NonCA,NonCA,Band 66,,,,
112,2022-08-12 16:52:24.100000,-93.185143,41.692459,-93.18514,41.69246,16:52:23,117.0,133.0,133.0,36.47,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-92.71,-8.96,-62.77,,,8.33,23.31,13.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 66,0.002,0.019,132.0,1171.0
113,2022-08-12 16:52:24.200000,-93.185104,41.692444,,,,,,,,,,,8.0,14.0,295.0,23.0,10.0,71.0,342.0,27.0,18.0,26.0,159.0,38.0,23.0,61.0,77.0,29.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-94.07,-7.44,-64.36,18.45,5.32,-0.25,21.32,11.0,13.0,,,,,,TM4,2.0,,10.71,20.0,,256QAM,256QAM,,4.57,,,,,,0.0,,,,,,4.57,,,,0.0,,,,,,0.051,,0.051,,NonCA,,Band 66,,,,
114,2022-08-12 16:52:24.300000,-93.185059,41.692429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-98.04,-10.17,-67.2,,,5.0,21.67,12.0,14.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,12.5,,,,,,,,,,12.5,,,,,,,,,NonCA,,Band 66,,,,
115,2022-08-12 16:52:24.400000,-93.18502,41.692413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-93.66,-7.69,-64.01,,,10.5,21.75,14.0,12.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
116,2022-08-12 16:52:24.500000,-93.184982,41.692398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.87,-7.55,-68.09,,,4.9,21.66,13.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,10.0,,,256QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,
117,2022-08-12 16:52:24.600000,-93.184937,41.692383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-99.44,-8.52,-67.92,,,10.3,21.19,11.0,12.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,NonCA,,Band 66,0.027,0.004,1657.0,276.0
118,2022-08-12 16:52:24.700000,-93.184898,41.692371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-101.08,-9.26,-68.4,,,12.29,19.12,8.0,10.5,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,7.75,,21.82,QPSK,,256QAM,4.0,3.18,,,,,0.0,16.67,,,,,4.0,3.18,,,0.0,16.67,,,,,0.002,,0.002,,NonCA,NonCA,Band 66,,,,
119,2022-08-12 16:52:24.800000,-93.18486,41.692356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-102.31,-10.21,-70.55,,,15.0,18.95,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,
120,2022-08-12 16:52:24.900000,-93.184822,41.692341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-100.43,-8.99,-69.99,,,12.7,21.92,9.5,12.0,,,,,,TM4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 66,,,,
121,2022-08-12 16:52:25.000000,-93.184776,41.692326,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,320.0,Band 66,66636.0,132172.0,20.0,-100.74,-10.11,-70.01,,,12.3,20.62,10.0,11.0,,,,,,TM4,3.0,,,,,,,,,,0.21,0.21,0.07,0.06,,,0.077,0.031,0.077,0.029,,,0.21,0.06,,,0.077,0.031,0.077,0.029,,,,0.012,NonCA,,Band 66,,,,
122,2022-08-12 16:52:25.100000,-93.184738,41.69231,-93.18474,41.69231,16:52:24,117.0,133.0,133.0,37.21,1.0,2.0,,,,,,,,,,,,,,,,,,,,,320.0,Band 66,66636.0,132172.0,20.0,-95.53,-9.85,-65.68,,,11.23,23.41,10.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,3.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,28.57,,,,,4.0,,,,0.0,28.57,,,,,0.007,,0.007,,NonCA,,Band 66,0.002,0.019,132.0,1204.0
123,2022-08-12 16:52:25.200000,-93.1847,41.692295,,,,,,,,,,,8.0,14.0,295.0,20.0,10.0,71.0,342.0,27.0,18.0,26.0,159.0,36.0,23.0,61.0,77.0,29.0,,,,320.0,Band 66,66636.0,132172.0,20.0,-94.35,-8.62,-65.38,,,7.5,24.0,10.0,12.0,,,,,,TM4,3.0,,,,20.73,,,256QAM,,3.75,,,,,,,,,,,,3.75,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,
