,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
171,2022-08-11 14:12:14.900000,-105.005074,39.747261,-105.00507,39.74726,13:12:14,329.0,16.0,16.0,5.14,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-70.36,-10.26,-43.0,-10.33,,-22.79,9.77,8.67,8.33,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2022-08-11 14:12:15.000000,-105.005074,39.747265,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,158.0,Band 66,66586.0,132122.0,10.0,10.0,-70.6,-11.12,-41.38,,-23.73,-28.0,7.8,7.0,8.0,,,,,,TM4,1.0,2x2,7.0,10.0,,QPSK,16QAM,,3.0,,0.04,0.04,0.02,0.03,0.0,,0.006,0.015,0.006,0.015,3.0,,0.04,0.03,0.0,,0.006,0.015,0.006,0.015,,,,,3589.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2022-08-11 14:12:15.100000,-105.005074,39.747269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-69.07,-11.09,-40.94,,,-21.56,6.92,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2022-08-11 14:12:15.200000,-105.005081,39.747269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-68.81,-11.12,-40.14,,,-28.0,9.24,8.0,8.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
175,2022-08-11 14:12:15.300000,-105.005081,39.747272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-67.19,-10.74,-38.94,,,-22.38,10.43,8.5,9.5,,,,,,TM4,1.0,,4.25,10.0,,QPSK,16QAM,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2022-08-11 14:12:15.400000,-105.005081,39.747276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-63.86,-10.32,-36.06,,,-27.0,12.15,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2022-08-11 14:12:15.500000,-105.005081,39.74728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-64.84,-9.65,-38.22,,,-20.0,10.69,9.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2022-08-11 14:12:15.600000,-105.005081,39.747284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-67.44,-10.72,-39.71,,,-26.0,9.01,8.0,10.0,,,,,,TM4,0.0,,5.0,10.0,,16QAM,16QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2022-08-11 14:12:15.700000,-105.005089,39.747284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-69.45,-10.9,-40.39,,,-19.72,9.08,6.0,8.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,15.75,,,64QAM,,2.17,,,,,,0.0,,,,,,2.17,,,,0.0,,,,,0.004,,0.004,,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
180,2022-08-11 14:12:15.800000,-105.005089,39.747288,,,,,,,,,,,10.0,27.0,251.0,32.0,18.0,0.0,0.0,21.0,23.0,56.0,266.0,31.0,24.0,5.0,134.0,22.0,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-68.24,-11.46,-38.73,,,-25.0,8.83,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2022-08-11 14:12:15.900000,-105.005089,39.747292,-105.00509,39.74729,13:12:15,329.0,12.0,12.0,3.75,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-66.68,-10.69,-38.5,,,-19.86,8.39,11.0,0.0,,,,,,TM4,3.0,,6.67,10.0,,QPSK,16QAM,,2.67,,,,,,0.0,,,,,,2.67,,,,0.0,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2022-08-11 14:12:16.000000,-105.005089,39.747295,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,158.0,Band 66,66586.0,132122.0,10.0,10.0,-66.21,-10.74,-38.38,,,-25.0,10.23,12.0,0.0,,,,,,TM4,0.0,,,,18.0,,,64QAM,,2.0,0.09,0.09,0.03,0.03,,,0.014,0.016,0.01,0.014,,2.0,0.09,0.03,,,0.014,0.016,0.01,0.014,,0.003,,0.003,3589.0,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2022-08-11 14:12:16.100000,-105.005096,39.747295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-67.71,-10.53,-39.91,,,-20.0,11.54,7.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2022-08-11 14:12:16.200000,-105.005096,39.747299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-69.23,-11.02,-39.95,-10.79,,-25.0,10.96,6.0,9.0,,,,,,TM4,1.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
185,2022-08-11 14:12:16.300000,-105.005096,39.747299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-69.28,-10.21,-41.24,,-25.09,-17.5,9.48,8.0,9.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2022-08-11 14:12:16.400000,-105.005096,39.747299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-68.18,-10.69,-40.21,,,-23.0,7.47,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2022-08-11 14:12:16.500000,-105.005104,39.747303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-68.7,-10.92,-40.47,,,-15.63,9.2,7.5,9.0,,,,,,TM4,1.0,,3.75,10.0,,QPSK,16QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2022-08-11 14:12:16.600000,-105.005104,39.747303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-68.73,-10.13,-40.61,,,-15.75,12.63,6.0,9.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2022-08-11 14:12:16.700000,-105.005104,39.747307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-67.58,-10.71,-39.54,,,-11.71,11.91,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
190,2022-08-11 14:12:16.800000,-105.005112,39.747307,,,,,,,,,,,10.0,27.0,251.0,34.0,18.0,0.0,0.0,24.0,23.0,56.0,266.0,31.0,24.0,5.0,134.0,22.0,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-72.45,-10.13,-45.33,,,-18.0,15.01,14.0,0.0,,,,,,TM4,1.0,,9.0,10.0,,QPSK,16QAM,,3.0,,,,,,25.0,,,,,,3.0,,,,25.0,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2022-08-11 14:12:16.900000,-105.005112,39.747311,-105.00511,39.74731,13:12:16,329.0,7.0,7.0,2.81,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-72.69,-10.21,-45.38,,,-10.88,12.6,13.5,0.0,,,,,,TM4,3.0,,,,18.78,,,64QAM,,2.2,,,,,,,,,,,,2.2,,,,,,,,,0.002,,0.002,,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2022-08-11 14:12:17.000000,-105.005112,39.747311,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,158.0,Band 66,66586.0,132122.0,10.0,10.0,-72.58,-10.51,-44.89,,,-14.0,11.34,,,2.0,0.0,100.0,0.0,0.0,TM4,,2x2,,,,,,,,,0.07,0.07,0.02,0.03,,,0.013,0.015,0.013,0.014,,,0.07,0.03,,,0.013,0.015,0.013,0.014,,,,0.003,3589.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2022-08-11 14:12:17.100000,-105.005112,39.747311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-73.19,-9.95,-45.59,,,-10.0,11.5,9.0,9.0,,,,,,TM4,0.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2022-08-11 14:12:17.200000,-105.005112,39.747314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-71.79,-10.81,-43.58,,,-18.0,13.26,8.0,11.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
195,2022-08-11 14:12:17.300000,-105.005112,39.747314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-68.09,-10.02,-40.81,,,-13.13,14.98,11.5,5.5,2.0,50.0,50.0,0.0,0.0,TM4,3.0,,,,19.0,,,64QAM,,2.2,,,,,,,,,,,,2.2,,,,,,,,,,,,,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2022-08-11 14:12:17.400000,-105.005112,39.747314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-64.74,-9.79,-36.69,,,-19.0,13.42,9.0,13.0,,,,,,TM4,1.0,,5.0,17.0,,16QAM,64QAM,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,0.002,0.003,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2022-08-11 14:12:17.500000,-105.005119,39.747314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-65.78,-9.51,-38.75,-4.25,,-12.63,15.56,10.0,12.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2022-08-11 14:12:17.600000,-105.005119,39.747314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-63.85,-9.49,-36.37,,-16.88,-19.0,13.8,10.0,12.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2022-08-11 14:12:17.700000,-105.005119,39.747318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-73.15,-10.05,-45.94,,,-14.75,13.08,10.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,5.0,17.0,,16QAM,64QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.004,,0.004,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
200,2022-08-11 14:12:17.800000,-105.005119,39.747318,,,,,,,,,,,10.0,27.0,251.0,34.0,18.0,0.0,0.0,28.0,23.0,56.0,266.0,28.0,24.0,5.0,134.0,22.0,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-74.91,-9.66,-47.66,,,-19.0,12.1,9.0,10.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2022-08-11 14:12:17.900000,-105.005119,39.747318,-105.00512,39.74732,13:12:17,329.0,5.0,5.0,1.4,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-75.61,-9.88,-47.54,,,-10.57,12.94,8.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2022-08-11 14:12:18.000000,-105.005119,39.747318,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,158.0,Band 66,66586.0,132122.0,10.0,10.0,-73.48,-10.23,-45.7,,,-16.0,13.31,,,2.0,0.0,100.0,0.0,0.0,TM4,,,5.0,10.0,,16QAM,16QAM,,3.0,,0.12,0.12,0.02,0.03,0.0,,0.027,0.016,0.01,0.016,3.0,,0.12,0.03,0.0,,0.027,0.016,0.01,0.016,,,,0.003,3589.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2022-08-11 14:12:18.100000,-105.005119,39.747322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-71.19,-10.15,-44.05,,,-12.57,14.66,8.0,10.5,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2022-08-11 14:12:18.200000,-105.005119,39.747322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-70.78,-10.01,-43.78,,,-16.83,15.49,8.0,9.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
205,2022-08-11 14:12:18.300000,-105.005119,39.747322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-70.72,-10.19,-43.45,,,-15.0,15.03,,,1.0,100.0,0.0,0.0,0.0,TM4,,,8.2,6.5,19.44,16QAM,16QAM,64QAM,5.8,2.0,,,,,14.29,0.0,,,,,5.8,2.0,,,14.29,0.0,,,,,,,,,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2022-08-11 14:12:18.400000,-105.005127,39.747322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-69.34,-9.67,-42.68,,,-20.0,16.23,13.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2022-08-11 14:12:18.500000,-105.005127,39.747326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-68.98,-9.01,-42.86,,,-14.94,17.77,11.0,5.5,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2022-08-11 14:12:18.600000,-105.005127,39.747326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-69.51,-9.74,-42.62,,,-21.0,16.95,14.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,6.5,,14.8,16QAM,,64QAM,3.0,1.8,,,,,0.0,,,,,,3.0,1.8,,,0.0,,,,,,,,,,3589.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2022-08-11 14:12:18.700000,-105.005127,39.747326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-69.04,-9.84,-42.14,,,-17.0,15.81,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.004,,0.004,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,198.0,198.0
210,2022-08-11 14:12:18.800000,-105.005127,39.74733,,,,,,,,,,,10.0,27.0,251.0,34.0,18.0,0.0,0.0,30.0,23.0,56.0,266.0,28.0,24.0,5.0,134.0,22.0,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-68.82,-9.9,-41.92,-7.43,,-22.0,14.28,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2022-08-11 14:12:18.900000,-105.005127,39.74733,-105.00513,39.74733,13:12:18,329.0,3.0,3.0,1.4,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-61.02,-9.77,-33.99,,-18.84,-17.27,14.55,13.0,0.0,,,,,,TM4,0.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2022-08-11 14:12:19.000000,-105.005127,39.74733,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,158.0,Band 66,66586.0,132122.0,10.0,10.0,-61.21,-9.53,-33.94,,,-25.0,14.54,12.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,2x2,,,,,,,,,0.11,0.11,0.0,0.03,,,0.014,0.022,0.014,0.017,,,0.11,0.03,,,0.014,0.022,0.014,0.017,0.002,,0.002,,3589.0,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2022-08-11 14:12:19.100000,-105.005127,39.747334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,Band 66,66586.0,132122.0,10.0,10.0,-61.88,-9.66,-35.22,,,-16.67,14.79,13.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,28.57,,,,,,,,,,28.57,,,,,,,,0.003,3589.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
