,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
103,2022-08-08 21:19:31.500000,-116.256439,35.105888,,,,,,,,,,,1.0,35.0,228.0,18.0,3.0,67.0,318.0,35.0,4.0,41.0,296.0,34.0,9.0,9.0,280.0,25.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.31,-7.21,-67.01,,,3.0,17.03,9.0,6.0,,,,,,TM4,1.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
104,2022-08-08 21:19:31.600000,-116.256378,35.105923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.3,-7.33,-66.97,,,9.43,19.15,8.0,6.0,,,,,,TM4,1.0,,,,24.9,,,256QAM,,1.2,,,,,,,,,,,,1.2,,,,,,,,,0.002,,0.002,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2022-08-08 21:19:31.700000,-116.25631,35.105961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.16,-6.94,-66.92,,,4.5,17.57,8.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2022-08-08 21:19:31.800000,-116.256248,35.105999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.12,-7.17,-66.74,,,10.38,16.92,7.5,8.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2022-08-08 21:19:31.900000,-116.25618,35.106033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.03,-6.95,-66.85,,,3.0,16.78,6.0,9.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2022-08-08 21:19:32.000000,-116.256119,35.106071,-116.25612,35.10607,19:19:31,55.0,127.0,127.0,71.37,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.78,-7.38,-66.28,,,8.86,20.26,,,1.0,100.0,0.0,0.0,0.0,TM4,,2x2,,,23.2,,,256QAM,,1.4,0.1,0.1,0.0,0.02,,,0.009,0.014,0.009,0.014,,1.4,0.1,0.02,,,0.009,0.014,0.009,0.014,,,,,,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
109,2022-08-08 21:19:32.100000,-116.256088,35.106091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.22,-7.52,-65.59,,,3.0,18.15,14.5,0.0,,,,,,TM4,2.0,,2.5,,,16QAM,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,0.002,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2022-08-08 21:19:32.200000,-116.256058,35.106106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.4,-7.65,-65.73,17.56,,8.71,18.99,15.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2022-08-08 21:19:32.300000,-116.256027,35.106125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.52,-7.86,-65.63,,4.64,3.0,17.45,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2022-08-08 21:19:32.400000,-116.255997,35.106144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.86,-8.19,-65.45,,,11.29,16.02,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,2.5,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2022-08-08 21:19:32.500000,-116.255966,35.106163,,,,,,,,,,,1.0,35.0,228.0,18.0,3.0,67.0,318.0,34.0,4.0,41.0,296.0,34.0,9.0,9.0,280.0,27.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.16,-7.53,-66.58,,,3.0,16.16,12.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
114,2022-08-08 21:19:32.600000,-116.255936,35.106178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.16,-8.17,-65.76,,,8.1,16.84,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,0.003,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2022-08-08 21:19:32.700000,-116.255905,35.106197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.95,-7.66,-66.06,,,10.88,17.05,12.0,0.0,,,,,,TM4,1.0,,2.5,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2022-08-08 21:19:32.800000,-116.255875,35.106216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.34,-7.53,-66.41,,,11.67,16.96,13.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2022-08-08 21:19:32.900000,-116.255844,35.106232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.46,-7.34,-66.95,,,10.0,15.8,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2022-08-08 21:19:33.000000,-116.255814,35.106251,-116.25581,35.10625,19:19:32,55.0,126.0,126.0,34.62,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.17,-7.12,-66.94,,,11.75,14.13,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,2.5,,23.0,16QAM,,256QAM,4.0,1.27,0.07,0.07,0.0,0.02,0.0,16.67,0.007,0.012,0.007,0.011,4.0,1.27,0.07,0.02,0.0,16.67,0.007,0.012,0.007,0.011,,,,,,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
119,2022-08-08 21:19:33.100000,-116.255783,35.10627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.1,-6.85,-68.16,,,5.0,17.21,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2022-08-08 21:19:33.200000,-116.255753,35.106289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.07,-7.24,-67.29,,,10.43,18.76,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2022-08-08 21:19:33.300000,-116.255722,35.106308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.82,-7.26,-67.56,,,5.0,20.01,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,2.5,,22.75,16QAM,,256QAM,4.0,1.25,,,,,0.0,,,,,,4.0,1.25,,,0.0,,,,,,0.002,,0.002,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2022-08-08 21:19:33.400000,-116.255692,35.106327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.8,-7.03,-67.73,,,9.5,18.86,13.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2022-08-08 21:19:33.500000,-116.255661,35.106346,,,,,,,,,,,1.0,35.0,228.0,19.0,3.0,67.0,318.0,35.0,4.0,41.0,296.0,33.0,9.0,9.0,280.0,26.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.14,-6.69,-68.17,18.75,,5.0,18.78,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
124,2022-08-08 21:19:33.600000,-116.255623,35.106365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.39,-7.38,-67.79,,6.12,13.63,20.01,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,1.67,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2022-08-08 21:19:33.700000,-116.255592,35.106384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.38,-7.19,-67.91,,,9.38,19.27,13.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2022-08-08 21:19:33.800000,-116.255562,35.106403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.33,-6.97,-68.28,,,9.0,19.03,13.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2022-08-08 21:19:33.900000,-116.255531,35.106422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.35,-6.99,-68.28,,,4.0,18.67,,,1.0,100.0,0.0,0.0,0.0,TM4,,,3.33,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2022-08-08 21:19:34.000000,-116.255501,35.106441,-116.2555,35.10644,19:19:33,55.0,125.0,125.0,35.28,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.18,-7.43,-67.49,,,9.43,16.74,12.0,0.0,,,,,,TM4,1.0,2x2,,,,,,,,,0.08,0.08,0.0,0.02,,,0.007,0.014,0.007,0.013,,,0.08,0.02,,,0.007,0.014,0.007,0.013,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
129,2022-08-08 21:19:34.100000,-116.25547,35.106457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.09,-7.26,-67.56,,,11.0,18.01,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.003,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2022-08-08 21:19:34.200000,-116.25544,35.106476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.22,-7.61,-67.3,,,9.5,16.33,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,2.5,,23.18,16QAM,,256QAM,4.0,1.27,,,,,0.0,,,,,,4.0,1.27,,,0.0,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2022-08-08 21:19:34.300000,-116.255409,35.106491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.89,-6.99,-67.9,,,11.0,19.12,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,14.29,,,,,,,,,,14.29,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2022-08-08 21:19:34.400000,-116.255379,35.10651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.39,-7.01,-67.38,,,8.0,21.24,13.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2022-08-08 21:19:34.500000,-116.255341,35.106525,,,,,,,,,,,1.0,35.0,228.0,26.0,3.0,67.0,318.0,35.0,4.0,41.0,296.0,34.0,9.0,9.0,280.0,25.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.79,-6.69,-67.09,,,11.0,21.14,14.0,0.0,,,,,,TM4,1.0,,2.5,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
134,2022-08-08 21:19:34.600000,-116.25531,35.106541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.63,-7.09,-66.55,,,8.25,19.3,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,26.0,,,256QAM,,1.0,,,,,,,,,,,,1.0,,,,,,,,,0.002,,0.002,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2022-08-08 21:19:34.700000,-116.25528,35.10656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.58,-7.78,-65.8,,,3.0,20.4,13.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2022-08-08 21:19:34.800000,-116.255249,35.106575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.77,-7.99,-65.77,18.56,,9.43,17.48,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,1.67,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2022-08-08 21:19:34.900000,-116.255219,35.106594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.96,-7.4,-66.55,,4.98,7.67,16.7,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2022-08-08 21:19:35.000000,-116.255188,35.106609,-116.25519,35.10661,19:19:34,55.0,123.0,123.0,33.99,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.6,-7.38,-66.03,,,6.17,17.21,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,0.06,0.06,0.0,0.01,,,0.006,0.012,0.006,0.012,,,0.06,0.01,,,0.006,0.012,0.006,0.012,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
139,2022-08-08 21:19:35.100000,-116.255157,35.106628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.14,-7.44,-65.65,,,9.5,17.6,11.0,0.0,,,,,,TM4,1.0,,3.33,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2022-08-08 21:19:35.200000,-116.255127,35.106644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.34,-7.8,-66.49,,,7.71,18.42,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2022-08-08 21:19:35.300000,-116.255096,35.106663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.9,-7.88,-67.01,,,2.0,17.9,13.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2022-08-08 21:19:35.400000,-116.255066,35.106682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.45,-7.68,-66.33,,,9.88,17.28,12.33,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,1.67,,24.0,QPSK,,256QAM,4.0,1.2,,,,,0.0,,,,,,4.0,1.2,,,0.0,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2022-08-08 21:19:35.500000,-116.255035,35.106697,,,,,,,,,,,1.0,35.0,228.0,25.0,3.0,67.0,318.0,34.0,4.0,41.0,296.0,33.0,9.0,9.0,280.0,27.0,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.88,-7.1,-66.91,,,2.0,16.76,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
144,2022-08-08 21:19:35.600000,-116.255005,35.106716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-95.01,-7.38,-66.93,,,7.13,16.67,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2022-08-08 21:19:35.700000,-116.254974,35.106735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.61,-7.32,-66.78,,,6.88,15.65,11.5,0.0,,,,,,TM4,2.0,,3.33,,,16QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2022-08-08 21:19:35.800000,-116.254944,35.106754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.36,-7.21,-67.06,,,7.38,16.12,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2022-08-08 21:19:35.900000,-116.254913,35.10677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,Band 66,66586.0,132122.0,20.0,20.0,-94.14,-7.74,-66.39,,,2.0,16.49,12.0,0.0,,,,,,TM4,2.0,,,,26.0,,,256QAM,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2022-08-08 21:19:36.000000,-116.254883,35.106789,-116.25488,35.10679,19:19:35,55.0,122.0,122.0,34.62,1.0,2.0,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,28.0,Band 66,66586.0,132122.0,20.0,20.0,-93.96,-7.06,-66.84,,,10.1,16.1,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,2x2,,,,,,,,,0.07,0.07,0.0,0.02,,0.0,0.007,0.013,0.007,0.011,,,0.07,0.02,,0.0,0.007,0.013,0.007,0.011,,,,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
