TIME_STAMP,Lon,Lat,LTE KPI CA Type,LTE KPI UL CA Type,Event Technology,Event LTE Events,Event 5G-NR/LTE Events,LTE KPI PCell M(Tx) x N(Rx) Ant,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,Qualcomm Lte/LteAdv Intrafreq Measure PCell Frequency(DL)[MHz],Qualcomm Lte/LteAdv Intrafreq Measure PCell Frequency(UL)[MHz]
2022-08-08 11:36:24.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:25.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:25.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:25.200000,-118.236801,34.058800,3CA,NonCA,,,,,75.068,0.255,3828460,13023,1955.00,1875.00
2022-08-08 11:36:25.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:25.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:25.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:25.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:25.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:25.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:25.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:26.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,73.267,0.225,7308427,22401,1955.00,1875.00
2022-08-08 11:36:26.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:26.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:26.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:26.400000,-118.236801,34.058800,3CA,NonCA,,,,,73.148,0.228,3675674,11443,1955.00,1875.00
2022-08-08 11:36:26.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:26.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:26.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:26.800000,-118.236801,34.058800,3CA,NonCA,,,,,73.602,0.195,3762892,9989,1955.00,1875.00
2022-08-08 11:36:26.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:27.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:27.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:27.200000,-118.236801,34.058800,3CA,NonCA,,,,,80.781,0.220,3998658,10912,1955.00,1875.00
2022-08-08 11:36:27.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:27.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:27.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:27.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:27.700000,-118.236801,34.058800,3CA,NonCA,,,,,92.010,0.212,5670125,13092,1955.00,1875.00
2022-08-08 11:36:27.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:27.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:28.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:28.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:28.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:28.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:28.400000,-118.236801,34.058800,3CA,NonCA,,,,,92.066,0.244,8228379,21796,1955.00,1875.00
2022-08-08 11:36:28.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:28.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:28.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:28.800000,-118.236801,34.058800,3CA,NonCA,,,,,89.408,0.192,4481593,9637,1955.00,1875.00
2022-08-08 11:36:28.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:29.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:29.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:29.200000,-118.236801,34.058800,3CA,NonCA,,,,,92.236,0.190,4657910,9587,1955.00,1875.00
2022-08-08 11:36:29.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:29.395482,-118.236801,34.058800,,,,reportStrongestCells,reportStrongestCells,,,,,,,
2022-08-08 11:36:29.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:29.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:29.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:29.700000,-118.236801,34.058800,3CA,NonCA,,,,,89.576,0.217,5363368,13001,1955.00,1875.00
2022-08-08 11:36:29.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:29.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:30.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:30.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:30.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:30.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:30.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:30.500000,-118.236801,34.058800,3CA,NonCA,,,,,89.804,0.206,8160898,18718,1955.00,1875.00
2022-08-08 11:36:30.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:30.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:30.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:30.900000,-118.236801,34.058800,3CA,NonCA,,,,,93.785,0.261,4724421,13148,1955.00,1875.00
2022-08-08 11:36:31.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:31.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:31.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:31.300000,-118.236801,34.058800,3CA,NonCA,,,,,98.423,0.276,4933476,13839,1955.00,1875.00
2022-08-08 11:36:31.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:31.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:31.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:31.700000,-118.236801,34.058800,3CA,NonCA,,,,,101.353,0.223,5941830,13073,1955.00,1875.00
2022-08-08 11:36:31.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:31.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:32.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:32.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:32.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:32.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:32.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:32.500000,-118.236801,34.058800,3CA,NonCA,,,,,105.475,0.234,9756466,21675,1955.00,1875.00
2022-08-08 11:36:32.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:32.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:32.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:32.900000,-118.236801,34.058800,3CA,NonCA,,,,,113.551,0.373,5776889,18979,1955.00,1875.00
2022-08-08 11:36:33.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:33.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:33.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:33.300000,-118.236801,34.058800,3CA,NonCA,,,,,101.403,0.423,5146180,21443,1955.00,1875.00
2022-08-08 11:36:33.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:33.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:33.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:33.700000,-118.236801,34.058800,3CA,NonCA,,,,,101.443,0.395,5680822,22144,1955.00,1875.00
2022-08-08 11:36:33.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:33.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:34.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:34.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:34.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:34.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:34.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:34.500000,-118.236801,34.058800,3CA,NonCA,,,,,99.833,0.373,9484160,35438,1955.00,1875.00
2022-08-08 11:36:34.529715,-118.236801,34.058800,,,,reportStrongestCells,reportStrongestCells,,,,,,,
2022-08-08 11:36:34.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:34.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:34.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:34.900000,-118.236801,34.058800,3CA,NonCA,,,,,103.095,0.238,5167651,11924,1955.00,1875.00
2022-08-08 11:36:35.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:35.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:35.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:35.300000,-118.236801,34.058800,3CA,NonCA,,,,,99.801,0.236,5052425,11934,1955.00,1875.00
2022-08-08 11:36:35.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:35.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:35.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:35.700000,-118.236801,34.058800,3CA,NonCA,,,,,106.169,0.201,5746372,10903,1955.00,1875.00
2022-08-08 11:36:35.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:35.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:36.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:36.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:36.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:36.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:36.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:36.500000,-118.236801,34.058800,3CA,NonCA,,,,,102.364,0.214,9852571,20571,1955.00,1875.00
2022-08-08 11:36:36.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:36.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:36.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:36.900000,-118.236801,34.058800,3CA,NonCA,,,,,104.744,0.247,5263402,12414,1955.00,1875.00
2022-08-08 11:36:37.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:37.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:37.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:37.300000,-118.236801,34.058800,3CA,NonCA,,,,,98.688,0.217,4946758,10897,1955.00,1875.00
2022-08-08 11:36:37.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:37.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:37.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:37.700000,-118.236801,34.058800,3CA,NonCA,,,,,103.755,0.218,5537934,11638,1955.00,1875.00
2022-08-08 11:36:37.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:37.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:38.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:38.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:38.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:38.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:38.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:38.500000,-118.236801,34.058800,3CA,NonCA,,,,,100.618,0.225,9810218,21900,1955.00,1875.00
2022-08-08 11:36:38.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:38.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:38.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:38.900000,-118.236801,34.058800,3CA,NonCA,,,,,105.775,0.268,5315216,13481,1955.00,1875.00
2022-08-08 11:36:39.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:39.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:39.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:39.300000,-118.236801,34.058800,3CA,NonCA,,,,,99.553,0.215,5002543,10815,1955.00,1875.00
2022-08-08 11:36:39.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:39.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:39.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:39.678535,-118.236801,34.058800,,,,reportStrongestCells,reportStrongestCells,,,,,,,
2022-08-08 11:36:39.700000,-118.236801,34.058800,3CA,NonCA,,,,,95.589,0.238,4994500,12451,1955.00,1875.00
2022-08-08 11:36:39.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:39.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:40.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:40.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:40.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:40.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:40.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:40.500000,-118.236801,34.058800,3CA,NonCA,,,,,75.429,0.174,7429745,17175,1955.00,1875.00
2022-08-08 11:36:40.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:40.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:40.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:40.900000,-118.236801,34.058800,3CA,NonCA,,,,,77.543,0.154,3954684,7869,1955.00,1875.00
2022-08-08 11:36:41.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:41.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:41.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:41.300000,-118.236801,34.058800,3CA,NonCA,,,,,75.951,0.180,3845033,9094,1955.00,1875.00
2022-08-08 11:36:41.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:41.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:41.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:41.700000,-118.236801,34.058800,3CA,NonCA,,,,,75.338,0.252,3776302,12621,1955.00,1875.00
2022-08-08 11:36:41.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:41.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:42.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:42.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:42.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:42.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:42.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:42.500000,-118.236801,34.058800,3CA,NonCA,,,,,77.113,0.254,4790623,15798,1955.00,1875.00
2022-08-08 11:36:42.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:42.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:42.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:42.900000,-118.236801,34.058800,3CA,NonCA,,,,,75.728,0.171,6720824,15160,1955.00,1875.00
2022-08-08 11:36:43.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:43.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:43.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:43.300000,-118.236801,34.058800,3CA,NonCA,,,,,77.079,0.223,3892512,11256,1955.00,1875.00
2022-08-08 11:36:43.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:43.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:43.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:43.700000,-118.236801,34.058800,3CA,NonCA,,,,,80.648,0.266,4102948,13550,1955.00,1875.00
2022-08-08 11:36:43.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:43.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:44.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:44.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:44.200000,-118.236801,34.058800,3CA,NonCA,,,,,96.546,0.204,5780696,12204,1955.00,1875.00
2022-08-08 11:36:44.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:44.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:44.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:44.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:44.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:44.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:44.850622,-118.236801,34.058800,,,,reportStrongestCells,reportStrongestCells,,,,,,,
2022-08-08 11:36:44.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:45.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,94.999,0.190,8633004,17242,1955.00,1875.00
2022-08-08 11:36:45.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:45.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:45.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:45.400000,-118.236801,34.058800,3CA,NonCA,,,,,97.757,0.219,4912298,11020,1955.00,1875.00
2022-08-08 11:36:45.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:45.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:45.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:45.800000,-118.236801,34.058800,3CA,NonCA,,,,,93.596,0.248,4714907,12474,1955.00,1875.00
2022-08-08 11:36:45.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:46.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:46.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:46.200000,-118.236801,34.058800,3CA,NonCA,,,,,97.898,0.189,5727043,11046,1955.00,1875.00
2022-08-08 11:36:46.300000,-118.236801,34.058800,NonCA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:46.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:46.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:46.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:46.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:46.800000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:46.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:47.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,95.763,0.166,8822154,15301,1955.00,1875.00
2022-08-08 11:36:47.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:47.200000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:47.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:47.400000,-118.236801,34.058800,3CA,NonCA,,,,,95.720,0.165,4809948,8283,1955.00,1875.00
2022-08-08 11:36:47.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:47.600000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:47.700000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:47.800000,-118.236801,34.058800,3CA,NonCA,,,,,96.726,0.152,4860499,7642,1955.00,1875.00
2022-08-08 11:36:47.900000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:48.000000,-118.236801,34.058800,3CA,NonCA,LTE,,,4x4,,,,,1955.00,1875.00
2022-08-08 11:36:48.100000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:48.200000,-118.236801,34.058800,3CA,NonCA,,,,,100.464,0.182,5751552,10420,1955.00,1875.00
2022-08-08 11:36:48.300000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:48.400000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
2022-08-08 11:36:48.500000,-118.236801,34.058800,3CA,NonCA,,,,,,,,,1955.00,1875.00
