TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-12 14:20:38.800000,-95.821671,41.243019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-100.73,-11.84,-71.52,,,4.76,19.38,11.83,9.67,2,0.00,100.00,0.00,0.00,TM4,10,,16.78,15.71,9.40,256QAM,64QAM,16QAM,19.80,4.60,,,,,5.00,11.54,,,,,53.46,4.52,,,1.74,11.54,,,,,15.005,,14.978,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.116,0.258,944722,16117,
2022-08-12 14:20:38.900000,-95.821655,41.243034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-106.89,-12.50,-76.52,,0.08,5.27,15.88,11.00,9.00,2,0.00,100.00,0.00,0.00,TM4,10,,14.33,14.38,9.12,64QAM,64QAM,16QAM,22.78,4.24,,,,,2.33,0.00,,,,,59.95,4.28,,,1.47,0.00,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:39.000000,-95.821640,41.243050,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,274,Band 2,700,18700,10,10,-106.43,-13.35,-75.45,,1.12,3.27,16.09,10.75,9.00,2,0.00,100.00,0.00,0.00,TM4,10,4x4,15.24,15.00,9.00,64QAM,64QAM,16QAM,25.47,3.20,7.29,7.11,6.44,0.82,9.84,9.52,9.508,0.309,8.591,0.248,53.75,3.16,16.07,0.82,4.64,9.52,19.505,0.309,17.933,0.248,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:39.100000,-95.821625,41.243065,,,,,,,,,,,10,23.000,261.000,25.000,18,77.000,348.000,35.000,23,51.000,276.000,17.000,24,12.000,139.000,26.000,,,,,,274,Band 2,700,18700,10,10,-104.46,-10.28,-76.67,,,1.54,15.66,11.00,9.00,2,0.00,100.00,0.00,0.00,TM4,10,,10.89,15.00,11.44,16QAM,64QAM,16QAM,15.00,5.44,,,,,0.00,18.18,,,,,40.25,5.44,,,0.00,18.18,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:39.200000,-95.821609,41.243080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-100.28,-11.67,-71.31,,,0.86,19.00,11.86,9.71,2,0.00,100.00,0.00,0.00,TM4,10,,15.56,15.83,11.85,256QAM,64QAM,16QAM,18.76,4.23,,,,,1.56,16.67,,,,,50.90,4.31,,,0.53,16.67,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:39.300000,-95.821594,41.243095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-98.38,-13.57,-66.76,,0.40,3.23,21.66,12.60,10.00,2,0.00,100.00,0.00,0.00,TM4,10,,14.33,18.81,13.31,256QAM,64QAM,64QAM,20.79,4.85,,,,,8.70,6.25,,,,,46.25,4.85,,,3.01,6.25,,,,,14.983,,14.956,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.052,0.209,942636,13062,
2022-08-12 14:20:39.400000,-95.821579,41.243111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-91.31,-11.13,-63.18,,-1.02,1.67,23.06,13.00,11.00,2,0.00,100.00,0.00,0.00,TM4,10,,16.88,19.82,18.46,256QAM,256QAM,64QAM,15.16,3.62,,,,,0.00,18.18,,,,,37.33,3.65,,,0.00,18.18,,,,,,0.237,,0.234,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:39.500000,-95.821564,41.243126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-92.05,-12.14,-62.33,,,-5.31,22.64,13.00,11.17,2,0.00,100.00,0.00,0.00,TM4,10,,17.33,21.69,18.29,256QAM,256QAM,64QAM,16.42,3.00,,,,,0.00,33.33,,,,,41.12,3.00,,,0.00,33.33,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:39.600000,-95.821548,41.243141,-95.821550,41.243140,14:20:39,45,76,76.00,20.89,1,2,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-92.38,-11.89,-62.85,,-5.02,-2.33,23.20,14.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,17.36,23.68,16.68,256QAM,256QAM,64QAM,20.31,2.75,,,,,11.48,23.81,,,,,37.55,2.75,,,4.96,23.81,,,,,15.032,,15.004,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:39.700000,-95.821533,41.243156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-93.83,-12.42,-64.37,18.12,-8.54,-5.33,21.46,13.83,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,19.45,24.00,14.05,256QAM,256QAM,64QAM,23.68,2.63,,,,,6.06,19.35,,,,,52.85,2.65,,,12.50,19.35,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:39.800000,-95.821518,41.243172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-94.48,-12.33,-63.95,14.40,,-0.77,23.62,14.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,18.30,24.00,8.82,256QAM,256QAM,16QAM,24.45,2.79,,,,,6.90,0.00,,,,,50.09,2.77,,,10.75,0.00,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.873,0.237,927706,14803,
2022-08-12 14:20:39.900000,-95.821495,41.243187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-92.52,-12.48,-62.35,,-11.47,-1.15,22.48,14.50,12.50,2,0.00,100.00,0.00,0.00,TM4,10,,19.25,23.68,10.18,256QAM,256QAM,16QAM,20.64,3.25,,,,,3.64,36.36,,,,,48.11,3.25,,,4.76,36.36,,,,,15.045,,15.019,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:40.000000,-95.821480,41.243202,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,274,Band 2,700,18700,10,10,-91.67,-12.66,-61.59,13.76,,0.40,21.90,14.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,4x4,17.50,23.00,6.30,256QAM,256QAM,16QAM,17.33,2.68,8.23,7.55,7.73,1.40,8.57,4.00,11.312,0.295,9.556,0.281,39.97,2.68,16.90,1.40,4.72,4.00,23.114,0.295,19.293,0.281,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:40.100000,-95.821465,41.243217,,,,,,,,,,,10,23.000,261.000,18.000,18,77.000,348.000,27.000,23,51.000,276.000,23.000,24,12.000,139.000,26.000,,,,,,274,Band 2,700,18700,10,10,-91.65,-12.70,-61.74,13.14,-12.98,-1.59,22.67,13.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,18.09,23.00,6.05,256QAM,256QAM,QPSK,14.57,2.66,,,,,0.00,2.50,,,,,33.90,2.66,,,0.00,2.50,,,,,15.039,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:40.200000,-95.821449,41.243229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-91.92,-12.41,-62.34,12.54,,-3.61,22.68,14.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,17.37,24.82,8.53,256QAM,256QAM,16QAM,21.51,3.00,,,,,12.90,13.79,,,,,45.45,3.03,,,9.52,13.79,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:40.300000,-95.821434,41.243244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-93.06,-13.21,-62.77,,-12.36,-1.08,21.46,13.40,11.80,2,0.00,100.00,0.00,0.00,TM4,10,,21.92,23.09,6.42,256QAM,256QAM,16QAM,24.68,3.33,,,,,16.33,17.65,,,,,42.24,3.28,,,10.26,17.65,,,,,15.041,,15.013,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.978,0.205,936120,12786,
2022-08-12 14:20:40.400000,-95.821411,41.243259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-93.16,-12.01,-63.95,13.82,,1.48,22.14,13.00,10.83,2,0.00,100.00,0.00,0.00,TM4,10,,20.50,20.94,5.52,256QAM,256QAM,QPSK,27.79,3.13,,,,,13.04,0.00,,,,,51.46,3.15,,,11.25,0.00,,,,,,,,0.230,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:40.500000,-95.821396,41.243275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-92.89,-12.49,-62.46,15.20,-9.74,2.24,22.99,13.00,10.00,2,0.00,100.00,0.00,0.00,TM4,10,,16.15,18.09,6.46,256QAM,64QAM,16QAM,18.43,3.41,,,,,0.00,4.88,,,,,44.82,3.45,,,10.91,4.88,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:40.600000,-95.821381,41.243290,-95.821380,41.243290,14:20:40,48,81,81.00,21.94,1,2,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-93.80,-11.67,-64.85,,,2.74,21.64,13.00,10.00,2,0.00,100.00,0.00,0.00,TM4,10,,17.32,18.44,6.87,256QAM,64QAM,16QAM,24.07,3.21,,,,,11.36,2.78,,,,,44.55,3.25,,,9.09,2.78,,,,,15.123,,15.095,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:40.700000,-95.821358,41.243305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-92.55,-12.91,-62.33,15.60,-7.90,5.26,22.40,13.00,9.40,2,0.00,100.00,0.00,0.00,TM4,6,,17.67,16.69,5.93,256QAM,64QAM,16QAM,16.52,3.19,,,,,0.00,0.00,,,,,40.23,3.19,,,12.50,0.00,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:40.800000,-95.821342,41.243320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-94.41,-12.48,-64.82,,,-0.56,21.23,13.00,10.75,2,0.00,100.00,0.00,0.00,TM4,10,,18.05,19.29,7.32,256QAM,64QAM,16QAM,18.90,3.91,,,,,0.00,5.56,,,,,46.97,4.19,,,10.61,5.56,,,,,17.413,0.255,17.333,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.524,0.284,1034832,17794,
2022-08-12 14:20:40.900000,-95.821320,41.243340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-92.54,-12.61,-61.81,,-7.00,-0.38,22.18,14.20,11.40,2,0.00,100.00,0.00,0.00,TM4,10,,20.54,21.67,11.26,256QAM,256QAM,16QAM,21.61,2.87,,,,,25.00,0.00,,,,,46.25,2.92,,,19.37,0.00,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:41.000000,-95.821304,41.243355,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,274,Band 2,700,18700,10,10,-91.58,-11.20,-63.39,,,-6.71,22.18,14.40,12.00,2,0.00,100.00,0.00,0.00,TM4,10,4x4,18.43,20.64,12.17,256QAM,256QAM,64QAM,17.68,2.90,6.74,6.66,6.13,0.80,2.44,6.90,9.033,0.334,7.866,0.297,43.94,2.91,19.70,0.80,7.44,6.90,25.380,0.334,22.063,0.297,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:41.100000,-95.821289,41.243370,,,,,,,,,,,10,23.000,261.000,18.000,18,77.000,348.000,26.000,23,51.000,276.000,23.000,24,12.000,139.000,29.000,,,,,,274,Band 2,700,18700,10,10,-94.30,-12.62,-64.32,15.07,-10.14,-6.51,22.08,14.75,12.50,2,0.00,100.00,0.00,0.00,TM4,10,,18.04,22.40,11.55,256QAM,256QAM,16QAM,20.56,3.27,,,,,12.50,0.00,,,,,56.11,3.29,,,18.49,0.00,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:41.200000,-95.821266,41.243385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-92.94,-14.25,-61.18,,-11.32,-4.78,22.33,13.50,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,20.24,19.00,13.00,256QAM,64QAM,64QAM,11.00,3.13,,,,,3.33,20.00,,,,,31.33,3.17,,,2.54,20.00,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:41.300000,-95.821251,41.243401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-92.88,-13.20,-62.59,14.02,-12.80,-8.84,22.50,13.86,12.14,2,0.00,100.00,0.00,0.00,TM4,10,,20.93,21.73,12.14,256QAM,256QAM,16QAM,21.43,3.29,,,,,16.00,17.86,,,,,56.28,3.29,,,13.79,17.86,,,,,18.798,,18.789,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.334,0.266,1208386,16602,
2022-08-12 14:20:41.400000,-95.821228,41.243420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-92.92,-13.16,-62.47,,,-8.67,23.10,13.00,11.00,2,0.00,100.00,0.00,0.00,TM4,10,,16.84,19.16,12.11,256QAM,64QAM,16QAM,17.06,3.11,,,,,0.00,0.00,,,,,52.71,3.11,,,3.13,0.00,,,,,,,,0.280,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:41.500000,-95.821213,41.243435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-90.72,-13.07,-60.09,12.54,-13.14,-9.07,22.84,13.00,11.71,2,0.00,100.00,0.00,0.00,TM4,10,,16.03,21.73,14.96,256QAM,256QAM,64QAM,19.03,2.85,,,,,2.17,5.26,,,,,46.65,2.88,,,4.14,5.26,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:41.600000,-95.821190,41.243450,-95.821190,41.243450,14:20:41,51,85,85.00,23.88,1,2,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-90.67,-13.31,-60.30,,-15.26,-8.15,22.90,14.20,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,19.26,21.60,15.35,256QAM,256QAM,64QAM,18.77,2.94,,,,,11.76,42.86,,,,,48.85,2.97,,,9.27,42.86,,,,,18.753,,18.720,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:41.700000,-95.821167,41.243465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-91.85,-14.70,-60.15,8.34,,-11.59,22.02,14.17,11.50,2,0.00,100.00,0.00,0.00,TM4,10,,15.81,16.86,14.41,256QAM,64QAM,64QAM,17.42,3.06,,,,,11.11,13.33,,,,,46.07,3.16,,,3.45,13.33,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:41.800000,-95.821152,41.243477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-91.17,-12.41,-61.23,,-17.40,-12.50,22.68,13.67,11.50,2,0.00,100.00,0.00,0.00,TM4,10,,18.21,19.38,13.67,256QAM,256QAM,64QAM,22.42,3.39,,,,,11.11,5.26,,,,,47.74,3.44,,,6.45,5.26,,,,,18.568,,18.536,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.832,0.286,1174642,17844,
2022-08-12 14:20:41.900000,-95.821129,41.243492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,Band 2,700,18700,10,10,-91.70,-12.01,-62.48,,-19.10,-13.91,21.23,13.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,15.20,18.77,14.33,256QAM,64QAM,64QAM,21.24,3.25,,,,,0.00,19.05,,,,,50.62,3.28,,,12.34,19.05,,,,,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 14:20:42.000000,-95.821114,41.243507,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,274,Band 2,700,18700,10,10,-93.20,-12.09,-63.69,7.14,-20.20,-11.74,21.96,13.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,4x4,17.62,20.61,13.27,256QAM,256QAM,16QAM,22.41,4.20,7.23,6.57,6.73,0.83,0.00,21.43,9.484,0.322,8.461,0.293,48.33,4.20,18.28,0.83,0.66,21.43,25.179,0.322,22.958,0.293,,,,,,3CA,NonCA,Band 2+Band 2+Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
