,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
144,2022-08-09 12:38:52.900000,-115.173218,36.113411,,,,,,,,,,,11.0,2.0,74.0,16.0,18.0,48.0,293.0,40.0,23.0,27.0,216.0,33.0,25.0,30.0,199.0,32.0,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.21,-9.58,-47.36,,,-18.46,7.72,11.0,0.0,,,,,,TM4,2.0,,,,25.0,,,256QAM,,1.2,,,,,,16.67,,,,,,1.2,,,,16.67,,,,,,,,0.003,NonCA,NonCA,Band 2,0.026,0.004,1626.0,258.0
145,2022-08-09 12:38:53.000000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,406.0,Band 2,1000.0,19000.0,10.0,-74.34,-8.95,-48.2,,,-16.5,7.88,,,1.0,100.0,0.0,0.0,0.0,TM4,,2x2,,,,,,,,,0.11,0.11,0.0,0.02,,,0.032,0.014,0.032,0.013,,,0.11,0.02,,,0.032,0.014,0.032,0.013,,,,,NonCA,,Band 2,,,,
146,2022-08-09 12:38:53.100000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.76,-9.59,-47.91,,,-18.29,7.58,11.0,0.0,,,,,,TM4,2.0,,7.83,,,QPSK,,,6.5,,,,,,0.0,,,,,,6.5,,,,0.0,,,,,,0.048,,0.048,,NonCA,,Band 2,,,,
147,2022-08-09 12:38:53.200000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.72,-8.68,-48.78,,,-23.0,8.38,10.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
148,2022-08-09 12:38:53.300000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.26,-9.96,-46.31,,,-17.29,9.67,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
149,2022-08-09 12:38:53.400000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.22,-8.61,-47.63,,,-14.5,8.61,10.0,0.0,,,,,,TM4,2.0,,6.0,,25.14,16QAM,,256QAM,3.0,1.0,,,,,0.0,,,,,,3.0,1.0,,,0.0,,,,,,,,,,NonCA,NonCA,Band 2,,,,
150,2022-08-09 12:38:53.500000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.21,-9.36,-47.74,,,-14.56,8.27,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 2,0.002,0.002,132.0,132.0
151,2022-08-09 12:38:53.600000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.94,-10.04,-47.81,-5.95,,-24.0,7.01,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,NonCA,,Band 2,,,,
152,2022-08-09 12:38:53.700000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.94,-10.69,-47.27,,-24.13,-16.29,7.54,11.0,0.0,,,,,,TM4,1.0,,7.5,,,16QAM,,,2.5,,,,,,0.0,,,,,,2.5,,,,0.0,,,,,,,0.003,,,NonCA,,Band 2,,,,
153,2022-08-09 12:38:53.800000,-115.173218,36.113411,-115.17322,36.11341,10:38:51,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.78,-9.82,-46.96,,,-25.0,8.21,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
154,2022-08-09 12:38:53.900000,-115.173218,36.113411,,,,,,,,,,,11.0,2.0,74.0,16.0,18.0,48.0,293.0,40.0,23.0,27.0,216.0,33.0,25.0,30.0,199.0,32.0,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.57,-9.48,-46.68,,,-19.14,8.54,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,0.003,NonCA,,Band 2,,,,
155,2022-08-09 12:38:54.000000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,406.0,Band 2,1000.0,19000.0,10.0,-73.01,-8.22,-47.4,,,-26.0,9.32,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,6.0,,,16QAM,,,3.0,,0.14,0.14,0.0,0.02,0.0,,0.015,0.013,0.015,0.013,3.0,,0.14,0.02,0.0,,0.015,0.013,0.015,0.013,0.002,,0.002,,NonCA,,Band 2,0.003,0.003,198.0,198.0
156,2022-08-09 12:38:54.100000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.95,-7.69,-47.85,,,-19.14,9.74,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
157,2022-08-09 12:38:54.200000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.52,-7.79,-47.54,,,-17.5,9.72,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
158,2022-08-09 12:38:54.300000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.58,-7.53,-48.06,,,-20.29,10.05,,,1.0,100.0,0.0,0.0,0.0,TM4,,,6.0,,23.82,16QAM,,256QAM,3.0,1.36,,,,,0.0,,,,,,3.0,1.36,,,0.0,,,,,,0.002,,0.002,,NonCA,NonCA,Band 2,,,,
159,2022-08-09 12:38:54.400000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.84,-7.2,-48.67,,,-27.0,9.76,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,0.002,0.002,132.0,132.0
160,2022-08-09 12:38:54.500000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.02,-8.33,-47.69,,,-20.38,9.25,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 2,,,,
161,2022-08-09 12:38:54.600000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.89,-8.04,-47.87,,,-26.0,8.84,,,1.0,100.0,0.0,0.0,0.0,TM4,,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.004,,0.004,,NonCA,,Band 2,,,,
162,2022-08-09 12:38:54.700000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.06,-9.95,-46.1,,,-18.43,9.13,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,25.75,,,256QAM,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,NonCA,NonCA,Band 2,,,,
163,2022-08-09 12:38:54.800000,-115.173218,36.113411,-115.17322,36.11341,10:38:52,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.2,-9.85,-46.11,,,-19.0,9.83,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
164,2022-08-09 12:38:54.900000,-115.173218,36.113411,,,,,,,,,,,11.0,2.0,74.0,16.0,18.0,48.0,293.0,41.0,23.0,27.0,216.0,32.0,25.0,30.0,199.0,34.0,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.81,-9.94,-45.53,-6.33,,-18.57,10.68,,,1.0,100.0,0.0,0.0,0.0,TM4,,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,0.002,NonCA,,Band 2,,,,
165,2022-08-09 12:38:55.000000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,406.0,Band 2,1000.0,19000.0,10.0,-72.65,-8.99,-46.09,,-24.93,-16.0,10.76,12.0,0.0,,,,,,TM4,1.0,2x2,,,,,,,,,0.05,0.05,0.0,0.02,,,0.006,0.012,0.006,0.01,,,0.05,0.02,,,0.006,0.012,0.006,0.01,,,,,NonCA,,Band 2,0.003,0.003,198.0,198.0
166,2022-08-09 12:38:55.100000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.99,-7.31,-48.56,,,-20.5,10.5,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
167,2022-08-09 12:38:55.200000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.23,-7.79,-48.45,,,-15.0,10.35,12.0,0.0,,,,,,TM4,1.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,0.003,,,NonCA,,Band 2,,,,
168,2022-08-09 12:38:55.300000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.99,-8.3,-47.69,,,-16.2,10.39,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
169,2022-08-09 12:38:55.400000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.1,-8.68,-46.44,,,-15.0,11.3,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
170,2022-08-09 12:38:55.500000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.92,-8.92,-45.96,,,-18.5,11.15,11.0,0.0,,,,,,TM4,1.0,,5.33,,24.2,QPSK,,256QAM,2.67,1.18,,,,,0.0,,,,,,2.67,1.18,,,0.0,,,,,,,,,,NonCA,NonCA,Band 2,0.002,0.002,132.0,132.0
171,2022-08-09 12:38:55.600000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-71.64,-7.99,-46.65,,,-17.0,11.25,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,NonCA,,Band 2,,,,
172,2022-08-09 12:38:55.700000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.4,-9.21,-46.22,,,-14.0,10.49,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,NonCA,,Band 2,,,,
173,2022-08-09 12:38:55.800000,-115.173218,36.113411,-115.17322,36.11341,10:38:53,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.17,-8.35,-46.81,,,-17.0,11.33,12.0,0.0,,,,,,TM4,1.0,,6.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
174,2022-08-09 12:38:55.900000,-115.173218,36.113411,,,,,,,,,,,11.0,2.0,74.0,16.0,18.0,48.0,293.0,39.0,23.0,27.0,216.0,34.0,25.0,30.0,199.0,35.0,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.09,-7.98,-47.13,,,-15.0,10.35,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,NonCA,,Band 2,0.003,0.003,198.0,198.0
175,2022-08-09 12:38:56.000000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,406.0,Band 2,1000.0,19000.0,10.0,-72.65,-8.01,-47.67,,,-17.0,9.65,11.0,0.0,,,,,,TM4,1.0,,,,25.0,,,256QAM,,1.29,0.05,0.05,0.0,0.02,,,0.006,0.02,0.006,0.018,,1.29,0.05,0.02,,,0.006,0.02,0.006,0.018,,,,,NonCA,NonCA,Band 2,,,,
176,2022-08-09 12:38:56.100000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-72.94,-8.01,-47.94,,,-16.0,8.88,11.0,0.0,,,,,,TM4,1.0,,4.67,,,QPSK,,,2.67,,,,,,0.0,0.0,,,,,2.67,,,,0.0,0.0,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
177,2022-08-09 12:38:56.200000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.28,-8.45,-47.85,-4.56,,-22.0,9.16,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
178,2022-08-09 12:38:56.300000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.52,-8.08,-48.45,,-22.2,-13.0,8.63,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
179,2022-08-09 12:38:56.400000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.15,-8.39,-48.65,,,-17.4,7.82,11.0,0.0,,,,,,TM4,1.0,,9.33,,,16QAM,,,2.67,,,,,,0.0,,,,,,2.67,,,,0.0,,,,,,,,,,NonCA,,Band 2,0.002,0.002,132.0,132.0
180,2022-08-09 12:38:56.500000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.11,-8.03,-49.05,,,-15.56,9.01,11.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,,NonCA,,Band 2,,,,
181,2022-08-09 12:38:56.600000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-75.1,-8.69,-49.33,,,-16.33,8.92,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.003,0.004,,NonCA,,Band 2,,,,
182,2022-08-09 12:38:56.700000,-115.173218,36.113411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-76.07,-8.89,-49.61,,,-14.0,8.8,11.0,0.0,,,,,,TM4,1.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,NonCA,,Band 2,,,,
183,2022-08-09 12:38:56.800000,-115.173218,36.113411,-115.17322,36.11341,10:38:54,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-75.97,-8.41,-50.1,,,-18.0,7.68,11.0,0.0,,,,,,TM4,1.0,,,,24.58,,,256QAM,,1.25,,,,,,12.5,,,,,,1.25,,,,12.5,,,,,0.002,,0.002,,NonCA,NonCA,Band 2,,,,
184,2022-08-09 12:38:56.900000,-115.173218,36.113411,,,,,,,,,,,11.0,2.0,74.0,16.0,18.0,48.0,293.0,39.0,23.0,27.0,216.0,33.0,25.0,30.0,199.0,35.0,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-75.22,-8.38,-49.7,,,-19.3,8.11,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,NonCA,,Band 2,,,,
185,2022-08-09 12:38:57.000000,-115.173218,36.113407,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,406.0,Band 2,1000.0,19000.0,10.0,-74.45,-9.19,-48.19,,,-16.1,9.34,11.0,0.0,,,,,,TM4,1.0,2x2,6.0,,,16QAM,,,3.0,,0.1,0.1,0.0,0.03,0.0,,0.01,0.014,0.01,0.013,3.0,,0.1,0.03,0.0,,0.01,0.014,0.01,0.013,,,,,NonCA,,Band 2,0.003,0.003,198.0,198.0
186,2022-08-09 12:38:57.100000,-115.173218,36.113407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.89,-8.34,-48.31,,,-16.5,7.98,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
187,2022-08-09 12:38:57.200000,-115.173218,36.113407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.8,-7.77,-48.92,,,-19.0,9.04,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
188,2022-08-09 12:38:57.300000,-115.173218,36.113403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.01,-7.48,-49.31,,,-21.5,9.45,11.5,0.0,,,,,,TM4,1.0,,6.0,,25.6,16QAM,,256QAM,3.0,1.2,,,,,0.0,16.67,,,,,3.0,1.2,,,0.0,16.67,,,,,0.002,,0.002,,NonCA,NonCA,Band 2,,,,
189,2022-08-09 12:38:57.400000,-115.173218,36.113403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.86,-7.77,-48.78,,,-20.6,9.79,11.0,0.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 2,,,,
190,2022-08-09 12:38:57.500000,-115.173218,36.113403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.09,-7.41,-49.54,-4.48,,-20.75,9.01,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,0.002,0.002,132.0,132.0
191,2022-08-09 12:38:57.557355,-115.173218,36.113403,,,,,,,,,,,,,,,,,,,,,,,,,,,,reportStrongestCells,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2022-08-09 12:38:57.600000,-115.173218,36.113403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.77,-7.77,-49.35,,-23.67,-21.25,8.62,11.0,0.0,,,,,,TM4,1.0,,5.2,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.004,,0.004,,NonCA,,Band 2,,,,
193,2022-08-09 12:38:57.700000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.22,-8.48,-48.56,,,-16.3,9.36,12.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
194,2022-08-09 12:38:57.800000,-115.173218,36.1134,-115.17322,36.1134,10:38:55,0.0,0.0,0.0,1.11,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.41,-7.65,-48.73,,,-19.13,9.62,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
195,2022-08-09 12:38:57.900000,-115.173218,36.1134,,,,,,,,,,,11.0,2.0,74.0,16.0,18.0,48.0,293.0,40.0,23.0,27.0,216.0,33.0,25.0,30.0,199.0,35.0,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.69,-7.96,-48.55,,,-19.13,9.43,12.0,0.0,,,,,,TM4,1.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,0.003,NonCA,,Band 2,,,,
196,2022-08-09 12:38:58.000000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,406.0,Band 2,1000.0,19000.0,10.0,-74.21,-8.15,-48.48,,,-19.13,9.22,12.0,0.0,,,,,,TM4,1.0,,,,,,,,,,0.09,0.09,0.02,0.02,,,0.022,0.011,0.008,0.011,,,0.09,0.02,,,0.022,0.011,0.008,0.011,,,,,NonCA,,Band 2,0.003,0.003,198.0,198.0
197,2022-08-09 12:38:58.100000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.16,-8.15,-48.85,,,-18.5,8.35,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,24.0,,,256QAM,,1.1,,,,,,,,,,,,1.1,,,,,,,,,0.002,0.003,0.002,,NonCA,NonCA,Band 2,,,,
198,2022-08-09 12:38:58.200000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-74.37,-8.87,-48.27,,,-17.33,7.28,11.0,0.0,,,,,,TM4,1.0,,10.2,,,16QAM,QPSK,,4.2,,,,,,20.0,,,,,,4.2,,,,20.0,,,,,,,,,,NonCA,,Band 2,,,,
199,2022-08-09 12:38:58.300000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-75.2,-8.61,-49.27,,,-15.5,6.88,10.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.002,,NonCA,,Band 2,,,,
200,2022-08-09 12:38:58.400000,-115.173218,36.1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,Band 2,1000.0,19000.0,10.0,-73.88,-8.21,-48.52,,,-18.88,8.25,11.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,
