,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
190,2022-08-08 11:46:42.800000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.9,-9.9,-39.58,,,-39.1,18.53,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
191,2022-08-08 11:46:42.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:42,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.77,-9.91,-39.51,,,-36.11,18.94,11.0,11.0,,,,,,TM4,15.0,,,,25.09,,,256QAM,,2.27,,,,,,,,,,,,2.27,,,,,,,,,0.004,,0.004,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
192,2022-08-08 11:46:43.000000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,0.11,0.11,0.0,0.04,,,0.02,0.028,0.02,0.026,,,0.11,0.04,,,0.02,0.028,0.02,0.026,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
193,2022-08-08 11:46:43.100000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,22.0,18.0,36.0,267.0,35.0,23.0,8.0,206.0,27.0,25.0,57.0,212.0,37.0,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.46,-9.0,-40.22,,,-37.5,19.06,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,16.67,,,,,4.0,,,,0.0,16.67,,,,,,0.003,,0.003,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
194,2022-08-08 11:46:43.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
195,2022-08-08 11:46:43.300000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.6,-7.24,-41.26,,,-35.09,20.25,11.33,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,7.75,,25.43,QPSK,,256QAM,4.0,2.29,,,,,0.0,0.0,,,,,4.0,2.29,,,0.0,0.0,,,,,0.002,,0.002,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
196,2022-08-08 11:46:43.500000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.58,-7.91,-40.58,-21.11,,-38.13,19.98,11.5,11.0,,,,,,TM4,15.0,,8.0,,,QPSK,,,6.67,,,,,,0.0,,,,,,6.67,,,,0.0,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
197,2022-08-08 11:46:43.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.96,-8.75,-40.13,,-43.88,-37.63,20.15,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
198,2022-08-08 11:46:43.800000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.94,-8.21,-40.67,,,-37.5,20.01,11.67,11.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,5.5,,,64QAM,,,4.0,,,,,,0.0,0.0,,,,,4.0,,,,0.0,0.0,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
199,2022-08-08 11:46:43.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:43,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2022-08-08 11:46:44.000000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,25.0,18.0,36.0,267.0,34.0,23.0,8.0,206.0,24.0,25.0,57.0,212.0,37.0,LTE,,,,LTE Qualcomm,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.05,-6.99,-42.05,,,-37.63,19.69,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,15.0,,,,,,,,,,0.07,0.07,0.07,0.04,,,0.055,0.007,,0.007,,,0.07,0.04,,,0.055,0.007,,0.007,0.004,,0.004,0.003,34617.0,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,
201,2022-08-08 11:46:44.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.001,66.0,66.0
202,2022-08-08 11:46:44.300000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.92,-6.69,-42.25,,,-44.0,19.97,11.0,11.0,,,,,,TM4,15.0,,7.0,17.0,,16QAM,64QAM,,8.0,,,,,,100.0,,,,,,8.0,,,,100.0,,,,,,0.0,,0.0,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
203,2022-08-08 11:46:44.600000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.88,-6.44,-42.44,,,,19.9,11.0,11.0,,,,,,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
204,2022-08-08 11:46:44.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
205,2022-08-08 11:46:44.800000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.53,-7.02,-41.78,-20.5,,-39.1,20.32,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,25.14,,,256QAM,,2.29,,,,,,0.0,,,,,,2.29,,,,0.0,,,,,0.0,0.002,0.0,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
206,2022-08-08 11:46:44.817321,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,reportStrongestCells,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2022-08-08 11:46:44.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:44,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.36,-6.44,-42.92,,,-44.0,19.83,11.0,11.0,,,,,,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
208,2022-08-08 11:46:45.000000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,25.0,18.0,36.0,267.0,35.0,23.0,8.0,206.0,25.0,25.0,57.0,212.0,36.0,LTE,,,,LTE Qualcomm,417.0,Band 2,850.0,18850.0,20.0,20.0,-70.14,-6.93,-43.21,,-43.86,-44.0,19.44,,,3.0,0.0,0.0,100.0,0.0,TM4,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,34617.0,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,
209,2022-08-08 11:46:45.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-70.34,-6.97,-43.36,,,-35.2,18.75,11.5,10.25,3.0,0.0,0.0,100.0,0.0,TM4,8.0,,0.0,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.0,,0.0,0.0,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
210,2022-08-08 11:46:45.400000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-70.45,-6.99,-43.45,,,-44.0,18.81,10.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
211,2022-08-08 11:46:45.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
212,2022-08-08 11:46:45.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:45,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-71.44,-7.69,-43.75,,,-44.0,19.3,11.0,10.5,,,,,,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
213,2022-08-08 11:46:46.000000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.0,0.02,,,0.0,0.007,0.0,0.005,,,0.01,0.02,,,0.0,0.007,0.0,0.005,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
214,2022-08-08 11:46:46.100000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,26.0,18.0,36.0,267.0,34.0,23.0,8.0,206.0,23.0,25.0,57.0,212.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,,,256QAM,,2.5,,,,,,33.33,,,,,,2.5,,,,33.33,,,,,0.0,,0.0,0.0,,,NonCA,,,,,,,,,,,,,,,,,,,,,,
215,2022-08-08 11:46:46.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
216,2022-08-08 11:46:46.600000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-71.47,-8.16,-43.13,-22.0,-44.0,-44.0,19.0,11.0,10.33,,,,,,TM4,8.0,,2.0,,,QPSK,,,8.0,,,,,,0.0,,,,,,8.0,,,,0.0,,,,,,0.0,0.0,0.0,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
217,2022-08-08 11:46:46.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
218,2022-08-08 11:46:46.800000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-70.67,-6.8,-43.88,,,-35.56,19.59,10.33,10.67,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
219,2022-08-08 11:46:46.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:46,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-70.29,-7.1,-43.19,,,-35.5,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
220,2022-08-08 11:46:47.000000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,28.0,18.0,36.0,267.0,36.0,23.0,8.0,206.0,27.0,25.0,57.0,212.0,34.0,LTE,,,,LTE Qualcomm,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.63,-7.43,-42.19,,,-40.0,19.2,10.0,10.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,3.75,17.0,,QPSK,64QAM,,15.0,,0.08,0.08,0.06,0.02,0.0,,0.075,0.006,0.002,0.006,15.0,,0.08,0.02,0.0,,0.075,0.006,0.002,0.006,0.001,,0.003,,34617.0,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,
221,2022-08-08 11:46:47.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.54,-6.82,-42.72,,,-32.33,19.08,11.0,11.0,3.0,0.0,0.0,100.0,0.0,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
222,2022-08-08 11:46:47.400000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.63,-6.42,-43.21,,,-39.0,19.1,,,,,,,,,,,,,25.0,,,256QAM,,2.67,,,,,,,,,,,,2.67,,,,,,,,,,,,,34617.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,
223,2022-08-08 11:46:47.600000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-70.27,-8.31,-41.96,-18.67,-40.6,-39.5,19.53,11.0,11.0,,,,,,TM4,9.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
224,2022-08-08 11:46:47.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
225,2022-08-08 11:46:47.800000,-118.236801,34.0588,,,,,,,,,,,2.0,36.0,50.0,35.0,5.0,65.0,80.0,35.0,11.0,15.0,56.0,29.0,12.0,30.0,168.0,37.0,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-71.0,-8.5,-42.13,,,,20.8,11.0,11.0,,,,,,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
226,2022-08-08 11:46:47.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:47,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2022-08-08 11:46:48.000000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.52,0.0,,,,0.064,,0.064,,,,0.52,,,,0.064,,0.064,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
228,2022-08-08 11:46:48.100000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,28.0,18.0,36.0,267.0,34.0,23.0,8.0,206.0,25.0,25.0,57.0,212.0,33.0,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-70.94,-9.31,-41.63,,,-40.0,18.8,11.0,10.0,,,,,,TM4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
229,2022-08-08 11:46:48.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
230,2022-08-08 11:46:48.400000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-70.44,-9.31,-41.13,,,,18.8,8.0,11.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
231,2022-08-08 11:46:48.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.88,-9.17,-40.46,-20.0,,-35.17,18.9,11.0,10.75,3.0,0.0,0.0,100.0,0.0,TM4,8.0,,3.67,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.0,,0.0,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
232,2022-08-08 11:46:48.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:48,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2022-08-08 11:46:49.000000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,28.0,18.0,36.0,267.0,37.0,23.0,8.0,206.0,22.0,25.0,57.0,212.0,34.0,LTE,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.44,-8.86,-40.21,,-40.3,-42.0,18.99,,,3.0,0.0,0.0,100.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34617.0,NonCA,,Band 2,0.0,,,,,,,,,,,,,,,,,,,,
234,2022-08-08 11:46:49.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.5,-10.31,-39.19,,,-42.0,18.9,12.0,11.0,,,,,,TM4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.0,0.003,0.0,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
235,2022-08-08 11:46:49.400000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-68.94,-8.19,-40.69,,,-42.0,19.0,13.0,12.0,,,,,,TM4,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
236,2022-08-08 11:46:49.600000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2022-08-08 11:46:49.700000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
238,2022-08-08 11:46:49.800000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.19,-8.25,-40.88,,,-42.0,20.6,11.0,12.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,
239,2022-08-08 11:46:49.900000,-118.236801,34.0588,-118.2368,34.0588,09:46:49,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2022-08-08 11:46:50.000000,-118.236801,34.0588,,,,,,,,,,,11.0,15.0,56.0,23.0,18.0,36.0,267.0,38.0,23.0,8.0,206.0,21.0,25.0,57.0,212.0,34.0,LTE,,,,LTE Qualcomm,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.85,-7.99,-39.91,-21.0,,-37.5,18.99,10.0,11.0,,,,,,TM4,11.0,,,,24.5,,,256QAM,,2.5,0.17,0.17,0.0,0.38,,0.0,0.013,0.003,0.013,0.003,,2.5,0.17,0.38,,0.0,0.013,0.003,0.013,0.003,0.0,,0.0,0.0,34617.0,NonCA,NonCA,Band 2,0.0,,,,,,,,,,,,,,,,,,,,
241,2022-08-08 11:46:50.043115,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,reportStrongestCells,reportStrongestCells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2022-08-08 11:46:50.045476,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRC Connection Release,RRC Connection Release,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2022-08-08 11:46:50.200000,-118.236801,34.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,Band 2,850.0,18850.0,20.0,20.0,-69.97,-6.47,-41.28,,,-30.5,19.95,10.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.0,0.002,0.0,34617.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
