,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
0,2022-08-12 18:13:23.000000,-91.191437,41.655361,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,0.05,0.04,,,0.017,,0.017,,,,0.05,0.04,,,0.017,,0.017,,,,,,,,,,,,
1,2022-08-12 18:13:23.300000,-91.191437,41.655361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-96.5,-8.54,-70.38,,,,13.73,,,,,,,,,7.25,7.25,,16QAM,16QAM,,6.75,,,,,,0.0,,,,,,6.75,,,,0.0,,,,,,,,,,NonCA,,Band 25,0.018,0.018,1108.0,1117.0
2,2022-08-12 18:13:23.342778,-91.191437,41.655361,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022-08-12 18:13:23.400000,-91.191437,41.655361,,,,,,,,,,,1.0,15.0,321.0,20.0,10.0,66.0,109.0,22.0,23.0,34.0,120.0,37.0,24.0,15.0,44.0,28.0,,,,187.0,Band 25,8115.0,26115.0,15.0,-100.41,-8.52,-73.86,,,,12.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
4,2022-08-12 18:13:23.500000,-91.191437,41.655361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-102.25,-7.69,-76.13,,,-2.0,10.45,,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
5,2022-08-12 18:13:23.600000,-91.191437,41.655361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-99.56,-3.25,-76.5,,,-2.0,15.3,8.0,,,,,,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
6,2022-08-12 18:13:23.700000,-91.191437,41.655361,-91.19144,41.65536,18:13:23,117.0,111.0,111.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-97.25,-7.25,-70.27,,,3.5,10.75,12.0,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 25,,,,
7,2022-08-12 18:13:23.800000,-91.191406,41.65535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-99.01,-8.37,-72.48,,,-2.0,13.06,,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,0.0,0.0,0.0,0.0
8,2022-08-12 18:13:23.900000,-91.191368,41.655334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-100.11,-10.69,-71.36,,,-3.0,14.55,12.5,,,,,,TM3,,0.0,0.0,21.2,QPSK,QPSK,QPSK,1.0,3.73,,,,,0.0,,,,,,1.0,3.73,,,0.0,,,,,,0.0,,0.0,,NonCA,NonCA,Band 25,,,,
9,2022-08-12 18:13:24.000000,-91.191338,41.655323,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,187.0,Band 25,8115.0,26115.0,15.0,-100.75,-7.88,-75.94,,,,14.5,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,NonCA,,Band 25,,,,
10,2022-08-12 18:13:24.100000,-91.191307,41.655308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-98.75,-11.06,-70.69,14.55,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
11,2022-08-12 18:13:24.200000,-91.191269,41.655296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-95.69,-8.91,-69.78,,-2.71,,9.55,7.0,,,,,,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
12,2022-08-12 18:13:24.300000,-91.191238,41.655285,,,,,,,,,,,1.0,15.0,321.0,18.0,10.0,66.0,109.0,27.0,23.0,34.0,120.0,36.0,24.0,15.0,44.0,29.0,,,,187.0,Band 25,8115.0,26115.0,15.0,-101.81,-12.5,-72.31,,,0.0,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 25,0.0,0.0,0.0,0.0
13,2022-08-12 18:13:24.400000,-91.191208,41.65527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-94.75,-12.5,-65.25,,,,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NonCA,,Band 25,,,,
14,2022-08-12 18:13:24.500000,-91.191177,41.655258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-101.44,-8.13,-73.5,,,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
15,2022-08-12 18:13:24.600000,-91.191139,41.655243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-95.41,-8.44,-69.97,,,-2.0,13.55,11.0,,,,,,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 25,,,,
16,2022-08-12 18:13:24.700000,-91.191109,41.655231,-91.19111,41.65523,18:13:24,117.0,111.0,111.0,31.03,1.0,2.0,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-94.69,-6.94,-70.75,,,5.5,15.6,11.5,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
17,2022-08-12 18:13:24.800000,-91.191078,41.65522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-99.05,-10.14,-71.55,,,8.0,11.53,,,,,,,,,0.0,0.0,,QPSK,QPSK,,1.0,,,,,,0.0,,,,,,1.0,,,,0.0,,,,,,,,,,NonCA,,Band 25,0.0,0.0,0.0,0.0
18,2022-08-12 18:13:24.900000,-91.19104,41.655209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-100.5,-9.73,-73.77,,,0.0,13.3,9.0,,,,,,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 25,,,,
19,2022-08-12 18:13:25.000000,-91.19101,41.655193,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,187.0,Band 25,8115.0,26115.0,15.0,-102.28,-10.03,-75.28,,,,11.25,,,,,,,,,,,,,,,,,0.07,0.07,0.07,0.06,,,0.028,0.016,0.028,0.016,,,0.07,0.06,,,0.028,0.016,0.028,0.016,,0.0,,,NonCA,,Band 25,,,,
20,2022-08-12 18:13:25.100000,-91.190971,41.655182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-99.5,-9.15,-73.38,,,10.75,13.87,12.0,2.0,0.0,100.0,0.0,0.0,TM3,,3.0,3.0,,QPSK,QPSK,,1.0,,,,,,0.0,,,,,,1.0,,,,0.0,,,,,,,,,,NonCA,,Band 25,,,,
21,2022-08-12 18:13:25.200000,-91.190941,41.65517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-99.97,-8.42,-74.48,,,6.25,13.49,11.0,2.0,0.0,100.0,0.0,0.0,TM3,,,,22.0,,,QPSK,,4.5,,,,,,0.0,,,,,,4.5,,,,0.0,,,,,0.044,,0.044,,NonCA,NonCA,Band 25,,,,
22,2022-08-12 18:13:25.300000,-91.19091,41.655159,,,,,,,,,,,1.0,15.0,321.0,24.0,10.0,66.0,109.0,32.0,23.0,34.0,120.0,35.0,24.0,15.0,44.0,32.0,,,,187.0,Band 25,8115.0,26115.0,15.0,-102.2,-9.54,-75.51,,,,11.96,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 25,0.026,0.018,1622.0,1117.0
23,2022-08-12 18:13:25.400000,-91.190872,41.655148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-104.18,-9.73,-77.15,16.55,,1.0,12.59,,2.0,0.0,100.0,0.0,0.0,TM3,,6.75,6.75,,16QAM,16QAM,,8.25,,,,,,0.0,,,,,,8.25,,,,0.0,,,,,,0.0,,,0.009,NonCA,,Band 25,,,,
24,2022-08-12 18:13:25.500000,-91.190842,41.655132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-101.0,-11.81,-68.56,,-1.07,,16.8,11.0,,,,,,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,NonCA,,Band 25,,,,
25,2022-08-12 18:13:25.600000,-91.190804,41.655121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-102.88,-8.38,-77.5,,,2.0,12.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
26,2022-08-12 18:13:25.700000,-91.190773,41.655109,-91.19077,41.65511,18:13:25,117.0,111.0,111.0,31.28,1.0,2.0,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-104.81,-11.25,-76.56,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
27,2022-08-12 18:13:25.800000,-91.190742,41.655098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-103.5,-10.0,-75.69,,,,10.5,12.0,,,,,,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 25,0.0,0.0,0.0,0.0
28,2022-08-12 18:13:25.900000,-91.190704,41.655083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-93.41,-10.5,-65.0,,,0.0,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
29,2022-08-12 18:13:26.000000,-91.190674,41.655071,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,187.0,Band 25,8115.0,26115.0,15.0,-98.41,-13.09,-68.16,,,,12.8,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.02,,,0.0,0.0,0.0,0.0,,,0.0,0.02,,,0.0,0.0,0.0,0.0,,,,,NonCA,,Band 25,,,,
30,2022-08-12 18:13:26.200000,-91.190605,41.655045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-101.17,-8.96,-74.73,,,5.0,10.53,8.0,,,,,,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 25,,,,
31,2022-08-12 18:13:26.300000,-91.190575,41.655033,,,,,,,,,,,1.0,15.0,321.0,21.0,10.0,66.0,109.0,26.0,23.0,34.0,120.0,31.0,24.0,15.0,44.0,27.0,,,,187.0,Band 25,8115.0,26115.0,15.0,-98.77,-10.58,-70.97,,,7.67,11.79,13.0,2.0,50.0,50.0,0.0,0.0,TM3,,0.0,0.0,,QPSK,QPSK,,1.0,,,,,,0.0,,,,,,1.0,,,,0.0,,,,,,,,,,NonCA,,Band 25,0.0,0.0,0.0,0.0
32,2022-08-12 18:13:26.400000,-91.190536,41.655018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-99.18,-10.04,-71.31,,,,10.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.006,0.0,0.0,NonCA,,Band 25,,,,
33,2022-08-12 18:13:26.500000,-91.190506,41.655006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-100.0,-7.56,-74.13,,,3.0,11.6,8.0,,,,,,TM3,,,,19.33,,,16QAM,,3.17,,,,,,,,,,,,3.17,,,,,,,,,,,,,NonCA,NonCA,Band 25,,,,
34,2022-08-12 18:13:26.600000,-91.190468,41.654991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-98.06,-11.5,-69.56,,,,12.3,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 25,,,,
35,2022-08-12 18:13:26.700000,-91.190437,41.65498,-91.19044,41.65498,18:13:26,117.0,112.0,112.0,31.03,1.0,2.0,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-100.59,-10.56,-72.84,17.0,,,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
36,2022-08-12 18:13:26.800000,-91.190407,41.654968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-100.59,-8.5,-75.09,,2.67,,9.05,7.0,,,,,,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 25,0.0,0.0,0.0,0.0
37,2022-08-12 18:13:26.900000,-91.190369,41.654953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-97.38,-13.69,-66.69,,,4.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
38,2022-08-12 18:13:27.000000,-91.190338,41.654942,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,187.0,Band 25,8115.0,26115.0,15.0,-99.44,-11.69,-70.81,,,,9.1,,,,,,,,2x2,,,,,,,,,0.05,0.05,0.0,0.14,,,0.003,0.023,0.003,0.018,,,0.05,0.14,,,0.003,0.023,0.003,0.018,,,,,NonCA,,Band 25,,,,
39,2022-08-12 18:13:27.100000,-91.1903,41.654926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-98.66,-9.84,-71.84,,,,9.7,8.0,,,,,,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 25,,,,
40,2022-08-12 18:13:27.200000,-91.190269,41.654915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-101.3,-11.89,-70.94,,,8.25,10.2,6.0,2.0,0.0,100.0,0.0,0.0,TM3,,0.0,0.0,,QPSK,QPSK,,1.0,,,,,,0.0,,,,,,1.0,,,,0.0,,,,,,,,,,NonCA,,Band 25,,,,
41,2022-08-12 18:13:27.300000,-91.190239,41.654903,,,,,,,,,,,1.0,15.0,321.0,23.0,10.0,66.0,109.0,29.0,23.0,34.0,120.0,34.0,24.0,15.0,44.0,29.0,,,,187.0,Band 25,8115.0,26115.0,15.0,-98.08,-10.33,-69.92,,,6.55,12.34,7.5,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,0.001,0.001,66.0,66.0
42,2022-08-12 18:13:27.400000,-91.190201,41.654888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-99.01,-11.11,-69.95,,,8.0,10.71,7.0,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,12.5,,,,,,,,,,12.5,,,,,0.002,,0.002,0.001,NonCA,,Band 25,,,,
43,2022-08-12 18:13:27.500000,-91.19017,41.654877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-103.77,-10.52,-75.93,,,8.22,4.69,6.5,2.0,0.0,100.0,0.0,0.0,TM3,,3.0,3.67,20.86,QPSK,QPSK,16QAM,10.33,3.2,,,,,0.0,,,,,,10.33,3.2,,,0.0,,,,,,,,,,NonCA,NonCA,Band 25,,,,
44,2022-08-12 18:13:27.600000,-91.190132,41.654861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-103.79,-11.37,-74.8,,,8.25,7.93,,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,0.013,,NonCA,,Band 25,,,,
45,2022-08-12 18:13:27.700000,-91.190102,41.65485,-91.1901,41.65485,18:13:27,116.0,113.0,113.0,31.77,1.0,2.0,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-101.08,-9.82,-73.46,,,7.38,9.61,7.0,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,,,,,NonCA,,Band 25,,,,
46,2022-08-12 18:13:27.800000,-91.190063,41.654839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-102.56,-9.85,-75.4,,,0.0,8.96,7.0,,,,,,TM3,,11.33,,20.0,16QAM,,QPSK,2.67,2.86,,,,,0.0,,,,,,2.67,2.86,,,0.0,,,,,,,,,,NonCA,NonCA,Band 25,0.002,0.003,132.0,198.0
47,2022-08-12 18:13:27.900000,-91.190033,41.654823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-102.73,-9.46,-75.6,,,3.33,10.05,7.0,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.003,0.002,0.003,,NonCA,,Band 25,,,,
48,2022-08-12 18:13:28.000000,-91.189995,41.654812,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,187.0,Band 25,8115.0,26115.0,15.0,-101.62,-9.82,-73.72,16.12,,8.5,10.55,,,,,,,,,,,,,,,,,0.04,0.04,0.03,0.07,,,0.008,0.017,0.008,0.017,,,0.04,0.07,,,0.008,0.017,0.008,0.017,,,,,NonCA,,Band 25,,,,
49,2022-08-12 18:13:28.100000,-91.189964,41.654797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-101.63,-8.44,-75.4,,-1.57,3.0,10.78,8.0,2.0,0.0,100.0,0.0,0.0,TM3,,10.25,,,16QAM,,,2.25,,,,,,0.0,,,,,,2.25,,,,0.0,,,,,,0.003,,0.003,,NonCA,,Band 25,,,,
50,2022-08-12 18:13:28.200000,-91.189926,41.654785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-102.56,-8.86,-75.38,,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 25,,,,
51,2022-08-12 18:13:28.300000,-91.189896,41.654774,,,,,,,,,,,1.0,15.0,321.0,21.0,10.0,66.0,109.0,29.0,23.0,34.0,120.0,32.0,24.0,15.0,44.0,28.0,,,,187.0,Band 25,8115.0,26115.0,15.0,-101.84,-10.29,-73.78,,,1.78,11.83,8.0,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 25,0.003,0.002,198.0,132.0
52,2022-08-12 18:13:28.400000,-91.189865,41.654758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-101.8,-10.13,-73.51,,,2.0,11.51,8.0,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,0.006,0.004,NonCA,,Band 25,,,,
53,2022-08-12 18:13:28.500000,-91.189827,41.654747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-99.79,-9.39,-72.28,,,3.75,13.45,9.0,2.0,0.0,100.0,0.0,0.0,TM3,,2.75,2.75,19.43,QPSK,QPSK,16QAM,1.5,3.33,,,,,0.0,,,,,,1.5,3.33,,,0.0,,,,,,,,,,NonCA,NonCA,Band 25,,,,
54,2022-08-12 18:13:28.600000,-91.189796,41.654732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-99.95,-9.13,-72.57,,,-4.0,12.73,,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,0.003,,NonCA,,Band 25,,,,
55,2022-08-12 18:13:28.700000,-91.189758,41.65472,-91.18976,41.65472,18:13:28,116.0,114.0,114.0,31.77,1.0,2.0,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-98.9,-9.08,-71.74,,,0.8,11.69,8.0,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 25,,,,
56,2022-08-12 18:13:28.800000,-91.189728,41.654709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-99.53,-10.94,-70.93,,,0.67,12.52,8.0,2.0,0.0,100.0,0.0,0.0,TM3,,5.5,5.5,,QPSK,QPSK,,2.0,,,,,,0.0,,,,,,2.0,,,,0.0,,,,,,,,,,NonCA,,Band 25,0.002,0.002,132.0,132.0
57,2022-08-12 18:13:28.900000,-91.18969,41.654697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-100.3,-9.99,-72.61,,,1.6,10.97,8.0,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,0.003,,NonCA,,Band 25,,,,
58,2022-08-12 18:13:29.000000,-91.189659,41.654682,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,187.0,Band 25,8115.0,26115.0,15.0,-100.6,-10.16,-72.26,,,,13.16,,,,,,,,2x2,,,,,,,,,0.03,0.03,0.03,0.08,,,0.008,0.03,0.008,0.021,,,0.03,0.08,,,0.008,0.03,0.008,0.021,,,,,NonCA,,Band 25,,,,
59,2022-08-12 18:13:29.100000,-91.189629,41.654671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-98.21,-10.21,-70.41,,,-1.13,16.0,8.0,2.0,0.0,100.0,0.0,0.0,TM3,,5.5,5.5,19.67,QPSK,QPSK,16QAM,2.0,3.25,,,,,0.0,12.5,,,,,2.0,3.25,,,0.0,12.5,,,,,0.003,,0.003,,NonCA,NonCA,Band 25,,,,
60,2022-08-12 18:13:29.200000,-91.18959,41.654659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,Band 25,8115.0,26115.0,15.0,-97.5,-9.99,-69.72,,,-7.0,16.05,,2.0,0.0,100.0,0.0,0.0,TM3,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 25,,,,
61,2022-08-12 18:13:29.300000,-91.18956,41.654648,,,,,,,,,,,1.0,15.0,321.0,23.0,10.0,66.0,109.0,30.0,23.0,34.0,120.0,32.0,24.0,15.0,44.0,27.0,,,,187.0,Band 25,8115.0,26115.0,15.0,-98.18,-10.86,-69.49,10.8,,-0.22,15.35,9.0,2.0,0.0,100.0,0.0,0.0,TM3,,5.5,5.5,,QPSK,QPSK,,2.0,,,,,,0.0,,,,,,2.0,,,,0.0,,,,,,,0.004,,,NonCA,,Band 25,0.003,0.003,198.0,198.0
