,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
31,2022-08-10 16:33:03.400000,-111.452614,40.789772,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-90.81,-5.67,-65.91,,,3.73,25.44,14.5,12.0,,,,,,TM4,13.0,,0.0,,QPSK,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,0.0,,0.0,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-106.74,-10.65,12.01,0.0,-106.74,-10.65,Serving Beam,123.0,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,22.0,,,,0.0,,,1.0,1.0,,SISO,,,4.0,4.0,,,,3.0,3.0,,0.0,0.512,,0.0,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.512,,,,,,UL NonCA,,0.0,,,0.0,0.512,0.0,0.512,,,,
32,2022-08-10 16:33:03.500000,-111.452599,40.789799,-111.4526,40.7898,15:33:02,23.0,111.0,111.0,29.91,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,
33,2022-08-10 16:33:03.600000,-111.452583,40.789822,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-92.0,-6.72,-66.14,20.0,,10.5,25.23,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-103.8,-10.55,18.16,0.0,-103.8,-10.55,Serving Beam,123.0,2.0,0.0,100.0,0.0,0.0,10.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,22.0,,,,0.0,,,1.0,1.0,,SISO,,,4.0,4.0,,,,3.0,3.0,,0.0,0.512,,0.0,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.512,,,,,,UL NonCA,,0.0,,,0.0,0.512,0.0,0.512,,,,
34,2022-08-10 16:33:03.700000,-111.45256,40.789848,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,30kHz,,,,,,20.25,,,,,120.8,,,,,,,,,,,,,,20.0,,,,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,,3.0,3.0,,0.0,0.025,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.025,,,,,,UL NonCA,,0.0,,,0.0,0.025,0.0,0.025,,,,
35,2022-08-10 16:33:03.800000,-111.452545,40.789871,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-95.13,-8.41,-67.96,,,14.67,24.5,14.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NonCA,,Band 2,,,,,,,,,,,,,,,,,,,,,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,0.0,,,1.0,1.0,,SISO,,,4.0,4.0,,,,3.0,3.0,,0.0,0.512,,0.0,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.512,,,,,,UL NonCA,,0.0,,,0.0,0.512,0.0,0.512,,,,
36,2022-08-10 16:33:04.000000,-111.452515,40.789917,,,,,,,,,,,5G-NR_NSA,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.001,,0.001,,,,0.0,,,,0.001,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.98,,,,,,,,,,,,,,,0.11,,,0.11,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.11,0.11,,,,,0.0,,0.0,
37,2022-08-10 16:33:04.100000,-111.452492,40.789944,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-95.44,-9.69,-66.31,,,11.0,22.0,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-101.8,-10.45,14.18,0.0,-101.8,-10.45,Serving Beam,122.0,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,
38,2022-08-10 16:33:04.200000,-111.452477,40.789967,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,14.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-100.06,-10.42,12.91,0.0,-100.06,-10.42,Serving Beam,119.0,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,22.0,,,,0.0,,,1.0,1.0,,SISO,,,4.0,4.0,,,,3.0,3.0,,0.0,0.512,,0.0,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.512,,,,,,UL NonCA,,0.0,,,0.0,0.512,0.0,0.512,,,,
39,2022-08-10 16:33:04.400000,-111.452438,40.790016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,18.46,,,,,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2022-08-10 16:33:04.500000,-111.452423,40.790039,-111.45242,40.79004,15:33:03,31.0,110.0,110.0,30.72,1.0,2.0,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-90.94,-7.94,-64.25,,,8.5,25.7,15.0,14.0,,,,,,TM4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-97.37,-10.47,16.89,0.0,-97.37,-10.47,Serving Beam,117.5,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,22.0,,,,0.0,,,1.0,1.0,,SISO,,,4.0,4.0,,,,3.0,3.0,,0.0,0.512,,0.0,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,QPSK,0.0,0.512,0.0,0.0,0.0,0.0,,UL NonCA,,0.0,,,0.0,0.512,0.0,0.512,0.001,0.0,0.0,
41,2022-08-10 16:33:04.700000,-111.452385,40.790085,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-90.13,-8.81,-62.38,,,,25.6,15.0,14.0,,,,,,TM4,6.0,,,26.5,,64QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,0.0,,0.0,0.0,NonCA,NonCA,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-96.59,-10.43,20.09,0.0,-96.59,-10.43,Serving Beam,115.5,2.0,0.0,100.0,0.0,0.0,12.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,5.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,20.0,20.0,21.0,20.76,8.0,8.0,,3.0,2.94,,0.109,0.575,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.055,0.575,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.109,0.575,0.055,0.575,,,,
42,2022-08-10 16:33:04.800000,-111.452362,40.790108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,19.36,,,,,115.0,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,,0.0,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,,3.0,3.0,,0.107,0.643,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.107,0.643,,,,,,UL NonCA,0.0,0.0,,,0.107,0.643,0.107,0.643,,,,
43,2022-08-10 16:33:04.900000,-111.452339,40.790131,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-97.09,-10.43,18.66,0.0,-97.09,-10.43,Serving Beam,116.25,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,5.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,22.0,18.5,21.0,21.0,8.0,8.0,,3.0,3.0,,0.259,0.342,0.0,0.0,0.0,0.0,33.33,66.67,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.157,0.342,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.259,0.342,0.157,0.342,,,,
44,2022-08-10 16:33:05.000000,-111.452316,40.790154,,,,,,,,,,,5G-NR_NSA,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-90.69,-7.56,-64.38,,9.0,3.0,26.2,15.0,14.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,16.58,,,,,117.0,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,19.86,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,16.0,12.0,0.13,3.0,3.0,0.44,0.387,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.149,0.643,0.002,0.002,132.0,132.0,DL NonCA,UL NonCA,50.0,0.0,0.13,0.44,0.387,0.643,0.149,0.643,0.003,0.003,0.004,0.004
45,2022-08-10 16:33:05.100000,-111.452301,40.79018,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,14.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-100.09,-10.47,14.33,0.0,-100.09,-10.47,Serving Beam,119.0,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,,33.33,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,16.0,12.0,,3.0,3.0,,0.29,0.359,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.194,0.359,,,,,DL NonCA,UL NonCA,33.33,0.0,,,0.29,0.359,0.194,0.359,,,,
46,2022-08-10 16:33:05.200000,-111.452278,40.790203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-101.94,-10.49,13.45,0.0,-101.94,-10.49,Serving Beam,120.57,2.0,0.0,100.0,0.0,0.0,12.5,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,8.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,22.0,21.0,21.0,8.0,10.0,,3.0,3.0,,0.331,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.166,0.643,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.331,0.643,0.166,0.643,,,,
47,2022-08-10 16:33:05.300000,-111.452255,40.790226,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-91.44,-7.75,-60.69,,,1.0,26.0,15.0,15.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,13.27,,,,,121.0,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,10.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,20.0,20.0,21.0,21.0,16.0,12.0,,3.0,3.0,,0.376,0.288,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.188,0.288,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.376,0.288,0.188,0.288,,,,
48,2022-08-10 16:33:05.400000,-111.45224,40.790249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-102.19,-10.46,16.06,0.0,-102.19,-10.46,Serving Beam,120.57,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,20.0,18.5,21.0,21.0,8.0,10.0,,3.0,3.0,,0.307,0.643,0.0,0.0,0.0,0.0,25.0,75.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.154,0.643,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.307,0.643,0.154,0.643,,,,
49,2022-08-10 16:33:05.500000,-111.452217,40.790272,-111.45222,40.79027,15:33:04,38.0,109.0,109.0,30.65,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-100.21,-10.47,15.44,0.0,-100.21,-10.47,Serving Beam,119.33,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,9.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,20.0,20.0,21.0,21.0,16.0,12.0,,3.0,3.0,,0.41,0.221,0.0,0.0,0.0,0.0,50.0,50.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.205,0.221,0.002,0.003,132.0,198.0,DL NonCA,UL NonCA,50.0,0.0,,,0.41,0.221,0.205,0.221,0.004,0.005,0.004,0.003
50,2022-08-10 16:33:05.600000,-111.452194,40.790295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,15.81,,,,,118.67,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,22.0,22.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.386,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.193,0.643,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.386,0.643,0.193,0.643,,,,
51,2022-08-10 16:33:05.700000,-111.452171,40.790314,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-88.25,-7.94,-61.56,,,2.0,26.0,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-99.65,-10.45,16.61,0.0,-99.65,-10.45,Serving Beam,119.0,2.0,0.0,100.0,0.0,0.0,12.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,8.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,22.0,19.5,21.0,21.0,8.0,8.0,,3.0,3.0,,0.267,0.439,0.0,0.0,0.0,0.0,50.0,50.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.134,0.439,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.267,0.439,0.134,0.439,,,,
52,2022-08-10 16:33:05.800000,-111.452148,40.790337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-101.16,-10.59,11.64,0.0,-101.16,-10.59,Serving Beam,120.0,,,,,,,,,,,,,,20.0,,,,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,,3.0,3.0,,0.0,0.643,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.643,,,,,,UL NonCA,,0.0,,,0.0,0.643,0.0,0.643,,,,
53,2022-08-10 16:33:05.900000,-111.452126,40.790359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,12.7,,,,,120.0,2.0,0.0,100.0,0.0,0.0,11.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,9.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,19.0,18.5,21.0,21.0,8.0,10.0,,3.0,3.0,,0.359,0.246,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.179,0.246,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.359,0.246,0.179,0.246,,,,
54,2022-08-10 16:33:06.000000,-111.452103,40.790382,,,,,,,,,,,5G-NR_NSA,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-84.38,-8.0,-56.63,,,-1.0,30.0,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-101.51,-10.57,13.54,0.0,-101.51,-10.57,Serving Beam,120.0,2.0,0.0,100.0,0.0,0.0,11.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,19.47,20.0,1.92,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,18.0,18.0,21.0,21.14,8.0,8.0,0.16,3.0,3.25,0.47,0.394,0.729,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.315,0.674,0.003,0.019,198.0,1200.0,DL NonCA,UL NonCA,20.0,1.92,0.16,0.47,0.394,0.729,0.315,0.674,0.054,0.02,0.053,0.02
55,2022-08-10 16:33:06.100000,-111.452072,40.790401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,13.71,,,,,119.67,2.0,0.0,100.0,0.0,0.0,11.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,,40.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,18.0,18.0,21.0,21.0,8.0,13.33,,3.0,3.0,,1.594,0.643,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.911,0.643,,,,,DL NonCA,UL NonCA,40.0,0.0,,,1.594,0.643,0.911,0.643,,,,
