,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
0,2022-08-14 22:31:11.000000,-78.887527,42.937119,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,0.007,,0.004,,,,0.43,,,,0.007,,0.004,,,,,,,,,,,,
1,2022-08-14 22:31:11.400000,-78.887527,42.937119,-78.88753,42.93712,23:31:11,70.0,55.0,55.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-95.31,-9.68,-66.62,,,-9.0,15.54,8.0,7.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,0.0,0.0,0.0,0.0,
2,2022-08-14 22:31:11.408624,-78.887527,42.937119,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022-08-14 22:31:11.500000,-78.887489,42.937126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-96.16,-10.8,-67.59,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,0.0
4,2022-08-14 22:31:11.600000,-78.887459,42.937134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-93.82,-10.05,-65.53,,,-10.0,17.55,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
5,2022-08-14 22:31:11.700000,-78.887421,42.937141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-96.15,-9.57,-68.37,,,-12.0,14.33,8.0,8.0,,,,,,TM4,13.0,,,,26.0,,,64QAM,,3.0,,,,,,,,,,,,3.0,,,,,,,,,0.0,,0.0,,NonCA,NonCA,Band 66,,,,,
6,2022-08-14 22:31:11.800000,-78.88739,42.937149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-95.36,-10.61,-67.09,,,2.88,14.36,8.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,,,,,NonCA,,Band 66,,,,,
7,2022-08-14 22:31:11.900000,-78.887352,42.937157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-95.3,-9.4,-68.02,8.5,,-11.0,12.6,,,2.0,0.0,100.0,0.0,0.0,TM4,,,0.0,0.0,,QPSK,QPSK,,1.0,,,,,,0.0,,,,,,1.0,,,,0.0,,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0,
8,2022-08-14 22:31:12.000000,-78.887314,42.937168,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-93.45,-10.1,-64.65,,-9.3,-10.0,15.78,7.0,8.0,,,,,,TM4,13.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,NonCA,,Band 66,,,,,0.0
9,2022-08-14 22:31:12.100000,-78.887283,42.937176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.9,-11.25,-62.02,,,,17.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
10,2022-08-14 22:31:12.200000,-78.887245,42.937183,,,,,,,,,,,3.0,32.0,239.0,29.0,4.0,55.0,305.0,25.0,9.0,19.0,312.0,21.0,26.0,77.0,71.0,21.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.16,-8.87,-62.73,,,-10.0,17.82,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,,
11,2022-08-14 22:31:12.300000,-78.887215,42.937191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.36,-10.18,-62.34,,,,16.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
12,2022-08-14 22:31:12.400000,-78.887177,42.937199,-78.88718,42.9372,23:31:13,77.0,55.0,55.0,29.88,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.88,-11.31,-61.17,,,-9.0,17.52,9.0,9.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0,
13,2022-08-14 22:31:12.500000,-78.887161,42.937202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.87,-10.17,-62.13,,,-10.0,16.3,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,0.0
14,2022-08-14 22:31:12.600000,-78.887138,42.937206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-93.03,-11.61,-63.13,,,,15.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
15,2022-08-14 22:31:12.700000,-78.887123,42.937206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.14,-10.74,-63.08,,,-9.0,15.91,10.0,9.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,,
16,2022-08-14 22:31:12.800000,-78.887108,42.93721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-93.77,-11.56,-64.2,,,4.88,13.96,9.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,0.0,0.0,,QPSK,QPSK,,1.0,,,,,,0.0,,,,,,1.0,,,,0.0,,,,,,,,,0.0,NonCA,,Band 66,,,,,
17,2022-08-14 22:31:12.900000,-78.887085,42.937214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.55,-11.85,-62.68,,,-9.0,13.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0,
18,2022-08-14 22:31:13.000000,-78.88707,42.937218,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-90.14,-10.6,-62.37,,,-9.0,15.21,8.0,7.0,,,,,,TM4,13.0,,,,23.0,,,64QAM,,3.0,,,,0.01,,,,0.004,,0.002,,3.0,,0.01,,,,0.004,,0.002,,,,,NonCA,NonCA,Band 66,,,,,0.0
19,2022-08-14 22:31:13.100000,-78.887054,42.937222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.66,-10.49,-62.01,,,,16.26,,,,,,,,,,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,,,,,NonCA,,Band 66,,,,,
20,2022-08-14 22:31:13.200000,-78.887039,42.937222,,,,,,,,,,,3.0,32.0,239.0,22.0,4.0,55.0,305.0,23.0,9.0,19.0,312.0,28.0,26.0,77.0,71.0,21.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-91.34,-11.79,-62.37,9.0,,-9.0,15.43,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,,
21,2022-08-14 22:31:13.300000,-78.887016,42.937225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.6,-11.26,-62.73,,-9.3,-9.0,14.01,7.0,7.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
22,2022-08-14 22:31:13.400000,-78.887001,42.937229,-78.887,42.93723,23:31:14,81.0,56.0,56.0,15.04,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.73,-12.93,-61.84,,,,14.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0,
23,2022-08-14 22:31:13.500000,-78.886978,42.937229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.42,-11.41,-61.16,,,-9.0,15.96,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,0.0
24,2022-08-14 22:31:13.600000,-78.886963,42.937233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.92,-11.08,-61.21,,,,16.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
25,2022-08-14 22:31:13.700000,-78.88694,42.937233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.32,-11.97,-62.63,,,-4.17,13.38,8.0,7.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,,
26,2022-08-14 22:31:13.800000,-78.886925,42.937233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.11,-12.64,-61.77,,,-5.17,15.23,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,NonCA,,Band 66,,,,,
27,2022-08-14 22:31:13.900000,-78.886902,42.937233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.17,-10.63,-61.24,,,,17.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0,
28,2022-08-14 22:31:14.000000,-78.886879,42.937237,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-88.94,-11.19,-60.57,,,-13.0,18.68,6.0,8.0,,,,,,TM4,6.0,,0.0,2.5,,256QAM,16QAM,,6.0,,0.01,0.01,0.01,0.43,0.0,,0.005,0.002,0.001,0.002,6.0,,0.01,0.43,0.0,,0.005,0.002,0.001,0.002,,,,,NonCA,,Band 66,,,,,0.0
29,2022-08-14 22:31:14.100000,-78.886864,42.937237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-88.59,-8.88,-61.62,,,-15.0,17.96,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
30,2022-08-14 22:31:14.200000,-78.886841,42.937237,,,,,,,,,,,3.0,32.0,239.0,22.0,4.0,55.0,305.0,25.0,9.0,19.0,312.0,30.0,26.0,77.0,71.0,21.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.54,-9.52,-62.26,,,,16.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,,
31,2022-08-14 22:31:14.300000,-78.886826,42.937241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-87.38,-12.79,-57.47,,,-15.0,18.77,9.0,9.0,,,,,,TM4,13.0,,,,22.0,,,64QAM,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,
32,2022-08-14 22:31:14.400000,-78.886803,42.937241,-78.8868,42.93724,23:31:15,85.0,57.0,57.0,16.34,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-86.62,-10.87,-58.52,,,,18.26,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,,NonCA,,Band 66,0.0,0.0,0.0,0.0,
33,2022-08-14 22:31:14.500000,-78.88678,42.937241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-86.97,-11.73,-57.74,6.0,,-16.0,18.98,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,0.0
34,2022-08-14 22:31:14.600000,-78.886765,42.937241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-87.49,-10.23,-58.26,,-12.8,-17.0,18.15,9.0,10.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
35,2022-08-14 22:31:14.700000,-78.886742,42.937241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-86.13,-10.19,-58.71,,,-1.88,17.92,9.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,NonCA,,Band 66,,,,,
36,2022-08-14 22:31:14.800000,-78.886726,42.937241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.08,-11.58,-60.39,,,-10.63,16.36,8.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NonCA,,Band 66,,,,,
37,2022-08-14 22:31:14.900000,-78.886703,42.937241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.87,-12.27,-59.55,,,-5.5,16.43,8.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,2.0,2.67,,QPSK,QPSK,,1.33,,,,,,0.0,,,,,,1.33,,,,0.0,,,,,,0.002,,0.0,,NonCA,,Band 66,0.001,0.001,66.0,66.0,
38,2022-08-14 22:31:15.000000,-78.886688,42.937241,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-88.0,-10.58,-59.74,,,-4.5,17.86,,,,,,,,,,4x2,,,,,,,,,0.05,0.05,0.05,0.07,,20.0,0.012,0.012,0.012,0.01,,,0.05,0.07,,20.0,0.012,0.012,0.012,0.01,,,,,NonCA,,Band 66,,,,,0.003
39,2022-08-14 22:31:15.100000,-78.886673,42.937241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.67,-10.16,-61.54,,,-9.14,16.11,7.0,8.0,2.0,33.33,66.67,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,
40,2022-08-14 22:31:15.200000,-78.88665,42.937241,,,,,,,,,,,3.0,32.0,239.0,22.0,4.0,55.0,305.0,23.0,9.0,19.0,312.0,28.0,26.0,77.0,71.0,21.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.97,-9.12,-61.39,,,-5.33,16.63,13.0,0.0,,,,,,TM4,15.0,,3.5,4.0,16.1,16QAM,16QAM,16QAM,1.5,2.27,,,,,0.0,,,,,,1.5,2.27,,,0.0,,,,,,0.002,0.001,0.0,,NonCA,NonCA,Band 66,,,,,
41,2022-08-14 22:31:15.300000,-78.886635,42.937241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.04,-11.95,-61.69,,,-6.33,14.42,7.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,9.09,,,,,,,,,,9.09,,,,,,,,,NonCA,,Band 66,,,,,
42,2022-08-14 22:31:15.400000,-78.886612,42.937241,-78.88661,42.93724,23:31:16,88.0,58.0,58.0,15.48,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.48,-11.39,-61.53,,,-8.67,14.48,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.0,,NonCA,,Band 66,0.002,0.003,132.0,198.0,
43,2022-08-14 22:31:15.500000,-78.886589,42.937241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-91.32,-10.14,-63.09,,,-5.83,14.79,6.0,8.5,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,2.0,4.0,,QPSK,16QAM,,2.0,,,,,,0.0,,,,,,2.0,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,0.002
44,2022-08-14 22:31:15.600000,-78.886566,42.937241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.41,-10.24,-61.59,,,-10.38,17.56,6.0,8.0,,,,,,TM4,13.0,,,,10.67,,,QPSK,,2.71,,,,,,,,,,,,2.71,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,
45,2022-08-14 22:31:15.700000,-78.886551,42.937244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-91.89,-10.27,-63.16,,,-7.08,14.37,6.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,13.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,NonCA,,Band 66,,,,,
46,2022-08-14 22:31:15.800000,-78.886528,42.937244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.31,-11.04,-62.73,1.07,,-6.0,12.29,,,,,,,,,,,1.67,3.33,,QPSK,QPSK,,1.33,,,,,,0.0,,,,,,1.33,,,,0.0,,,,,,,,,0.003,NonCA,,Band 66,,,,,
47,2022-08-14 22:31:15.900000,-78.886505,42.937244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.8,-11.27,-60.99,,-15.67,-9.67,15.98,6.0,7.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.0,,NonCA,,Band 66,0.003,0.002,198.0,132.0,
48,2022-08-14 22:31:16.000000,-78.886482,42.937244,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-91.21,-9.65,-62.77,,,-10.67,14.05,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,0.04,0.04,0.04,0.06,,,0.008,0.009,0.008,0.009,,,0.04,0.06,,,0.008,0.009,0.008,0.009,,,,,NonCA,,Band 66,,,,,0.003
49,2022-08-14 22:31:16.100000,-78.886459,42.937244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.42,-11.49,-61.86,,,-6.5,14.17,6.0,6.5,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,2.5,3.25,,QPSK,QPSK,,1.75,,,,,,0.0,,,,,,1.75,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,
50,2022-08-14 22:31:16.200000,-78.886444,42.937248,,,,,,,,,,,3.0,32.0,239.0,22.0,4.0,55.0,305.0,22.0,9.0,19.0,312.0,31.0,26.0,77.0,71.0,21.0,,,,378.0,Band 66,66486.0,132022.0,10.0,-92.04,-10.64,-62.6,,,-10.0,16.24,6.0,7.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.002,,0.0,,NonCA,,Band 66,,,,,
51,2022-08-14 22:31:16.300000,-78.886421,42.937248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.46,-10.91,-59.65,,,-5.83,18.74,6.0,8.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,11.5,,,QPSK,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,
52,2022-08-14 22:31:16.400000,-78.886398,42.937248,-78.8864,42.93725,23:31:17,88.0,59.0,59.0,17.15,1.0,2.0,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-83.07,-10.59,-54.35,,,-9.75,23.89,,,2.0,0.0,100.0,0.0,0.0,TM4,,,2.5,4.5,,QPSK,16QAM,,1.5,,,,,,0.0,,,,,,1.5,,,,0.0,,,,,,0.002,,0.0,,NonCA,,Band 66,0.002,0.003,132.0,198.0,
53,2022-08-14 22:31:16.500000,-78.886375,42.937248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-86.17,-6.65,-60.65,,,-9.25,18.26,8.0,9.33,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,0.002
54,2022-08-14 22:31:16.600000,-78.88636,42.937248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-89.76,-10.78,-61.17,,,-9.5,17.38,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.003,,,NonCA,,Band 66,,,,,
55,2022-08-14 22:31:16.700000,-78.886337,42.937248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-91.55,-10.1,-62.87,,,-6.86,15.89,8.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,2.2,3.6,,QPSK,QPSK,,1.4,,,,,,0.0,,,,,,1.4,,,,0.0,,,,,,0.002,,0.0,,NonCA,,Band 66,,,,,
56,2022-08-14 22:31:16.800000,-78.886314,42.937248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-90.58,-12.15,-60.51,,,-7.0,16.97,8.0,9.0,,,,,,TM4,11.0,,,,13.63,,,16QAM,,2.46,,,,,,,,,,,,2.46,,,,,,,,,,,,0.003,NonCA,NonCA,Band 66,,,,,
57,2022-08-14 22:31:16.900000,-78.886292,42.937248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,Band 66,66486.0,132022.0,10.0,-91.15,-9.1,-63.59,,,-4.17,14.79,7.5,9.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,14.0,,,QPSK,,2.33,,,,,,,,,,,,2.33,,,,,,,,,0.004,,0.0,,NonCA,NonCA,Band 66,0.003,0.002,198.0,132.0,
58,2022-08-14 22:31:17.000000,-78.886276,42.937248,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,LTE Qualcomm,378.0,Band 66,66486.0,132022.0,10.0,-90.16,-10.11,-61.3,,,-7.33,17.87,,,2.0,0.0,100.0,0.0,0.0,TM4,,4x2,2.5,3.5,,16QAM,16QAM,,2.0,,0.04,0.04,0.04,0.06,0.0,0.0,0.009,0.008,0.009,0.008,2.0,,0.04,0.06,0.0,0.0,0.009,0.008,0.009,0.008,,,,,NonCA,,Band 66,,,,,0.003
