TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-13 16:43:13.300000,-86.678062,40.275661,,,,,,,,,,,8,9.000,301.000,24.000,10,65.000,329.000,30.000,18,31.000,167.000,35.000,23,68.000,69.000,30.000,,,,,,386,Band 66,66836,132372,10,10,-109.03,-11.47,-78.36,21.94,,20.81,6.38,9.71,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,16.07,,11.88,16QAM,,QPSK,28.94,3.38,,,,,25.00,16.67,,,,,52.94,3.40,,,14.81,16.67,,,,,2.616,,2.605,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-103.01,-12.19,-72.79,5.45,9.29,1.14,1,85.71,14.29,0.00,0.00,TM4,1,,9.71,QPSK,24.00,,,,0.00,,,,,,
2022-08-13 16:43:13.400000,-86.678032,40.275646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-107.33,-12.01,-77.48,,18.08,20.04,6.50,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,15.32,,13.15,16QAM,,16QAM,21.95,3.56,,,,,5.00,8.70,,,,,43.18,3.79,,,5.77,8.70,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-103.34,-12.79,-72.99,3.31,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,13.88,16QAM,20.88,,,,6.25,,,,,,
2022-08-13 16:43:13.500000,-86.677994,40.275635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-106.91,-11.73,-77.80,,16.96,18.75,5.81,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,14.29,,13.60,16QAM,,16QAM,27.58,4.44,,,,,0.00,17.65,,,,,47.75,4.53,,,0.00,17.65,,,,,3.213,,3.198,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-103.40,-12.75,-72.90,4.20,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,16.86,64QAM,20.31,,,,0.00,,,,,,
2022-08-13 16:43:13.600000,-86.677963,40.275620,-86.677960,40.275620,17:43:12,119,115,115.00,32.07,1,2,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-108.29,-12.65,-78.17,22.00,14.98,18.12,5.69,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,14.39,,12.15,16QAM,,QPSK,22.00,5.36,,,,,0.00,0.00,,,,,43.81,5.58,,,5.38,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-104.10,-12.85,-73.42,3.28,10.29,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,18.29,64QAM,24.28,,,,8.77,,,2.896,0.088,181356,5512
2022-08-13 16:43:13.700000,-86.677933,40.275604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-107.86,-12.40,-77.84,,16.86,20.10,4.60,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,15.20,,8.33,16QAM,,QPSK,29.12,5.35,,,,,7.02,6.67,,,,,49.08,5.68,,,14.53,6.67,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-103.36,-13.74,-71.89,1.70,9.88,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,16.35,16QAM,20.82,,,,21.67,,,,,,
2022-08-13 16:43:13.800000,-86.677902,40.275593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-109.05,-13.20,-78.61,,18.66,18.28,4.37,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,14.86,,17.67,16QAM,,64QAM,33.33,3.22,,,,,8.70,0.00,,,,,44.85,3.42,,,5.33,0.00,,,,,6.824,,6.763,0.074,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-104.36,-12.81,-74.28,5.39,10.29,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,15.93,16QAM,17.66,,,,0.00,,,,,,
2022-08-13 16:43:13.900000,-86.677864,40.275578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-109.16,-13.89,-77.77,22.14,14.88,15.86,3.94,8.82,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,14.80,,18.00,16QAM,,64QAM,20.41,3.11,,,,,17.65,0.00,,,,,44.70,3.17,,,23.91,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-104.37,-13.21,-73.90,5.33,10.70,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,18.83,64QAM,23.24,,,,27.59,,,,,,
2022-08-13 16:43:14.000000,-86.677834,40.275562,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,386,Band 66,66836,132372,10,10,-108.33,-12.49,-77.21,,12.16,14.71,4.36,8.67,0.00,1,100.00,0.00,0.00,0.00,TM4,1,2x4,14.24,,19.20,16QAM,,64QAM,21.86,2.88,6.96,6.52,1.64,0.50,17.14,11.76,1.659,0.149,1.431,0.142,49.03,2.88,14.83,0.50,8.70,11.76,3.816,0.149,3.369,0.142,3.736,,3.747,,58657,2CA,NonCA,Band 66+Band 13,100.00,386,Band 13,5230,23230,10,10,-104.07,-12.56,-74.13,5.46,10.44,0.00,1,100.00,0.00,0.00,0.00,TM4,1,2x2,16.79,16QAM,26.65,7.88,7.88,0.00,3.51,2.157,1.938,,,,
2022-08-13 16:43:14.100000,-86.677803,40.275551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-108.78,-12.81,-77.91,,11.92,16.05,3.41,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,12.77,,18.75,16QAM,,64QAM,25.92,3.22,,,,,15.38,0.00,,,,,50.88,3.42,,,3.33,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-104.19,-12.44,-73.63,4.31,10.14,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,16.98,64QAM,22.40,,,,0.00,,,5.426,0.143,338436,8892
2022-08-13 16:43:14.200000,-86.677773,40.275536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-109.86,-12.83,-77.81,21.54,13.75,16.93,6.02,8.78,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,13.67,,18.36,16QAM,,64QAM,18.75,3.00,,,,,3.57,17.65,,,,,40.81,2.95,,,8.60,17.65,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-105.23,-12.59,-74.80,4.50,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,16.77,16QAM,21.43,,,,10.77,,,,,,
2022-08-13 16:43:14.300000,-86.677742,40.275520,,,,,,,,,,,8,9.000,301.000,22.000,10,65.000,329.000,30.000,18,31.000,167.000,35.000,23,68.000,69.000,31.000,,,,,,386,Band 66,66836,132372,10,10,-105.67,-11.07,-75.88,21.67,,16.92,7.98,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,14.23,,17.50,16QAM,,16QAM,12.54,3.25,,,,,0.00,6.25,,,,,30.26,3.25,,,10.87,6.25,,,,,4.527,,4.479,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-105.67,-12.98,-74.52,3.77,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,16.93,16QAM,24.85,,,,15.15,,,,,,
2022-08-13 16:43:14.400000,-86.677704,40.275505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-105.40,-10.19,-76.35,,13.88,16.22,7.79,7.50,6.20,2,11.11,88.89,0.00,0.00,TM4,0,,11.87,11.86,20.40,16QAM,16QAM,64QAM,15.28,3.06,,,,,25.93,0.00,,,,,38.58,3.13,,,34.00,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-104.64,-13.10,-73.81,1.57,9.11,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,15.50,16QAM,24.39,,,,43.48,,,,,,
2022-08-13 16:43:14.500000,-86.677673,40.275494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-106.11,-11.72,-77.24,,14.04,16.53,5.28,8.20,4.30,2,25.00,75.00,0.00,0.00,TM4,1,,7.61,9.03,20.25,QPSK,QPSK,64QAM,24.53,3.38,,,,,18.99,0.00,,,,,58.52,3.42,,,18.18,0.00,,,,,2.510,,2.513,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-105.08,-13.21,-74.32,1.67,8.25,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,13.16,16QAM,33.55,,,,15.00,,,,,,
2022-08-13 16:43:14.600000,-86.677643,40.275478,-86.677640,40.275480,17:43:13,119,115,115.00,31.33,1,2,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-109.55,-13.59,-77.84,,13.64,15.95,2.86,8.10,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,11.00,7.64,17.27,16QAM,QPSK,64QAM,23.47,2.80,,,,,21.43,0.00,,,,,55.37,2.86,,,17.24,0.00,,,,,,0.072,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-106.77,-13.48,-75.86,1.04,7.10,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,9.50,QPSK,31.81,,,,6.25,,,3.130,0.085,195636,5304
2022-08-13 16:43:14.700000,-86.677612,40.275463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-109.67,-13.38,-77.91,21.46,9.88,13.49,3.77,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,12.26,,22.30,16QAM,,64QAM,24.44,2.90,,,,,0.00,0.00,,,,,46.81,2.83,,,0.00,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-107.02,-14.60,-75.05,1.02,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,7.75,QPSK,23.00,,,,0.00,,,,,,
2022-08-13 16:43:14.800000,-86.677574,40.275448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-109.50,-13.93,-78.13,,,13.18,2.66,8.67,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,13.93,,24.00,16QAM,,64QAM,18.45,2.85,,,,,19.35,0.00,,,,,39.53,2.89,,,8.70,0.00,,,,,1.746,,1.828,0.064,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-104.75,-12.78,-74.88,3.35,8.36,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,10.08,16QAM,22.00,,,,0.00,,,,,,
2022-08-13 16:43:14.900000,-86.677544,40.275433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-108.26,-13.76,-76.49,,10.78,14.06,1.50,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,12.81,,24.60,16QAM,,64QAM,28.82,3.00,,,,,5.36,0.00,,,,,42.76,3.00,,,4.35,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-105.58,-13.07,-74.86,3.97,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,13.08,16QAM,20.54,,,,0.00,,,,,,
2022-08-13 16:43:15.000000,-86.677505,40.275417,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,386,Band 66,66836,132372,10,10,-107.43,-13.36,-76.83,,,14.54,2.38,7.25,0.00,1,100.00,0.00,0.00,0.00,TM4,3,2x4,11.62,,25.00,16QAM,,64QAM,35.33,2.50,11.91,11.91,0.00,0.67,13.33,15.38,3.252,0.251,2.902,0.217,69.67,2.50,14.91,0.67,11.11,15.38,4.167,0.251,3.784,0.217,2.427,,2.422,,58657,2CA,NonCA,Band 66+Band 13,100.00,386,Band 13,5230,23230,10,10,-105.29,-13.16,-74.41,4.20,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,2x2,13.00,16QAM,34.33,3.01,3.01,0.00,0.00,0.915,0.882,,,,
2022-08-13 16:43:15.100000,-86.677475,40.275406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-106.81,-12.73,-75.65,21.08,11.06,16.71,4.02,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,12.73,,19.86,16QAM,,64QAM,40.77,3.56,,,,,6.15,23.08,,,,,63.55,3.58,,,4.26,23.08,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-104.43,-12.41,-74.79,4.75,9.40,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,14.45,16QAM,23.59,,,,0.00,,,2.189,0.091,137088,5688
2022-08-13 16:43:15.200000,-86.677444,40.275391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-107.53,-13.22,-76.76,,13.82,18.18,3.85,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,13.24,,16.38,16QAM,,16QAM,29.28,5.00,,,,,2.33,14.29,,,,,47.57,4.89,,,7.14,14.29,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-102.55,-12.08,-73.48,6.51,10.60,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,17.36,64QAM,18.52,,,,14.81,,,,,,
2022-08-13 16:43:15.300000,-86.677406,40.275375,,,,,,,,,,,8,9.000,301.000,23.000,10,65.000,329.000,30.000,18,31.000,167.000,35.000,23,68.000,69.000,30.000,,,,,,386,Band 66,66836,132372,10,10,-108.30,-12.33,-78.45,21.70,13.96,17.04,4.26,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,13.57,,17.78,16QAM,,64QAM,30.82,4.90,,,,,0.00,5.26,,,,,51.56,4.70,,,1.52,5.26,,,,,5.597,,5.529,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-101.63,-12.58,-71.88,7.36,10.67,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,18.50,64QAM,20.06,,,,5.88,,,,,,
2022-08-13 16:43:15.400000,-86.677376,40.275360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-107.60,-13.37,-76.45,,,14.44,3.77,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,13.78,,19.73,16QAM,,64QAM,32.56,2.67,,,,,0.00,6.67,,,,,48.96,2.68,,,4.35,6.67,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-102.01,-11.78,-73.19,5.90,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,18.20,64QAM,16.40,,,,20.00,,,,,,
2022-08-13 16:43:15.500000,-86.677338,40.275345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-108.02,-11.91,-78.34,,10.70,12.13,4.50,8.50,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,14.39,,24.29,16QAM,,64QAM,31.83,2.71,,,,,0.00,0.00,,,,,31.83,2.71,,,0.00,0.00,,,,,2.932,,2.925,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-102.25,-12.62,-72.48,5.72,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,,,,
2022-08-13 16:43:15.600000,-86.677307,40.275330,-86.677310,40.275330,17:43:14,119,116,116.00,32.62,1,2,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-103.28,-11.39,-74.38,21.39,6.36,10.67,7.88,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,15.78,,22.38,16QAM,,64QAM,32.97,2.85,,,,,7.69,0.00,,,,,42.65,2.87,,,6.38,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-101.31,-12.68,-71.44,6.64,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,16.00,16QAM,30.63,,,,0.00,,,4.327,0.186,269892,11588
2022-08-13 16:43:15.700000,-86.677277,40.275314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-100.76,-10.76,-72.84,,5.04,9.62,8.61,9.77,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,17.78,,25.88,64QAM,,64QAM,29.37,2.75,,,,,16.67,0.00,,,,,56.91,2.78,,,10.87,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-100.32,-11.55,-71.53,6.61,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,16.19,16QAM,27.25,,,,0.00,,,,,,
2022-08-13 16:43:15.800000,-86.677238,40.275303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-102.73,-9.90,-75.59,,5.62,10.67,7.22,10.82,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,20.14,,23.89,64QAM,,64QAM,31.35,3.00,,,,,21.62,0.00,,,,,56.18,3.00,,,19.15,0.00,,,,,3.924,,3.793,0.152,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-100.96,-12.09,-71.14,5.70,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,16.20,16QAM,24.60,,,,10.00,,,,,,
2022-08-13 16:43:15.900000,-86.677208,40.275288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-104.60,-11.65,-75.85,,,14.19,6.18,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,19.00,,22.85,64QAM,,64QAM,25.70,2.87,,,,,33.33,16.67,,,,,54.59,2.78,,,25.71,16.67,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-102.08,-12.47,-71.76,6.01,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,16.38,64QAM,26.50,,,,0.00,,,,,,
2022-08-13 16:43:16.000000,-86.677177,40.275272,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(2CA),,,,LTE Qualcomm,386,Band 66,66836,132372,10,10,-97.09,-9.30,-69.90,21.12,8.38,11.65,13.06,13.54,0.00,1,100.00,0.00,0.00,0.00,TM4,3,2x2,19.78,,24.11,64QAM,,64QAM,26.11,3.00,2.31,2.31,0.00,0.36,11.11,7.14,0.888,0.181,0.705,0.173,58.83,3.00,4.71,0.36,4.35,7.14,1.573,0.181,1.325,0.173,2.201,0.128,2.376,,58657,2CA,NonCA,Band 66+Band 13,100.00,386,Band 13,5230,23230,10,10,-102.06,-11.86,-73.10,6.21,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,2x2,16.57,16QAM,32.71,2.39,2.39,0.00,0.00,0.685,0.619,,,,
2022-08-13 16:43:16.100000,-86.677139,40.275261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-97.81,-9.05,-71.79,,,11.03,8.10,11.70,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,25.75,,,64QAM,,3.00,,,,,,0.00,,,,,,3.00,,,,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-102.09,-11.65,-72.45,5.80,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,,,,,,,,,,3.016,0.104,188496,6500
2022-08-13 16:43:16.200000,-86.677109,40.275246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-106.79,-9.52,-79.32,,5.90,12.38,8.32,10.00,0.91,1,91.67,8.33,0.00,0.00,TM4,1,,21.07,,21.64,64QAM,,64QAM,28.67,2.73,,,,,44.44,0.00,,,,,49.08,2.73,,,30.00,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-103.88,-11.21,-74.83,4.58,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,16.33,16QAM,28.67,,,,8.33,,,,,,
2022-08-13 16:43:16.300000,-86.677078,40.275230,,,,,,,,,,,8,9.000,301.000,23.000,10,65.000,329.000,29.000,18,31.000,167.000,36.000,23,68.000,69.000,28.000,,,,,,386,Band 66,66836,132372,10,10,-109.21,-9.19,-82.69,,,13.19,8.80,10.20,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,18.33,,24.88,64QAM,,64QAM,24.83,3.00,,,,,25.00,0.00,,,,,58.29,3.00,,,26.09,0.00,,,,,1.479,,1.462,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-106.50,-12.04,-76.06,2.90,8.78,0.00,1,100.00,0.00,0.00,0.00,TM4,1,,15.45,16QAM,33.45,,,,27.27,,,,,,
2022-08-13 16:43:16.400000,-86.677048,40.275215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-111.09,-9.92,-84.01,,7.52,12.50,10.88,10.73,0.00,1,100.00,0.00,0.00,0.00,TM4,0,,,,25.38,,,64QAM,,3.00,,,,,,0.00,,,,,,3.00,,,,0.00,,,,,,,,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-107.44,-14.12,-76.06,3.52,7.30,1.80,1,70.00,30.00,0.00,0.00,TM4,2,,,,,,,,,,,,,,
2022-08-13 16:43:16.500000,-86.677010,40.275204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,Band 66,66836,132372,10,10,-106.16,-9.93,-78.27,21.04,,13.63,9.75,11.09,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,18.30,,24.67,64QAM,,64QAM,20.68,3.00,,,,,4.00,0.00,,,,,45.69,3.00,,,5.88,0.00,,,,,,,1.051,,58657,2CA,NonCA,Band 66+Band 13,,386,Band 13,5230,23230,10,10,-104.32,-13.83,-72.38,6.96,9.80,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,13.56,16QAM,35.89,,,,11.11,,,,,,
