TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2022-08-12 14:17:58.500000,-95.831108,41.219971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-85.96,-11.68,-55.24,13.26,-8.06,9.65,11.04,10.67,10.67,2,0.00,100.00,0.00,0.00,TM4,1,,,,20.35,,,64QAM,,8.73,,,,,,5.88,,,,,,8.69,,,,5.88,,,,,2.174,,2.178,1.561,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-115.67,-11.58,-84.10,7.99,8.00,6.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,350,Band 48,56340,,20,-117.07,-12.36,-84.70,7.51,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,,
2022-08-12 14:17:58.600000,-95.831131,41.219994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-86.21,-12.93,-55.67,,,7.93,11.22,10.60,7.80,2,33.33,66.67,0.00,0.00,TM4,1,,16.00,16.75,20.47,16QAM,64QAM,64QAM,28.33,6.81,,,,,0.00,6.45,,,,,230.42,6.81,,,10.00,6.45,,,,,,,,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-117.23,-12.64,-84.59,5.69,8.50,2.50,2,50.00,50.00,0.00,0.00,TM4,10,,8.00,16QAM,80.00,,,,0.00,,,350,Band 48,56340,,20,-119.88,-14.93,-84.94,5.57,9.50,0.00,1,100.00,0.00,0.00,0.00,TM4,10,,19.00,,256QAM,,88.00,,,,66.67,,,,,,
2022-08-12 14:17:58.700000,-95.831154,41.220016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-87.16,-13.33,-56.29,12.78,,6.88,9.09,9.33,11.00,2,0.00,100.00,0.00,0.00,TM4,1,,14.93,15.58,21.13,16QAM,16QAM,64QAM,20.64,8.94,,,,,3.85,6.90,,,,,192.64,8.94,,,3.45,6.90,,,,,1.820,,1.782,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-122.38,-14.41,-87.97,1.25,5.67,2.33,2,33.33,66.67,0.00,0.00,TM4,10,,8.00,16QAM,100.00,,,,0.00,,,350,Band 48,56340,,20,-121.17,-16.41,-84.76,4.94,8.33,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,17.00,,64QAM,,72.00,,,,0.00,,,,,,
2022-08-12 14:17:58.800000,-95.831177,41.220039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-87.79,-14.21,-56.36,12.78,,8.80,9.65,10.33,6.67,2,25.00,75.00,0.00,0.00,TM4,1,,,,22.25,,,256QAM,,8.71,,,,,,6.25,,,,,,9.04,,,,6.25,,,,,,,,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-122.19,-14.95,-87.17,1.54,6.00,2.00,2,50.00,50.00,0.00,0.00,TM4,10,,,,,,,,,,,350,Band 48,56340,,20,-121.69,-15.93,-85.75,2.86,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,,,,,,,,,,,,2.046,1.511,127905,94443
2022-08-12 14:17:58.900000,-95.831207,41.220066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-85.50,-12.23,-56.07,,,6.52,10.09,10.00,10.00,2,0.00,100.00,0.00,0.00,TM4,1,,16.33,16.33,23.36,16QAM,64QAM,256QAM,15.15,8.53,,,,,0.00,15.63,,,,,248.89,8.53,,,7.89,15.63,,,,,,,,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-120.76,-15.36,-85.40,4.39,7.00,2.33,2,33.33,66.67,0.00,0.00,TM4,10,,6.67,16QAM,98.40,,,,28.57,,,350,Band 48,56340,,20,-121.61,-15.17,-86.46,4.02,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,12.25,,64QAM,,92.00,,,,25.00,,,,,,
2022-08-12 14:17:59.000000,-95.831230,41.220089,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(5CA),,,,LTE Qualcomm,348,Band 13,5230,23230,10,-85.52,-13.13,-54.98,11.31,,6.03,11.46,11.50,5.50,2,33.33,66.67,0.00,0.00,TM4,1,4x2,15.67,18.00,21.31,16QAM,64QAM,64QAM,16.86,9.41,1.53,1.42,1.35,2.10,7.69,16.67,0.798,1.728,0.724,1.527,248.69,9.41,6.36,2.10,3.70,16.67,3.436,1.728,2.525,1.527,2.412,,2.056,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,100.00,348,Band 48,55944,,20,-115.98,-14.71,-81.26,5.61,11.00,3.00,1,66.67,33.33,0.00,0.00,TM4,10,4x4,14.25,16QAM,99.00,2.39,2.28,1.92,0.00,1.217,0.749,350,Band 48,56340,,20,-116.86,-15.52,-81.33,8.44,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,10,4x4,14.75,,64QAM,,99.00,1.98,1.98,0.34,0.00,1.232,0.900,,,,
2022-08-12 14:17:59.100000,-95.831253,41.220112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-83.19,-12.51,-53.58,,-11.28,4.85,11.83,11.00,10.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,20.60,,,64QAM,,8.53,,,,,,9.38,,,,,,8.46,,,,9.38,,,,,,,,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-115.08,-12.76,-82.31,7.07,10.75,8.75,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,350,Band 48,56340,,20,-112.51,-15.31,-77.19,10.39,11.50,0.00,1,100.00,0.00,0.00,0.00,TM4,10,,,,,,,,,,,,,,,,
2022-08-12 14:17:59.200000,-95.831276,41.220139,,,,,,,,,,,10,23.000,261.000,22.000,18,77.000,346.000,32.000,23,51.000,275.000,24.000,24,12.000,140.000,23.000,,,,,,348,Band 13,5230,23230,10,-81.41,-11.98,-51.29,,,0.94,13.45,10.50,10.50,2,0.00,100.00,0.00,0.00,TM4,1,,17.63,16.83,22.93,64QAM,16QAM,256QAM,16.27,9.79,,,,,26.32,6.67,,,,,247.94,9.79,,,24.32,6.67,,,,,2.083,,2.495,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-111.35,-11.99,-79.36,11.10,12.00,8.50,2,0.00,100.00,0.00,0.00,TM4,10,,16.67,16QAM,100.00,,,,14.29,,,350,Band 48,56340,,20,-109.23,-12.85,-76.38,14.70,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,10,,18.67,,64QAM,,86.67,,,,0.00,,,,,,
2022-08-12 14:17:59.300000,-95.831299,41.220161,-95.831300,41.220160,14:17:59,321,121,121.00,33.43,1,2,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-81.83,-12.36,-51.72,8.88,,2.61,12.63,10.67,10.67,2,0.00,100.00,0.00,0.00,TM4,1,,16.00,17.71,20.43,16QAM,64QAM,64QAM,30.25,8.47,,,,,6.67,7.41,,,,,168.92,8.47,,,10.00,7.41,,,,,,1.582,,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-108.63,-10.51,-78.14,13.58,12.00,9.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,350,Band 48,56340,,20,-108.21,-12.08,-76.13,14.93,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,10,,23.00,,256QAM,,100.00,,,,0.00,,,2.273,1.618,142087,101147
2022-08-12 14:17:59.400000,-95.831322,41.220184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-83.88,-12.37,-53.82,,,3.27,11.14,10.00,11.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,22.48,,,256QAM,,10.15,,,,,,3.57,,,,,,10.17,,,,3.57,,,,,,,,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-107.12,-12.43,-74.52,13.36,12.67,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,350,Band 48,56340,,20,-106.30,-12.21,-73.89,14.46,11.33,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,,,,,,
2022-08-12 14:17:59.500000,-95.831352,41.220211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-85.97,-12.81,-55.15,9.90,,5.05,9.88,9.33,10.33,2,0.00,100.00,0.00,0.00,TM4,1,,14.29,16.14,23.27,16QAM,16QAM,256QAM,35.25,8.93,,,,,20.00,6.67,,,,,252.15,8.93,,,27.03,6.67,,,,,3.008,,2.608,1.560,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-107.53,-10.79,-76.74,13.27,13.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,18.57,64QAM,88.57,,,,38.46,,,350,Band 48,56340,,20,-105.20,-10.90,-74.31,14.08,12.00,8.00,2,0.00,100.00,0.00,0.00,TM4,10,,20.33,,256QAM,,99.33,,,,33.33,,,,,,
2022-08-12 14:17:59.600000,-95.831375,41.220234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-82.43,-12.88,-52.19,,,3.03,12.53,10.50,5.00,1,66.67,33.33,0.00,0.00,TM4,9,,13.50,15.14,21.06,16QAM,16QAM,256QAM,28.80,8.19,,,,,5.56,10.00,,,,,128.80,8.19,,,13.64,10.00,,,,,,,,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-107.78,-11.08,-76.70,13.99,14.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,21.00,64QAM,100.00,,,,50.00,,,350,Band 48,56340,,20,-104.77,-12.91,-71.75,16.59,12.00,8.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,,,,,,
2022-08-12 14:17:59.700000,-95.831406,41.220257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-80.53,-12.15,-50.91,,-14.64,2.93,13.74,8.50,10.50,2,0.00,100.00,0.00,0.00,TM4,1,,,,22.41,,,256QAM,,10.61,,,,,,6.67,,,,,,10.52,,,,6.67,,,,,1.620,,1.972,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-107.36,-13.27,-74.06,15.34,15.00,11.33,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,350,Band 48,56340,,20,-104.34,-13.56,-70.78,18.26,12.67,7.67,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,,,,,,
2022-08-12 14:17:59.800000,-95.831429,41.220284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-83.03,-11.07,-53.67,8.76,,5.38,12.33,9.40,11.00,2,0.00,100.00,0.00,0.00,TM4,1,,,,23.00,,,256QAM,,10.50,,,,,,15.38,,,,,,10.50,,,,15.38,,,,,,,,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-106.67,-11.47,-75.08,14.74,15.00,12.50,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,350,Band 48,56340,,20,-104.86,-13.81,-70.86,16.80,14.00,7.50,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,,,2.442,1.449,152931,90766
2022-08-12 14:17:59.900000,-95.831451,41.220306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-86.76,-12.21,-56.07,,,6.04,11.31,8.67,11.00,2,0.00,100.00,0.00,0.00,TM4,1,,14.50,16.25,22.27,16QAM,16QAM,256QAM,24.80,9.81,,,,,0.00,12.50,,,,,259.30,9.81,,,20.00,12.50,,,,,,,,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-106.14,-10.56,-75.58,16.77,15.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,22.00,64QAM,100.00,,,,55.56,,,350,Band 48,56340,,20,-105.73,-11.15,-74.57,17.26,14.00,8.00,2,0.00,100.00,0.00,0.00,TM4,6,,22.50,11.00,256QAM,64QAM,100.00,,,,42.86,,,,,,
2022-08-12 14:18:00.000000,-95.831482,41.220329,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(5CA),,,,LTE Qualcomm,348,Band 13,5230,23230,10,-84.89,-12.82,-54.21,11.74,,6.88,12.77,11.33,3.33,1,100.00,0.00,0.00,0.00,TM4,9,4x2,,,23.57,,,256QAM,,9.43,1.28,1.23,0.52,1.98,,7.14,0.560,1.539,0.515,1.362,,9.43,7.15,1.98,,7.14,4.981,1.539,3.317,1.362,3.377,,3.364,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,100.00,348,Band 48,55944,,20,-105.42,-10.77,-74.65,17.44,15.00,13.00,2,0.00,100.00,0.00,0.00,TM4,10,4x2,,,,2.63,2.50,2.63,,1.919,1.295,350,Band 48,56340,,20,-105.59,-13.96,-71.18,16.53,13.00,8.00,2,0.00,100.00,0.00,0.00,TM4,6,4x4,,,,,,3.12,2.69,2.54,,2.417,1.423,,,,
2022-08-12 14:18:00.100000,-95.831505,41.220352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-83.43,-12.75,-53.11,,,5.43,13.78,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,9,,18.22,16.50,22.58,64QAM,64QAM,256QAM,26.89,6.55,,,,,0.00,9.68,,,,,204.24,6.53,,,28.57,9.68,,,,,,,,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-105.21,-10.51,-74.70,15.68,15.00,13.00,2,0.00,100.00,0.00,0.00,TM4,10,,22.80,64QAM,81.80,,,,40.00,,,350,Band 48,56340,,20,-105.58,-15.08,-70.16,14.73,11.00,7.75,2,0.00,100.00,0.00,0.00,TM4,6,,24.20,12.20,256QAM,64QAM,95.56,,,,42.86,,,,,,
2022-08-12 14:18:00.200000,-95.831535,41.220379,,,,,,,,,,,10,23.000,261.000,22.000,18,77.000,346.000,29.000,23,51.000,275.000,24.000,24,12.000,140.000,23.000,,,,,,348,Band 13,5230,23230,10,-85.05,-11.91,-55.63,10.08,,9.20,12.63,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,9,,20.67,,21.38,64QAM,,256QAM,25.00,7.00,,,,,0.00,0.00,,,,,245.00,7.44,,,25.00,0.00,,,,,2.472,,2.474,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-106.15,-9.60,-76.54,14.98,15.00,13.00,2,0.00,100.00,0.00,0.00,TM4,10,,23.00,64QAM,100.00,,,,50.00,,,350,Band 48,56340,,20,-106.21,-11.18,-75.03,13.86,10.50,7.50,2,0.00,100.00,0.00,0.00,TM4,6,,17.50,12.00,64QAM,64QAM,91.00,,,,33.33,,,,,,
2022-08-12 14:18:00.300000,-95.831558,41.220402,-95.831560,41.220400,14:18:00,321,123,123.00,34.46,1,2,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-84.58,-12.34,-54.62,,,11.17,14.42,13.67,0.00,1,100.00,0.00,0.00,0.00,TM4,9,,,,24.56,,,256QAM,,9.24,,,,,,6.90,,,,,,9.24,,,,6.90,,,,,,,,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-107.63,-9.78,-77.84,14.02,13.50,11.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,350,Band 48,56340,,20,-106.98,-11.63,-75.36,15.61,9.50,8.50,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,,,2.678,1.335,167368,83449
2022-08-12 14:18:00.400000,-95.831612,41.220451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-86.27,-11.80,-56.93,12.97,,10.54,11.94,10.67,7.00,2,25.00,75.00,0.00,0.00,TM4,1,,,,23.44,,,256QAM,,7.88,,,,,,23.53,,,,,,7.88,,,,23.53,,,,,,,,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-108.84,-10.12,-78.67,14.81,14.50,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,350,Band 48,56340,,20,-107.66,-11.11,-76.55,13.71,11.00,7.50,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,,,,,,
2022-08-12 14:18:00.500000,-95.831657,41.220501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-87.13,-12.78,-56.40,15.02,-9.58,11.40,10.62,11.00,5.00,1,100.00,0.00,0.00,0.00,TM4,5,,19.57,15.00,22.18,64QAM,16QAM,256QAM,29.38,8.26,,,,,10.00,12.12,,,,,254.38,8.28,,,19.35,12.12,,,,,2.469,,2.470,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-109.40,-10.68,-78.72,14.15,14.25,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,21.60,64QAM,100.00,,,,20.00,,,350,Band 48,56340,,20,-108.65,-11.66,-76.99,11.83,10.00,7.00,2,0.00,100.00,0.00,0.00,TM4,6,,16.25,10.75,64QAM,64QAM,100.00,,,,33.33,,,,,,
2022-08-12 14:18:00.600000,-95.831711,41.220551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-87.66,-12.54,-57.41,,,8.91,10.14,9.33,9.33,2,0.00,100.00,0.00,0.00,TM4,1,,,,21.82,,,64QAM,,9.33,,,,,,8.33,,,,,,9.33,,,,8.33,,,,,,,,1.359,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-110.24,-10.89,-79.37,13.24,15.00,12.50,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,350,Band 48,56340,,20,-109.41,-10.79,-78.63,11.21,10.00,7.00,2,0.00,100.00,0.00,0.00,TM4,6,,,,,,,,,,,,,,,,
2022-08-12 14:18:00.700000,-95.831764,41.220600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-85.49,-12.71,-55.16,,,8.58,11.58,11.00,2.33,1,100.00,0.00,0.00,0.00,TM4,9,,15.20,15.22,22.81,16QAM,16QAM,256QAM,26.75,6.75,,,,,28.57,6.67,,,,,272.75,6.75,,,32.56,6.67,,,,,2.084,1.353,2.112,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-110.94,-10.48,-80.46,11.81,14.00,12.00,2,0.00,100.00,0.00,0.00,TM4,10,,22.00,64QAM,100.00,,,,40.00,,,350,Band 48,56340,,20,-110.24,-10.64,-79.61,11.64,11.50,6.00,2,0.00,100.00,0.00,0.00,TM4,6,,16.25,10.75,64QAM,64QAM,100.00,,,,50.00,,,,,,
2022-08-12 14:18:00.800000,-95.831818,41.220650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-84.44,-11.19,-55.91,14.34,,9.31,12.35,10.50,8.00,2,0.00,100.00,0.00,0.00,TM4,1,,17.00,16.00,22.16,64QAM,16QAM,256QAM,26.33,9.22,,,,,40.00,3.13,,,,,221.33,9.22,,,31.25,3.13,,,,,,,,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-112.56,-12.90,-79.69,10.15,12.50,10.50,2,0.00,100.00,0.00,0.00,TM4,10,,21.00,64QAM,100.00,,,,20.00,,,350,Band 48,56340,,20,-111.84,-11.74,-80.13,11.34,6.00,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,18.00,8.00,256QAM,64QAM,95.00,,,,33.33,,,2.800,1.294,174648,80692
2022-08-12 14:18:00.900000,-95.831863,41.220703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,Band 13,5230,23230,10,-87.51,-12.37,-57.71,,,10.66,11.27,11.00,3.67,2,50.00,50.00,0.00,0.00,TM4,9,,,,23.92,,,256QAM,,12.60,,,,,,16.67,,,,,,12.60,,,,16.67,,,,,,,,,50470,5CA,NonCA,Band 13+Band 48+Band 48+Band 66+Band 2,,348,Band 48,55944,,20,-112.75,-12.46,-80.29,9.76,12.00,10.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,350,Band 48,56340,,20,-114.38,-11.09,-83.28,10.26,8.33,5.33,2,33.33,66.67,0.00,0.00,TM4,10,,,,,,,,,,,,,,,,
