TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-11 17:09:06.800000,-103.415390,40.366405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-104.98,-10.48,-80.04,23.85,,18.50,5.23,7.13,,,,,,TM2,,6.00,,,QPSK,,,8.50,,,,,,0.00,,,,,,8.50,,,,0.00,,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:06.900000,-103.415352,40.366425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-104.72,-10.58,-80.14,,16.15,20.43,6.10,6.85,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,0.011,,0.000,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:07.000000,-103.415321,40.366447,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,307,Band 12,5090,23090,5,5,-104.06,-10.75,-78.56,,,20.29,5.10,7.00,,,,,,TM2,2x2,,,,,,,,,1.08,1.08,0.00,0.21,,,0.149,0.012,0.149,0.012,,,1.08,0.21,,,0.149,0.012,0.149,0.012,,,,0.009,20,NonCA,,Band 12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.011,497,690,0.008
2022-08-11 17:09:07.100000,-103.415291,40.366470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-103.69,-9.31,-80.38,,,20.40,6.00,7.78,,,,,,TM2,,0.00,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:07.200000,-103.415260,40.366493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-104.83,-9.77,-80.88,,,17.76,6.15,7.61,,,,,,TM2,,,,6.80,,,QPSK,,13.40,,,,,,0.00,,,,,,13.40,,,,0.00,,,,,0.002,,0.000,,20,NonCA,NonCA,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:07.300000,-103.415230,40.366516,,,,,,,,,,,8,21.000,285.000,25.000,10,70.000,24.000,24.000,18,18.000,149.000,29.000,23,47.000,79.000,34.000,,,,,,307,Band 12,5090,23090,5,5,-106.15,-11.35,-80.02,,,19.00,6.17,7.50,,,,,,TM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:07.400000,-103.415192,40.366535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-106.00,-11.38,-80.69,,,19.00,6.00,7.00,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:07.500000,-103.415161,40.366558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-106.04,-10.79,-81.02,,,19.00,4.60,7.00,,,,,,TM2,,8.50,,,16QAM,,,5.00,,,,,,0.00,,,,,,5.00,,,,0.00,,,,,,0.014,,0.000,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.001,485,52,0.000
2022-08-11 17:09:07.600000,-103.415131,40.366581,-103.415130,40.366580,16:09:07,41,132,132.00,36.56,1,2,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-105.27,-10.48,-79.94,,,20.50,9.23,7.00,,,,,,TM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:07.700000,-103.415092,40.366600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-104.41,-11.44,-78.44,,,19.43,5.75,7.00,,,,,,TM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:07.800000,-103.415062,40.366619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-103.92,-10.10,-79.69,,18.42,20.63,6.90,7.00,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:07.900000,-103.415024,40.366642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-104.22,-9.59,-80.69,,,19.80,8.20,6.89,,,,,,TM2,,7.87,,8.14,QPSK,,QPSK,22.09,8.86,,,,,0.00,0.00,,,,,22.09,6.42,,,0.00,0.00,,,,,0.107,,0.000,,20,NonCA,NonCA,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:08.000000,-103.414993,40.366661,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,307,Band 12,5090,23090,5,5,-105.67,-10.19,-81.29,,19.46,19.71,6.29,6.61,,,,,,TM2,2x2,8.82,,8.50,QPSK,,16QAM,22.82,6.38,1.85,1.85,0.00,0.45,5.00,0.00,0.283,0.038,0.272,0.038,22.76,6.38,1.85,0.45,5.00,0.00,0.283,0.038,0.272,0.038,,,,0.012,20,NonCA,NonCA,Band 12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430,0.023,26850,1444,0.430
2022-08-11 17:09:08.100000,-103.414955,40.366680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-107.03,-10.58,-81.48,23.85,,20.80,5.73,6.52,1,100.00,0.00,0.00,0.00,TM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:08.200000,-103.414917,40.366699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-107.23,-10.65,-82.21,,18.75,20.09,5.33,6.36,,,,,,TM2,,,,6.40,,,QPSK,,7.00,,,,,,0.00,,,,,,7.00,,,,0.00,,,,,0.753,,0.000,,20,NonCA,NonCA,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:08.300000,-103.414886,40.366718,,,,,,,,,,,8,21.000,285.000,20.000,10,70.000,24.000,19.000,18,18.000,149.000,22.000,23,47.000,79.000,35.000,,,,,,307,Band 12,5090,23090,5,5,-106.56,-12.13,-79.50,,,20.69,3.70,6.91,,,,,,TM2,,8.56,,,QPSK,,,9.78,,,,,,0.00,,,,,,9.78,,,,0.00,,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:08.400000,-103.414848,40.366741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-105.92,-10.69,-80.94,,,23.13,5.50,6.68,,,,,,TM2,,,,5.06,,,QPSK,,6.47,,,,,,0.00,,,,,,6.47,,,,0.00,,,,,0.002,,0.000,,20,NonCA,NonCA,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:08.500000,-103.414818,40.366760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-106.33,-9.97,-80.83,,,20.70,6.04,7.00,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060,0.020,3755,1241,0.079
2022-08-11 17:09:08.600000,-103.414780,40.366779,-103.414780,40.366780,16:09:08,50,133,133.00,37.11,1,2,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-107.69,-10.25,-81.63,,20.16,21.50,4.00,7.00,,,,,,TM2,,6.79,,7.38,QPSK,,QPSK,16.86,8.25,,,,,0.00,0.00,,,,,16.86,8.25,,,0.00,0.00,,,,,,,,,20,NonCA,NonCA,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:08.700000,-103.414742,40.366798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-107.75,-10.44,-80.94,,,21.48,6.23,7.18,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,0.119,,0.000,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:08.800000,-103.414703,40.366817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-106.02,-11.00,-80.15,,,20.88,5.93,7.04,,,,,,TM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:08.900000,-103.414658,40.366837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-105.04,-9.48,-81.13,,,19.50,6.67,7.18,,,,,,TM2,,10.50,,,16QAM,,,6.60,,,,,,0.00,,,,,,6.60,,,,0.00,,,,,,0.039,,0.000,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:09.000000,-103.414619,40.366856,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,307,Band 12,5090,23090,5,5,-104.81,-10.13,-78.75,,20.12,21.53,7.90,6.88,,,,,,TM2,,,,5.75,,,QPSK,,9.25,0.25,0.25,0.00,0.35,,0.00,0.022,0.024,0.022,0.024,,9.25,0.25,0.35,,0.00,0.022,0.024,0.022,0.024,,0.021,,0.018,20,NonCA,NonCA,Band 12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.011,1215,691,0.005
2022-08-11 17:09:09.100000,-103.414581,40.366875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-104.25,-11.22,-78.59,,,17.45,6.50,7.77,1,100.00,0.00,0.00,0.00,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:09.200000,-103.414543,40.366894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-102.81,-10.44,-78.13,24.34,,17.78,7.30,8.00,,,,,,TM2,,9.25,,8.29,16QAM,,QPSK,3.13,8.00,,,,,0.00,0.00,,,,,3.13,8.00,,,0.00,0.00,,,,,0.011,,0.000,,20,NonCA,NonCA,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:09.300000,-103.414505,40.366913,,,,,,,,,,,8,21.000,285.000,24.000,10,70.000,24.000,24.000,18,18.000,149.000,24.000,23,47.000,79.000,38.000,,,,,,307,Band 12,5090,23090,5,5,-102.46,-9.67,-77.69,,,17.00,4.53,7.18,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:09.400000,-103.414459,40.366932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-102.46,-9.94,-78.35,24.00,,16.92,3.73,6.30,,,,,,TM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:09.500000,-103.414421,40.366951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-103.25,-8.97,-80.25,,,17.08,6.15,7.46,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.009,439,556,0.006
2022-08-11 17:09:09.600000,-103.414383,40.366970,-103.414380,40.366970,16:09:09,53,136,136.00,39.98,1,2,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-103.50,-10.15,-79.17,,15.80,16.78,6.83,7.60,,,,,,TM2,,1.00,,,QPSK,,,8.00,,,,,,0.00,,,,,,8.00,,,,0.00,,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:09.700000,-103.414345,40.366989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-103.78,-10.41,-79.41,,,16.00,5.95,7.00,,,,,,TM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,,0.000,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:09.800000,-103.414314,40.367008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-103.68,-10.18,-79.24,,,17.60,5.76,7.00,,,,,,TM2,,3.50,,,QPSK,,,9.25,,,,,,0.00,0.00,,,,,9.25,,,,0.00,0.00,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:09.900000,-103.414276,40.367031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-102.86,-9.83,-78.95,,,19.38,6.13,6.96,,,,,,TM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:10.000000,-103.414246,40.367050,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,307,Band 12,5090,23090,5,5,-103.06,-9.72,-79.36,,,18.85,7.35,7.36,,,,,,TM2,2x2,,,8.50,,,QPSK,,12.09,0.39,0.39,0.00,0.21,,25.00,0.036,0.029,0.036,0.027,,12.09,0.39,0.21,,25.00,0.036,0.029,0.036,0.027,,,,0.009,20,NonCA,NonCA,Band 12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.010,664,639,0.005
2022-08-11 17:09:10.100000,-103.414207,40.367069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-102.84,-9.25,-79.59,,,20.50,7.35,7.29,,,,,,TM2,,3.80,,,QPSK,,,8.80,,,,,,0.00,,,,,,8.80,,,,0.00,,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:10.200000,-103.414169,40.367088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-102.38,-10.84,-77.19,,,20.00,5.38,6.90,,,,,,TM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,,0.000,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:10.300000,-103.414139,40.367107,,,,,,,,,,,8,21.000,285.000,23.000,10,70.000,25.000,24.000,18,17.000,149.000,27.000,23,47.000,80.000,39.000,,,,,,307,Band 12,5090,23090,5,5,-101.81,-11.50,-76.31,,18.02,20.50,5.40,6.33,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:10.400000,-103.414101,40.367130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-101.94,-9.02,-78.92,,,18.47,8.67,7.08,,,,,,TM2,,4.50,,,QPSK,,,4.00,,,,,,0.00,0.00,,,,,4.00,,,,0.00,0.00,,,,,0.002,,0.000,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:10.500000,-103.414070,40.367149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-102.56,-10.13,-78.44,,,18.50,4.40,6.20,,,,,,TM2,,,,6.38,,,QPSK,,14.13,,,,,,,,,,,,14.13,,,,,,,,,,0.009,,,20,NonCA,NonCA,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.005,369,324,0.011
2022-08-11 17:09:10.600000,-103.414032,40.367168,-103.414030,40.367170,16:09:10,53,136,136.00,37.11,1,2,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-102.79,-10.13,-78.50,,,17.00,2.73,5.94,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:10.700000,-103.413956,40.367210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-103.64,-10.17,-79.36,24.00,,19.33,2.75,5.80,,,,,,TM2,,4.50,,,QPSK,,,10.50,,,,,,0.00,,,,,,10.50,,,,0.00,,,,,,0.010,,0.000,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:10.800000,-103.413887,40.367252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-104.29,-11.10,-78.79,,17.76,18.70,3.17,5.88,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:10.900000,-103.413811,40.367294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-104.81,-10.29,-80.35,,,20.89,4.80,6.19,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:10.923507,-103.413795,40.367306,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:11.000000,-103.413742,40.367336,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,307,Band 12,5090,23090,5,5,-104.88,-12.88,-77.75,,,20.50,1.90,6.29,,,,,,TM2,2x2,,,,,,,,,0.21,0.21,0.00,0.23,,,0.017,0.011,0.017,0.011,,,0.21,0.23,,,0.017,0.011,0.017,0.011,0.011,,0.000,,20,NonCA,,Band 12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.009,329,539,0.012
2022-08-11 17:09:11.100000,-103.413666,40.367378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-104.59,-12.03,-78.28,,,21.15,1.70,5.73,,,,,,TM2,,1.14,,,QPSK,,,8.14,,,,,,0.00,,,,,,8.14,,,,0.00,,,,,,,,,0.008,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:11.200000,-103.413597,40.367424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-104.63,-11.75,-78.65,,,19.63,1.60,5.45,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,0.000,,0.000,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:11.300000,-103.413528,40.367466,,,,,,,,,,,8,21.000,285.000,22.000,10,70.000,25.000,24.000,18,17.000,149.000,28.000,23,47.000,80.000,39.000,,,,,,307,Band 12,5090,23090,5,5,-104.78,-11.78,-77.55,,,19.42,0.55,5.45,,,,,,TM2,,5.00,,5.73,QPSK,,QPSK,12.00,15.45,,,,,0.00,,,,,,12.00,15.45,,,0.00,,,,,,,,,,20,NonCA,NonCA,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:11.400000,-103.413452,40.367508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-104.90,-12.00,-78.77,,19.76,19.33,1.93,5.70,,,,,,TM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,0.000,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:11.500000,-103.413383,40.367550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-104.69,-12.38,-78.34,,,20.00,4.00,6.00,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.005,727,324,0.008
2022-08-11 17:09:11.600000,-103.413307,40.367592,-103.413310,40.367590,16:09:12,52,135,135.00,76.91,1,2,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-104.44,-11.85,-78.52,,,20.78,3.67,6.82,,,,,,TM2,,0.00,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,,,,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:09:11.700000,-103.413269,40.367611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Band 12,5090,23090,5,5,-103.63,-11.03,-78.56,,,18.09,4.98,7.43,,,,,,TM2,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,0.016,,0.000,,20,NonCA,,Band 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
