TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-12 12:27:06.600000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-106.87,-12.97,-73.88,,,-14.52,5.07,9.00,4.67,2,33.33,66.67,0.00,0.00,TM4,10,,,,26.44,,,64QAM,,3.67,,,,,,42.86,,,,,,3.67,,,,42.86,,,,,0.035,,0.007,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.026,4797,1608,
2022-08-12 12:27:06.700000,-95.804062,41.260700,-95.804060,41.260700,12:27:06,0,0,0.00,0.00,1,2,,11,19.000,87.000,23.000,18,34.000,292.000,26.000,23,11.000,233.000,31.000,25,16.000,219.000,33.000,,,,,,479,Band 66,66786,132322,20,20,-104.55,-12.57,-71.70,,,-30.75,7.15,8.00,9.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:06.800000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-101.68,-11.89,-69.61,,12.66,-30.39,8.21,8.00,10.00,2,0.00,100.00,0.00,0.00,TM4,10,,7.50,10.25,,QPSK,64QAM,,7.33,,,,,,20.00,,,,,,7.33,,,,20.00,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:06.900000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-101.47,-12.21,-69.22,,,-20.08,7.02,13.60,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:07.000000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,479,Band 66,66786,132322,20,20,-102.50,-12.99,-69.49,,,-9.59,5.49,11.75,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,0.13,0.13,0.00,0.10,,0.00,0.031,0.038,0.031,0.035,,,0.13,0.10,,0.00,0.031,0.038,0.031,0.035,,,,,,NonCA,,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006
2022-08-12 12:27:07.100000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.81,-13.40,-69.41,,,-31.48,4.86,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,7.20,,26.67,64QAM,,64QAM,4.80,3.33,,,,,0.00,,,,,,4.80,3.33,,,0.00,,,,,,0.012,,0.000,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.010,726,594,
2022-08-12 12:27:07.200000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-103.38,-13.56,-69.68,,,-34.35,5.50,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,,,,0.017,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:07.300000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-103.64,-14.16,-69.31,20.63,,-18.04,6.38,14.25,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:07.400000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.09,-12.61,-69.21,,3.93,-10.74,9.05,14.25,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,1.67,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,0.002,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:07.500000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-101.35,-12.90,-68.38,,,-32.93,7.76,13.50,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012
2022-08-12 12:27:07.600000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-101.45,-12.76,-68.63,,,-31.23,5.75,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.006,691,364,
2022-08-12 12:27:07.700000,-95.804062,41.260700,-95.804060,41.260700,12:27:08,0,0,0.00,0.00,1,2,,11,19.000,87.000,28.000,18,34.000,292.000,35.000,23,11.000,233.000,30.000,25,16.000,219.000,29.000,,,,,,479,Band 66,66786,132322,20,20,-101.87,-13.88,-67.99,,,-20.69,5.90,14.75,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,10.00,,,256QAM,,,6.00,,,,,,0.00,,,,,,6.00,,,,0.00,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:07.800000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.09,-12.58,-69.44,,,-14.39,5.41,14.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,22.00,,,64QAM,,6.33,,,,,,0.00,,,,,,6.33,,,,0.00,,,,,,0.012,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:07.900000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.59,-13.67,-68.76,,,-33.31,4.17,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:08.000000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,479,Band 66,66786,132322,20,20,-103.20,-13.34,-69.54,,,-30.39,5.03,11.50,0.00,1,100.00,0.00,0.00,0.00,TM4,3,4x2,3.75,,,16QAM,,,5.00,,0.15,0.15,0.00,0.05,0.00,,0.032,0.018,0.028,0.016,5.00,,0.15,0.05,0.00,,0.032,0.018,0.028,0.016,,,,,,NonCA,,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016
2022-08-12 12:27:08.100000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.87,-13.02,-69.58,,,-16.49,4.30,10.50,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.011,369,698,
2022-08-12 12:27:08.200000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.81,-13.01,-69.48,,,-17.02,4.66,11.33,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,20.00,,,,,,,,,,20.00,,,,,,,,0.009,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:08.300000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.71,-12.93,-69.59,,,-27.28,6.28,13.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,9.40,,,64QAM,,,6.40,,,,,,20.00,,,,,,6.40,,,,20.00,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:08.400000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.77,-12.32,-70.13,,,-31.06,6.86,12.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,23.00,,,64QAM,,3.25,,,,,,,,,,,,3.25,,,,,,,,,0.022,,0.000,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:08.500000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.88,-12.69,-69.67,,2.84,-20.09,6.38,11.75,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006
2022-08-12 12:27:08.600000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.36,-12.94,-68.88,20.90,,-13.75,6.59,11.33,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,2.00,,,QPSK,,,4.00,,,,,,0.00,,,,,,4.00,,,,0.00,,,,,,0.002,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.006,763,406,
2022-08-12 12:27:08.700000,-95.804062,41.260700,-95.804060,41.260700,12:27:08,0,0,0.00,0.00,1,2,,11,19.000,87.000,30.000,18,34.000,292.000,35.000,23,11.000,233.000,22.000,25,16.000,219.000,29.000,,,,,,479,Band 66,66786,132322,20,20,-102.34,-13.34,-68.57,,3.25,-31.27,6.57,11.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:08.800000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.73,-14.35,-68.11,,,-34.46,5.69,13.33,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:08.900000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.41,-14.02,-67.50,,,-20.66,4.36,10.33,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,5.00,,,16QAM,,,6.00,,,,,,0.00,,,,,,6.00,,,,0.00,,,,,,0.010,,0.000,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:09.000000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,479,Band 66,66786,132322,20,20,-102.92,-13.16,-69.41,,,-16.38,4.71,10.00,2.67,1,66.67,33.33,0.00,0.00,TM4,3,4x2,,,,,,,,,2.52,2.52,1.78,0.09,,,0.650,0.037,0.643,0.030,,,2.68,0.09,,,0.708,0.037,0.699,0.030,,,,,,NonCA,,Band 66,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.11,0.00,,0.034,0.034,,,,,,,,,,,,,,,,,,,4x2,,,,,,0.05,0.05,0.03,,0.024,0.021,,,,,0.446
2022-08-12 12:27:09.100000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-103.79,-13.33,-70.38,,,-15.14,7.24,11.50,2.00,1,75.00,25.00,0.00,0.00,TM4,3,,,,24.22,,,64QAM,,3.33,,,,,,20.00,,,,,,3.33,,,,20.00,,,,,0.022,,0.000,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.010,988,628,
2022-08-12 12:27:09.200000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.44,-13.01,-69.28,,,-1.84,9.94,9.17,8.83,2,14.29,85.71,0.00,0.00,TM4,10,,5.26,5.20,22.67,QPSK,16QAM,64QAM,32.70,3.20,,,,,3.03,8.33,,,,,32.70,3.20,,,3.03,8.33,,,,,,,,0.019,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-100.63,-15.15,-66.50,2.30,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-103.52,-11.06,-78.44,11.33,9.00,8.75,2,0.00,100.00,0.00,0.00,TM4,13,,,,,,,,,,,,,,,,,
2022-08-12 12:27:09.300000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-101.70,-12.64,-68.36,,2.96,-25.40,7.57,10.00,11.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,,,3CA,,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-99.77,-16.02,-64.64,0.89,7.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-103.70,-12.12,-76.89,10.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 12:27:09.400000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.29,-13.55,-68.33,,,-23.43,5.17,11.50,12.50,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.873,,0.000,,,3CA,,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-97.43,-15.34,-62.91,1.30,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-103.78,-12.32,-75.50,9.05,9.00,8.50,2,0.00,100.00,0.00,0.00,TM4,13,,,,,,,,,,,,,,,,,
2022-08-12 12:27:09.500000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.84,-13.17,-68.65,,,-25.67,7.91,9.00,8.50,2,0.00,100.00,0.00,0.00,TM4,10,,3.14,4.00,24.80,QPSK,QPSK,64QAM,17.71,2.67,,,,,0.00,16.67,,,,,33.91,2.67,,,4.76,16.67,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-95.51,-15.28,-61.34,1.76,,,,,,,,,,,9.67,16QAM,13.00,,,,0.00,,,365,Band 71,68661,133197,5,-98.75,-10.53,-74.25,10.23,10.00,12.00,2,0.00,100.00,0.00,0.00,TM4,13,,12.60,7.33,16QAM,16QAM,3.20,,,,12.50,,,,,,,0.000
2022-08-12 12:27:09.600000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.39,-13.76,-67.56,,,-23.44,5.57,13.33,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,3CA,,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-94.56,-15.22,-60.57,1.57,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-98.06,-11.06,-73.02,9.49,9.00,10.00,2,0.00,100.00,0.00,0.00,TM4,13,,,,,,,,,,,,,0.437,0.020,27269,1240,
2022-08-12 12:27:09.700000,-95.804062,41.260700,-95.804060,41.260700,12:27:10,0,0,0.00,0.00,1,2,,11,19.000,87.000,34.000,18,34.000,292.000,38.000,23,11.000,233.000,25.000,25,16.000,219.000,30.000,,,,,,479,Band 66,66786,132322,20,20,-101.38,-13.20,-67.58,,,-29.25,5.22,9.00,10.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,QPSK,,2.00,,,,,,,,,,,,2.00,,,,,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-95.00,-14.91,-61.34,2.56,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-98.16,-10.68,-73.51,10.02,10.00,10.00,2,0.00,100.00,0.00,0.00,TM4,13,,,,,,,,,,,,,,,,,
2022-08-12 12:27:09.800000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-101.01,-13.57,-66.86,,,-24.50,5.40,9.00,9.00,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,,,,,0.00,,,,,,,,,,0.00,,,,,,,,,,3CA,,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-95.01,-15.04,-61.21,2.39,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-98.29,-11.46,-72.85,10.29,10.00,10.00,2,0.00,100.00,0.00,0.00,TM4,13,,,,,,,,,,,,,,,,,
2022-08-12 12:27:09.900000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-101.30,-13.03,-68.13,22.03,,-25.51,4.77,8.50,9.50,2,0.00,100.00,0.00,0.00,TM4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,3CA,,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-95.61,-15.50,-61.26,0.95,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-98.40,-10.64,-73.77,10.39,10.00,11.00,2,0.00,100.00,0.00,0.00,TM4,13,,,,,,,,,,,,,,,,,
2022-08-12 12:27:10.000000,-95.804062,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,479,Band 66,66786,132322,20,20,-102.61,-13.95,-68.27,,-0.08,-14.88,5.00,7.33,8.33,2,0.00,100.00,0.00,0.00,TM4,10,4x4,,,,,,,,,0.34,0.34,0.17,0.06,,0.00,0.049,0.010,0.049,0.010,,,0.34,0.06,,0.00,0.049,0.010,0.049,0.010,,,,,,3CA,,Band 66+Band 2+Band 71,0.00,233,Band 2,1123,19123,15,15,-96.17,-15.51,-61.78,2.01,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,3,,,,,,,,,,,365,Band 71,68661,133197,5,-99.98,-12.96,-73.06,8.37,9.00,9.00,2,0.00,100.00,0.00,0.00,TM4,13,,,,,,,,,,,,,,,,,0.006
