,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL Modulation0,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
175,2022-08-15 16:41:40.900000,-72.257179,42.173416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-83.88,-8.36,-56.77,2.84,,2.04,22.8,,,2.0,0.0,100.0,0.0,0.0,TM4,,,13.33,,22.28,256QAM,,256QAM,4.0,3.0,,,,,0.0,5.26,,,,,4.0,3.0,,,0.0,5.26,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2022-08-15 16:41:41.000000,-72.257149,42.173431,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,200.0,Band 2,675.0,18675.0,15.0,15.0,-83.69,-7.6,-57.33,,,1.67,23.08,15.0,14.0,,,,,,TM4,8.0,4x2,,,21.29,,,64QAM,,3.0,0.08,0.08,0.0,0.64,,5.56,0.027,0.468,0.027,0.421,,3.0,0.08,0.64,,5.56,0.027,0.468,0.027,0.421,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2022-08-15 16:41:41.100000,-72.257118,42.173443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-83.49,-9.51,-55.23,,,3.67,23.73,15.0,15.0,,,,,,TM4,8.0,,,,22.82,,,256QAM,,3.0,,,,,,11.11,,,,,,3.0,,,,11.11,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2022-08-15 16:41:41.200000,-72.257088,42.173458,-72.25709,42.17346,17:41:41,57.0,102.0,102.0,29.25,1.0,2.0,,10.0,60.0,315.0,32.0,18.0,27.0,186.0,27.0,23.0,81.0,84.0,31.0,24.0,58.0,70.0,40.0,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-82.94,-9.16,-55.02,4.2,,2.17,23.87,14.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,10.0,,22.11,256QAM,,64QAM,4.0,3.0,,,,,0.0,16.67,,,,,4.0,3.0,,,0.0,16.67,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
179,2022-08-15 16:41:41.300000,-72.257057,42.173473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-81.68,-9.05,-53.89,3.26,,2.37,23.54,15.0,13.0,,,,,,TM4,8.0,,,,22.29,,,256QAM,,3.0,,,,,,5.56,,,,,,3.0,,,,5.56,,,,,0.004,,0.004,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2022-08-15 16:41:41.400000,-72.257027,42.173485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-82.23,-9.19,-54.3,,-12.92,0.79,24.75,15.0,13.5,,,,,,TM4,8.0,,,,22.19,,,64QAM,,3.0,,,,,,16.67,,,,,,3.0,,,,16.67,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2022-08-15 16:41:41.500000,-72.256996,42.1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-82.77,-10.14,-53.68,3.04,,2.16,23.03,,,2.0,0.0,100.0,0.0,0.0,TM4,,,10.0,,21.56,256QAM,,64QAM,4.0,3.0,,,,,0.0,15.79,,,,,4.0,3.0,,,0.0,15.79,,,,,0.002,0.003,0.002,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2022-08-15 16:41:41.600000,-72.256966,42.173515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-82.54,-10.9,-52.86,,,2.93,23.63,14.0,11.0,,,,,,TM4,8.0,,,,22.35,,,256QAM,,3.0,,,,,,11.11,,,,,,3.0,,,,11.11,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2022-08-15 16:41:41.700000,-72.256943,42.173531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-83.41,-12.12,-52.56,,,1.9,23.98,15.0,14.0,,,,,,TM4,8.0,,,,21.0,,,64QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
184,2022-08-15 16:41:41.800000,-72.256912,42.173542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-83.34,-10.24,-54.05,3.9,,0.65,24.09,15.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,10.0,,21.63,256QAM,,64QAM,4.0,3.0,,,,,0.0,0.0,,,,,4.0,3.0,,,0.0,0.0,,,,,0.002,,0.002,0.003,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2022-08-15 16:41:41.900000,-72.256882,42.173557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-84.17,-10.17,-55.1,,,2.48,22.52,15.0,13.0,,,,,,TM4,8.0,,,,21.42,,,64QAM,,2.95,,,,,,0.0,,,,,,2.95,,,,0.0,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2022-08-15 16:41:42.000000,-72.256851,42.173573,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,200.0,Band 2,675.0,18675.0,15.0,15.0,-84.99,-9.46,-56.65,3.64,,1.02,22.53,15.0,14.0,,,,,,TM4,8.0,4x2,,,23.41,,,256QAM,,2.95,0.15,0.15,0.0,0.64,,0.0,0.061,0.479,0.061,0.426,,2.95,0.15,0.64,,0.0,0.061,0.479,0.061,0.426,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2022-08-15 16:41:42.100000,-72.256821,42.173584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-86.25,-8.69,-58.67,,,2.91,21.79,15.0,13.0,,,,,,TM4,8.0,,10.0,,20.94,256QAM,,64QAM,3.0,3.1,,,,,0.0,17.65,,,,,3.0,3.1,,,0.0,17.65,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2022-08-15 16:41:42.200000,-72.25679,42.173599,-72.25679,42.1736,17:41:42,58.0,104.0,104.0,29.25,1.0,2.0,,10.0,60.0,315.0,33.0,18.0,27.0,186.0,27.0,23.0,81.0,84.0,30.0,24.0,58.0,70.0,40.0,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-86.92,-11.04,-56.92,,,2.31,21.46,15.0,14.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,22.94,,,256QAM,,2.95,,,,,,16.22,,,,,,2.95,,,,16.22,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
189,2022-08-15 16:41:42.300000,-72.25676,42.173615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-85.61,-8.7,-58.03,3.8,,3.04,23.12,15.0,14.0,,,,,,TM4,8.0,,,,22.0,,,64QAM,,3.0,,,,,,11.11,,,,,,3.0,,,,11.11,,,,,0.004,,0.004,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2022-08-15 16:41:42.400000,-72.256729,42.173626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-85.88,-9.79,-57.34,,,2.76,22.87,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,10.0,,20.75,256QAM,,64QAM,4.0,3.0,,,,,0.0,5.26,,,,,4.0,3.0,,,0.0,5.26,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2022-08-15 16:41:42.500000,-72.256699,42.173641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-85.74,-7.84,-59.13,3.92,,3.43,23.79,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,21.72,,,64QAM,,3.0,,,,,,7.14,,,,,,3.0,,,,7.14,,,,,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2022-08-15 16:41:42.600000,-72.256668,42.173656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-85.26,-9.38,-57.13,4.06,,0.59,22.1,15.0,15.0,,,,,,TM4,8.0,,,,22.17,,,64QAM,,3.0,,,,,,18.18,,,,,,3.0,,,,18.18,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2022-08-15 16:41:42.700000,-72.256638,42.173668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-86.39,-9.29,-58.37,,-11.44,3.05,22.76,15.0,15.0,,,,,,TM4,8.0,,,,21.83,,,64QAM,,3.0,,,,,,10.53,,,,,,3.0,,,,10.53,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.007,499.0,420.0
194,2022-08-15 16:41:42.800000,-72.256615,42.173683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-86.6,-9.4,-58.46,3.88,,2.65,22.67,,,2.0,0.0,100.0,0.0,0.0,TM4,,,14.29,,20.89,256QAM,,64QAM,4.0,3.0,,,,,0.0,5.56,,,,,4.0,3.0,,,0.0,5.56,,,,,0.012,,0.012,0.005,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2022-08-15 16:41:42.900000,-72.256584,42.173698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-86.72,-8.56,-59.4,,,3.05,23.45,15.0,15.0,,,,,,TM4,8.0,,,,21.74,,,64QAM,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2022-08-15 16:41:43.000000,-72.256554,42.173714,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,200.0,Band 2,675.0,18675.0,15.0,15.0,-86.84,-7.7,-59.9,3.64,,1.44,24.67,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,6.67,,22.42,QPSK,,64QAM,4.0,2.95,0.07,0.07,0.0,0.64,0.0,0.0,0.024,0.464,0.024,0.42,4.0,2.95,0.07,0.64,0.0,0.0,0.024,0.464,0.024,0.42,0.002,0.004,0.002,,1048.0,NonCA,NonCA,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2022-08-15 16:41:43.100000,-72.256523,42.173725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-86.91,-10.18,-57.98,,,2.78,22.39,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,20.79,,,64QAM,,3.0,,,,,,16.67,,,,,,3.0,,,,16.67,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2022-08-15 16:41:43.200000,-72.256493,42.17374,-72.25649,42.17374,17:41:43,58.0,106.0,106.0,29.25,1.0,2.0,,10.0,60.0,315.0,33.0,18.0,27.0,186.0,26.0,23.0,81.0,84.0,31.0,24.0,58.0,70.0,40.0,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-87.72,-9.04,-59.92,,,2.45,24.11,15.0,15.0,,,,,,TM4,8.0,,,,21.0,,,64QAM,,3.0,,,,,,5.26,,,,,,3.0,,,,5.26,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
199,2022-08-15 16:41:43.300000,-72.256462,42.173756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-89.92,-8.15,-62.04,4.0,,4.1,22.81,15.0,15.0,,,,,,TM4,8.0,,13.33,,21.53,256QAM,,64QAM,4.0,3.0,,,,,0.0,5.56,,,,,4.0,3.0,,,0.0,5.56,,,,,0.004,,0.004,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2022-08-15 16:41:43.400000,-72.256432,42.173767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-94.96,-10.95,-63.49,,,1.56,21.49,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,21.82,,,64QAM,,3.0,,,,,,8.33,,,,,,3.0,,,,8.33,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2022-08-15 16:41:43.500000,-72.256401,42.173782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-89.7,-10.16,-60.27,4.26,,3.91,22.68,15.0,15.0,,,,,,TM4,8.0,,,,20.56,,,64QAM,,3.15,,,,,,16.67,,,,,,3.15,,,,16.67,,,,,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2022-08-15 16:41:43.600000,-72.256371,42.173798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-87.77,-8.25,-60.76,,,4.56,24.7,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,10.0,,20.39,256QAM,,64QAM,4.0,3.0,,,,,0.0,5.26,,,,,4.0,3.0,,,0.0,5.26,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2022-08-15 16:41:43.700000,-72.256332,42.173813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-94.32,-9.47,-63.03,,,4.41,21.0,15.0,15.0,,,,,,TM4,8.0,,,,21.23,,,64QAM,,3.0,,,,,,11.11,,,,,,3.0,,,,11.11,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
204,2022-08-15 16:41:43.800000,-72.256302,42.173824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-93.39,-10.42,-62.99,5.34,,3.16,21.86,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,,,21.1,,,64QAM,,3.0,,,,,,11.11,,,,,,3.0,,,,11.11,,,,,0.002,,0.002,0.003,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2022-08-15 16:41:43.900000,-72.256271,42.17384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-90.42,-8.24,-62.74,6.27,,5.22,23.31,15.0,15.0,,,,,,TM4,8.0,,10.0,,21.88,256QAM,,64QAM,4.0,3.0,,,,,0.0,11.76,,,,,4.0,3.0,,,0.0,11.76,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2022-08-15 16:41:44.000000,-72.256241,42.173855,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,200.0,Band 2,675.0,18675.0,15.0,15.0,-88.48,-8.57,-60.73,,-11.13,3.1,24.2,15.0,15.0,,,,,,TM4,8.0,4x4,,,21.12,,,64QAM,,3.0,0.06,0.06,0.0,0.65,,18.92,0.017,0.458,0.017,0.412,,3.0,0.06,0.65,,18.92,0.017,0.458,0.017,0.412,0.002,,0.002,,1048.0,NonCA,NonCA,Band 2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2022-08-15 16:41:44.100000,-72.25621,42.173866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-93.23,-11.39,-62.04,5.06,,4.29,19.84,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,20.67,,,64QAM,,3.0,,,,,,17.65,,,,,,3.0,,,,17.65,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2022-08-15 16:41:44.200000,-72.25618,42.173882,-72.25618,42.17388,17:41:44,58.0,107.0,107.0,29.95,1.0,2.0,,10.0,60.0,315.0,32.0,18.0,27.0,186.0,26.0,23.0,81.0,84.0,31.0,24.0,58.0,70.0,40.0,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-89.06,-9.21,-60.59,,,3.74,23.27,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,8.0,,6.67,,20.32,QPSK,,64QAM,3.67,3.05,,,,,0.0,0.0,,,,,3.67,3.05,,,0.0,0.0,,,,,,,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
209,2022-08-15 16:41:44.300000,-72.256149,42.173897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-88.33,-8.78,-60.07,5.52,,4.15,22.21,15.0,15.0,,,,,,TM4,8.0,,,,20.6,,,64QAM,,3.0,,,,,,5.88,,,,,,3.0,,,,5.88,,,,,0.004,,0.004,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2022-08-15 16:41:44.400000,-72.256119,42.173908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Band 2,675.0,18675.0,15.0,15.0,-90.34,-10.15,-61.4,,,2.79,22.8,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,21.69,,,64QAM,,3.0,,,,,,11.11,,,,,,3.0,,,,11.11,,,,,,0.003,,,1048.0,NonCA,NonCA,Band 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
