,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL Modulation0,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
77,2022-08-11 20:36:10.152355,-99.255112,40.675674,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2022-08-11 20:36:10.200000,-99.255096,40.675671,,,,,,,,,,,1.0,28.0,254.0,32.0,3.0,45.0,309.0,31.0,4.0,19.0,285.0,27.0,10.0,3.0,144.0,23.0,,,,,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-112.38,-15.11,-79.7,21.76,,21.81,-2.58,3.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,3.33,,8.76,QPSK,,QPSK,15.17,15.52,,,,,0.0,11.43,,,,,15.17,15.39,,,0.0,11.43,,,,,0.03,,0.0,,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-109.78,-16.28,-75.13,-5.65,,,,,,,,,,,,,,,,,,,,353.0,Band 13,5230.0,23230.0,10.0,10.0,-109.34,-15.38,-75.81,-3.3,,,,,,,,,,,,,,,,,,,,,,,
79,2022-08-11 20:36:10.300000,-99.255051,40.675667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-111.22,-14.87,-79.66,21.94,,21.96,-2.09,,,1.0,100.0,0.0,0.0,0.0,TM4,,,2.43,,7.12,QPSK,,QPSK,6.3,16.82,,,,,0.0,3.33,,,,,6.3,16.83,,,0.0,3.33,,,,,,,,,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-110.77,-17.2,-74.55,-2.59,,,,,,,,,,,,,,,,,,,,353.0,Band 13,5230.0,23230.0,10.0,10.0,-109.09,-15.25,-76.24,-2.48,,,,,,,,,,,,,,,,,,,,,,,
80,2022-08-11 20:36:10.400000,-99.255005,40.675663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-110.23,-15.99,-79.04,21.5,,20.89,-0.27,4.0,0.0,,,,,,TM4,1.0,,3.78,,16.93,QPSK,,16QAM,6.87,18.26,,,,,0.0,0.0,,,,,6.87,18.27,,,0.0,0.0,,,,,,,,,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-111.09,-18.89,-74.83,-1.92,,,,,,,,,,,,,,,,,,,,353.0,Band 13,5230.0,23230.0,10.0,10.0,-105.16,-13.91,-72.06,-2.62,,,,,,,,,,,,,,,,,,,,,,,
81,2022-08-11 20:36:10.500000,-99.254959,40.675655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-106.5,-11.32,-77.52,20.43,,20.16,2.63,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,4.0,,21.77,QPSK,,64QAM,15.67,19.03,,,,,0.0,10.71,,,,,15.67,19.04,,,0.0,10.71,,,,,0.067,,0.065,,50728.0,2CA,NonCA,Band 66+Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 13,5230.0,23230.0,10.0,10.0,-102.36,-12.18,-72.11,-1.25,5.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,
82,2022-08-11 20:36:10.600000,-99.254913,40.675652,-99.25491,40.67565,20:36:10,97.0,138.0,138.0,38.4,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-106.59,-12.37,-78.52,20.54,,20.61,1.93,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,8.81,,20.24,QPSK,,16QAM,4.19,18.79,,,,,0.0,10.13,,,,,19.19,18.8,,,0.0,10.13,,,,,,,,,50728.0,2CA,NonCA,Band 66+Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 13,5230.0,23230.0,10.0,10.0,-105.25,-11.9,-75.34,0.44,4.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,5.5,QPSK,15.0,,,,0.0,,,0.061,2.628,3796.0,164220.0
83,2022-08-11 20:36:10.700000,-99.254868,40.675648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-108.16,-12.3,-80.36,20.51,17.35,20.5,2.48,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,7.89,,20.09,QPSK,,16QAM,4.22,18.59,,,,,0.0,8.75,,,,,7.84,18.59,,,0.0,8.75,,,,,0.159,,0.153,3.396,50728.0,2CA,NonCA,Band 66+Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 13,5230.0,23230.0,10.0,10.0,-106.31,-13.95,-74.7,2.67,,,,,,,,,,,4.63,QPSK,7.42,,,,0.0,,,,,,
84,2022-08-11 20:36:10.800000,-99.254822,40.675644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-106.8,-11.41,-79.26,20.1,,20.04,0.93,7.2,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,7.85,,24.48,QPSK,,64QAM,5.23,18.79,,,,,0.0,8.33,,,,,4.41,18.8,,,0.0,8.33,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2022-08-11 20:36:10.896553,-99.254776,40.67564,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA5,eventA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2022-08-11 20:36:10.900000,-99.254776,40.67564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-107.16,-12.13,-79.54,20.0,,20.06,1.07,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,7.39,,22.84,QPSK,,64QAM,6.17,18.72,,,,,0.0,10.17,,,,,6.17,18.72,,,0.0,10.17,,,,,0.0,3.4,,5.719,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2022-08-11 20:36:10.963135,-99.254745,40.675636,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Attempt,Handover Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2022-08-11 20:36:11.000000,-99.25473,40.675636,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,353.0,Band 66,66586.0,132122.0,10.0,10.0,-104.55,-12.59,-74.14,,,17.47,0.29,4.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,2x4,,,16.31,,,16QAM,,18.53,1.38,1.38,0.0,5.91,,6.25,0.088,0.923,0.073,0.753,,18.53,1.46,5.91,,6.25,0.094,0.923,0.076,0.753,0.0,,0.0,0.0,50728.0,NonCA,NonCA,Band 66,30.0,,,,,,,,,,,4.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,2x4,,,,0.08,0.08,0.0,,0.006,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2022-08-11 20:36:11.005248,-99.254723,40.675636,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Success,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2022-08-11 20:36:11.008223,-99.254723,40.675636,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2022-08-11 20:36:11.013270,-99.254723,40.675632,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2022-08-11 20:36:11.013301,-99.254723,40.675632,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2022-08-11 20:36:11.013315,-99.254723,40.675632,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2022-08-11 20:36:11.100000,-99.254684,40.675629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-108.83,-18.41,-72.73,21.21,,20.34,-3.77,5.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,4.4,,10.98,QPSK,,16QAM,17.8,21.93,,,,,0.0,13.04,,,,,24.13,22.17,,,25.0,13.04,,,,,,,,,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-109.06,-18.58,-76.47,-2.97,4.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,6.33,QPSK,6.33,,,,100.0,,,353.0,Band 13,5230.0,23230.0,10.0,10.0,-109.3,-17.16,-75.16,-2.4,4.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,0.129,5.06,8060.0,315588.0
95,2022-08-11 20:36:11.200000,-99.254631,40.675625,,,,,,,,,,,1.0,28.0,254.0,29.0,3.0,45.0,309.0,31.0,4.0,19.0,285.0,19.0,10.0,3.0,144.0,25.0,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-112.14,-15.87,-74.85,22.02,,21.46,-1.12,5.0,0.0,,,,,,TM4,2.0,,3.59,,8.72,QPSK,,QPSK,16.63,18.1,,,,,10.53,8.45,,,,,25.88,18.05,,,13.04,8.45,,,,,0.104,,0.103,,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-112.63,-14.78,-78.05,-1.43,,,,,,,,,,,5.0,QPSK,9.25,,,,25.0,,,353.0,Band 13,5230.0,23230.0,10.0,10.0,-112.99,-17.26,-78.22,-4.77,,,,,,,,,,,,,,,,,,,,,,,
96,2022-08-11 20:36:11.300000,-99.254585,40.675621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-112.86,-15.6,-76.36,21.8,,21.53,-2.69,,,1.0,100.0,0.0,0.0,0.0,TM4,,,4.24,,6.59,QPSK,,QPSK,7.87,15.52,,,,,8.7,17.14,,,,,7.87,15.42,,,8.7,17.14,,,,,,,,,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-112.16,-12.59,-78.31,-0.75,,,,,,,,,,,,,,,,,,,,353.0,Band 13,5230.0,23230.0,10.0,10.0,-118.24,-21.58,-79.38,-7.38,,,,,,,,,,,,,,,,,,,,,,,
97,2022-08-11 20:36:11.400000,-99.254539,40.675617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-115.06,-17.45,-76.56,22.46,,22.56,-4.3,4.0,0.0,,,,,,TM4,1.0,,4.25,,4.74,QPSK,,QPSK,7.71,8.68,,,,,57.14,6.0,,,,,7.71,8.68,,,57.14,6.0,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2022-08-11 20:36:11.500000,-99.254494,40.675613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-115.2,-19.62,-76.62,22.62,15.98,22.37,-5.31,4.0,0.0,,,,,,TM4,1.0,,2.2,,5.13,QPSK,,QPSK,6.52,14.03,,,,,30.43,15.63,,,,,6.52,13.99,,,30.43,15.63,,,,,0.045,,0.043,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2022-08-11 20:36:11.600000,-99.254448,40.67561,-99.25445,40.67561,20:36:11,97.0,140.0,140.0,39.09,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-115.33,-20.22,-77.27,22.16,,21.58,-6.64,4.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,8.27,,,QPSK,,12.81,,,,,,23.33,,,,,,12.96,,,,23.33,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,1.554,3448.0,97104.0
100,2022-08-11 20:36:11.700000,-99.254402,40.675606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-115.01,-19.34,-75.94,,,22.65,-5.15,3.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,1.43,,3.29,QPSK,,QPSK,9.63,6.82,,,,,14.29,2.86,,,,,9.63,11.46,,,14.29,2.86,,,,,0.014,,0.013,0.804,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2022-08-11 20:36:11.800000,-99.254356,40.675602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-114.69,-18.29,-75.7,22.54,,22.5,-5.16,3.0,0.0,,,,,,TM4,1.0,,,,3.42,,,QPSK,,9.44,,,,,,30.0,,,,,,9.28,,,,30.0,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2022-08-11 20:36:11.900000,-99.254311,40.675598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-113.37,-19.62,-75.71,22.71,,21.86,-4.4,4.0,0.0,,,,,,TM4,1.0,,,,4.14,,,QPSK,,10.75,,,,,,2.78,,,,,,10.75,,,,2.78,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2022-08-11 20:36:12.000000,-99.254265,40.675594,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,353.0,Band 66,66586.0,132122.0,10.0,10.0,-108.22,-16.58,-73.69,21.68,19.41,20.97,-2.35,4.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,2x4,1.64,,9.6,QPSK,,QPSK,8.44,18.57,0.92,0.91,0.08,5.22,18.75,7.69,0.074,1.7,0.065,1.51,8.44,18.63,0.92,5.22,18.75,7.69,0.074,1.7,0.065,1.51,0.01,,0.01,,50728.0,NonCA,NonCA,Band 66,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2022-08-11 20:36:12.100000,-99.254219,40.675591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-108.66,-16.17,-73.69,,,22.21,-4.98,4.0,0.0,,,,,,TM4,1.0,,,,2.94,,,QPSK,,8.26,,,,,,19.44,,,,,,8.24,,,,19.44,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.594,1196.0,37128.0
105,2022-08-11 20:36:12.126888,-99.254204,40.675591,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2022-08-11 20:36:12.200000,-99.254173,40.675587,,,,,,,,,,,1.0,28.0,254.0,29.0,3.0,45.0,309.0,32.0,4.0,19.0,285.0,22.0,10.0,3.0,144.0,29.0,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-108.72,-19.33,-71.94,22.56,,21.0,-3.26,5.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,,,14.37,,,16QAM,,23.61,,,,,,0.0,,,,,,23.61,,,,0.0,,,,,0.036,,0.035,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2022-08-11 20:36:12.300000,-99.254128,40.675583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-105.06,-13.95,-69.63,20.94,,18.67,-2.41,5.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,2.11,,18.45,QPSK,,16QAM,14.56,22.0,,,,,0.0,9.68,,,,,14.56,22.05,,,0.0,9.68,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2022-08-11 20:36:12.400000,-99.254082,40.675579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-106.25,-14.31,-71.56,,,15.61,-2.55,5.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,0.971,,1.165,50728.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2022-08-11 20:36:12.412321,-99.254074,40.675579,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Attempt,Handover Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2022-08-11 20:36:12.444319,-99.254059,40.675579,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Success,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2022-08-11 20:36:12.446614,-99.254059,40.675579,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2022-08-11 20:36:12.455923,-99.254059,40.675575,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
