,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
45,2022-08-10 22:36:38.400000,-105.599899,41.217651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.31,-12.31,-75.88,,,,0.7,7.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2022-08-10 22:36:38.500000,-105.599892,41.217621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
47,2022-08-10 22:36:38.600000,-105.599892,41.21759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2022-08-10 22:36:38.700000,-105.599892,41.21756,-105.59989,41.21756,21:36:38,177.0,122.0,122.0,34.55,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.19,-13.19,-75.13,,,,-0.4,6.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2022-08-10 22:36:38.900000,-105.599892,41.217499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2022-08-10 22:36:39.000000,-105.599884,41.217468,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,,,,,,,,,,,19.75,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.41,,,0.0,,0.0,,,,0.0,0.41,,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
51,2022-08-10 22:36:39.200000,-105.599884,41.217407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.69,-12.13,-75.06,,,,-0.3,6.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2022-08-10 22:36:39.300000,-105.599884,41.217373,,,,,,,,,,,3.0,54.0,208.0,32.0,4.0,67.0,325.0,25.0,6.0,7.0,307.0,27.0,9.0,31.0,304.0,28.0,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.88,-12.81,-76.25,,,18.0,0.0,7.0,0.0,,,,,,TM4,0.0,,2.0,,,QPSK,,,9.0,,,,,,0.0,,,,,,9.0,,,,0.0,,,,,,,,0.0,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2022-08-10 22:36:39.500000,-105.599876,41.217312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
54,2022-08-10 22:36:39.600000,-105.599876,41.217281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.56,-12.13,-77.5,,,20.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2022-08-10 22:36:39.700000,-105.599876,41.217251,-105.59988,41.21725,21:36:39,177.0,122.0,122.0,34.52,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-108.03,-12.84,-77.06,,,21.75,1.57,7.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2022-08-10 22:36:39.800000,-105.599876,41.21722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.69,-12.44,-77.15,,,22.0,1.64,6.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.001,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2022-08-10 22:36:39.900000,-105.599876,41.21719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.58,-12.69,-77.16,,,21.0,1.4,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,1.4,,,QPSK,,6.29,,,,,,,,,,,,6.29,,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2022-08-10 22:36:40.000000,-105.599869,41.217159,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.33,-12.91,-77.06,,,22.71,2.14,7.5,0.0,,,,,,TM4,0.0,2x4,3.33,,,QPSK,,,5.0,,0.04,0.04,0.0,0.19,0.0,36.84,0.003,0.007,0.003,0.004,5.0,,0.04,0.19,0.0,36.84,0.003,0.007,0.003,0.004,0.0,,0.0,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2022-08-10 22:36:40.100000,-105.599869,41.217129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.11,-12.32,-77.3,22.95,,22.6,1.46,7.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.002,0.0,132.0
60,2022-08-10 22:36:40.200000,-105.599869,41.217102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.44,-13.46,-76.44,,20.89,22.57,0.31,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,2.31,,,QPSK,,2.81,,,,,,0.0,,,,,,2.81,,,,0.0,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2022-08-10 22:36:40.300000,-105.599869,41.217072,,,,,,,,,,,3.0,54.0,208.0,32.0,4.0,67.0,325.0,23.0,6.0,7.0,307.0,19.0,9.0,31.0,304.0,28.0,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.36,-13.1,-77.18,,,22.91,0.22,6.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,3.0,,,QPSK,,,4.5,,,,,,0.0,6.25,,,,,4.5,,,,0.0,6.25,,,,,0.007,,0.006,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2022-08-10 22:36:40.400000,-105.599869,41.217041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.49,-13.93,-76.59,,,22.2,-0.07,6.0,0.0,,,,,,TM4,0.0,,,,1.18,,,QPSK,,2.39,,,,,,,,,,,,2.39,,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2022-08-10 22:36:40.500000,-105.599861,41.21701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.09,-13.34,-76.69,,,22.8,-0.93,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.003,264.0,198.0
64,2022-08-10 22:36:40.600000,-105.599861,41.21698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-106.9,-13.51,-76.36,,,23.0,-2.2,6.0,0.0,,,,,,TM4,0.0,,3.5,,,QPSK,,,4.0,,,,,,0.0,,,,,,4.0,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2022-08-10 22:36:40.700000,-105.599861,41.216949,-105.59986,41.21695,21:36:40,177.0,122.0,122.0,33.44,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-106.64,-13.34,-76.31,,,22.67,-2.69,6.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2022-08-10 22:36:40.800000,-105.599861,41.216919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.82,-14.22,-76.5,,,23.0,-1.56,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2022-08-10 22:36:40.900000,-105.599854,41.216888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-108.41,-14.67,-76.76,,,23.0,-2.06,4.0,0.0,,,,,,TM4,0.0,,3.0,,,QPSK,,,4.5,,,,,,0.0,,,,,,4.5,,,,0.0,,,,,,,0.004,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2022-08-10 22:36:41.000000,-105.599854,41.216858,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,322.0,Band 66,66586.0,132122.0,10.0,10.0,-108.54,-14.63,-76.63,,,23.0,-1.13,5.0,0.0,,,,,,TM4,2.0,,,,2.57,,,QPSK,,5.93,0.12,0.12,0.0,0.13,,12.5,0.008,0.012,0.008,0.008,,5.93,0.12,0.13,,12.5,0.008,0.012,0.008,0.008,0.002,,0.002,,,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
69,2022-08-10 22:36:41.100000,-105.599854,41.216827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-108.22,-14.79,-76.41,,,22.67,-1.58,5.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2022-08-10 22:36:41.200000,-105.599854,41.216797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.78,-13.89,-76.9,,,23.0,-0.5,5.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,2.0,,11.0,QPSK,,16QAM,6.0,3.0,,,,,0.0,,,,,,6.0,3.0,,,0.0,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2022-08-10 22:36:41.300000,-105.599846,41.216763,,,,,,,,,,,3.0,54.0,208.0,27.0,4.0,67.0,325.0,21.0,6.0,7.0,307.0,19.0,9.0,31.0,304.0,25.0,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.88,-14.36,-76.47,22.9,,23.0,-0.18,6.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,17.65,,,,,,,,,,17.65,,,,,0.002,,0.002,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2022-08-10 22:36:41.400000,-105.599846,41.216732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-108.11,-14.11,-76.93,23.0,,23.0,-0.37,6.0,0.0,,,,,,TM4,0.0,,,,0.94,,,QPSK,,2.94,,,,,,,,,,,,2.94,,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2022-08-10 22:36:41.500000,-105.599846,41.216702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-108.04,-14.74,-76.15,,22.81,23.0,-1.06,,,1.0,100.0,0.0,0.0,0.0,TM4,,,3.0,,,QPSK,,,4.5,,,,,,0.0,30.77,,,,,4.5,,,,0.0,30.77,,,,,0.004,,0.004,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
74,2022-08-10 22:36:41.600000,-105.599838,41.216671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-108.11,-14.41,-76.43,,,22.6,-0.76,6.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2022-08-10 22:36:41.700000,-105.599838,41.21664,-105.59984,41.21664,21:36:41,177.0,122.0,122.0,34.55,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.77,-13.73,-76.8,,,23.0,0.1,7.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2022-08-10 22:36:41.800000,-105.599838,41.21661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.3,-13.18,-76.98,,,23.0,1.29,,,1.0,100.0,0.0,0.0,0.0,TM4,,,3.0,,,QPSK,,,4.5,,,,,,0.0,37.5,,,,,4.5,,,,0.0,37.5,,,,,0.002,,0.002,0.003,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2022-08-10 22:36:41.900000,-105.599838,41.216579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.26,-13.35,-76.84,,,23.0,0.36,6.0,0.0,,,,,,TM4,0.0,,,,1.93,,,QPSK,,2.75,,,,,,,,,,,,2.75,,,,,,,,,,,,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2022-08-10 22:36:42.000000,-105.599838,41.216549,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.65,-14.19,-76.44,,,23.0,-0.36,6.0,0.0,,,,,,TM4,0.0,2x4,,,,,,,,,0.08,0.08,0.0,0.14,,42.86,0.005,0.014,0.005,0.008,,,0.08,0.14,,42.86,0.005,0.014,0.005,0.008,0.002,,0.002,,,NonCA,,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
79,2022-08-10 22:36:42.100000,-105.599838,41.216518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.47,-14.36,-76.12,,,22.94,-0.76,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2022-08-10 22:36:42.200000,-105.599838,41.216484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.6,-14.29,-76.33,,,23.0,-1.12,6.0,0.0,,,,,,TM4,0.0,,3.25,,,QPSK,,,4.5,,,,,,0.0,46.15,,,,,4.5,,,,0.0,46.15,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2022-08-10 22:36:42.300000,-105.599831,41.216454,,,,,,,,,,,3.0,54.0,208.0,24.0,4.0,67.0,325.0,21.0,6.0,7.0,307.0,21.0,9.0,31.0,304.0,23.0,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.78,-14.14,-76.64,22.94,,23.0,-0.53,6.0,0.0,,,,,,TM4,0.0,,,,2.36,,,QPSK,,2.87,,,,,,,,,,,,2.87,,,,,,,,,0.002,0.003,0.002,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2022-08-10 22:36:42.400000,-105.599831,41.216423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.64,-14.24,-76.43,,,23.0,-0.28,6.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,3.67,,,QPSK,,,3.67,,,,,,0.0,,,,,,3.67,,,,0.0,,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2022-08-10 22:36:42.500000,-105.599831,41.216393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-107.51,-14.28,-76.24,,,23.0,-0.15,6.0,0.0,,,,,,TM4,0.0,,,,1.23,,,QPSK,,2.27,,,,,,25.0,,,,,,2.27,,,,25.0,,,,,0.002,,0.002,,,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
84,2022-08-10 22:36:42.600000,-105.599831,41.216362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,Band 66,66586.0,132122.0,10.0,10.0,-106.72,-13.81,-75.92,,,23.0,-2.97,5.0,0.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,33.33,,,,,,,,,,33.33,,,,,,,,,,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
